0.12489903,0.13659032,0.14805678,0.12469039,0.106124416,0.094709545,0.1145645,0.08475689,0.13021266,0.08515954,0.08095017,0.13018341,0.11908485,0.14434882,0.12693442,0.11242404,0.11489441,0.07583357,0.13993987,0.16136207,0.1884657,0.24569775,0.20958142,0.15048106,0.15954433,0.15095428,0.16128066,0.2499767,0.16162652,0.13690056,0.1498082,0.12132761,0.15416948,0.102848314,0.10789289,0.15633018,0.124172255,0.07186109,0.08576974,0.115946904,0.091231875,0.11887878,0.1908085,0.1452959,0.11829228,0.15026447,0.14640336,0.12634858,0.11353483,0.11445478,0.12679306,0.20747083,0.17541151,0.21188001,0.15641505,0.15589589,0.1525333,0.18708186,0.20202152,0.1109852,0.14301465,0.107102334,0.12265391,0.11440883,0.119684815,0.11156453,0.12051008,0.10183451,0.08929555,0.1552303,0.10885296,0.18667363,0.14839923,0.14033525,0.1573758,0.17012635,0.12203018,0.11343424,0.11800211,0.11860278,0.15944545,0.18929164,0.13416709,0.11809687,0.1420062,0.14323494,0.10502249,0.15998963,0.13931511,0.0859543,0.13116395,0.09967153,0.10809192,0.12407177,0.148623,0.11352508,0.14253467,0.10763534,0.14983772,0.14,0.16606265,0.24687062,0.12557076,0.16546948,0.2236341,0.2859587,0.29373258,0.1688053,0.32694766,0.3007948,0.40998027,0.3039306,0.27976242,0.22803211,0.20953579,0.2659936,0.19279036,0.21636154,0.19713105,0.22353119,0.20723566,0.18617302,0.1702023,0.21280508
0.13670671,0.11192418,0.18237093,0.118768364,0.09743976,0.12456089,0.13085888,0.098224945,0.115115836,0.09013722,0.112816125,0.14524624,0.19719672,0.16119316,0.14123482,0.14047453,0.13807888,0.102256775,0.12298611,0.18598,0.19464792,0.22883765,0.19325699,0.19743763,0.27290627,0.20225117,0.191135,0.25742033,0.18513617,0.22195022,0.15728453,0.16193973,0.12200334,0.17391396,0.13747306,0.18884455,0.18458295,0.12930398,0.07065846,0.12114483,0.0786743,0.10981726,0.11551009,0.0830023,0.09282043,0.10836237,0.15974183,0.12866618,0.13652952,0.11995196,0.13943389,0.26387537,0.1927789,0.21055478,0.18449067,0.20464793,0.18013386,0.17420101,0.1820243,0.18168181,0.10283698,0.07668789,0.11006163,0.06348781,0.07990629,0.09175967,0.117063664,0.081572436,0.07291644,0.18957524,0.13413848,0.2757015,0.24489903,0.15628329,0.17521308,0.20872985,0.15129246,0.14931701,0.16961876,0.23894694,0.19094414,0.18867718,0.17225425,0.14010352,0.20090963,0.098468654,0.07778666,0.10453925,0.06304912,0.042817928,0.16332375,0.08645078,0.09958626,0.1961813,0.18771543,0.1324905,0.1917863,0.16886349,0.17166334,0.13504648,0.26238203,0.2622005,0.2371748,0.18180414,0.35355112,0.23259874,0.4249207,0.25761783,0.22243555,0.299616,0.32409593,0.2631545,0.2601373,0.3943823,0.18120229,0.30982462,0.35407004,0.3025564,0.5783971,0.2980414,0.11262838,0.156775,0.32178676,0.21859099
0.08119346,0.10261598,0.1565208,0.08324822,0.087232426,0.115852885,0.14738245,0.07314656,0.09810711,0.06578116,0.07836145,0.14680934,0.18148763,0.13818654,0.11945666,0.1342015,0.10160109,0.075680174,0.1045878,0.15102094,0.18266167,0.28938586,0.19721927,0.14927796,0.2717937,0.20724812,0.20439327,0.27082396,0.19899638,0.22707711,0.16984703,0.16829194,0.1070194,0.18058807,0.17049645,0.18154104,0.1784841,0.076598674,0.08235606,0.119839445,0.07377207,0.10428899,0.1288725,0.11540505,0.109290354,0.11570906,0.15717666,0.13366169,0.15164328,0.11785864,0.14932816,0.27954197,0.17147365,0.24118663,0.21929592,0.21205501,0.18171364,0.18729506,0.1779086,0.1428514,0.108356796,0.07295916,0.11794591,0.06755343,0.08962354,0.09802735,0.10177805,0.10819954,0.07904812,0.17442608,0.12843661,0.22300582,0.23835935,0.1468097,0.153613,0.15186192,0.17484908,0.15819596,0.1728101,0.21260262,0.20924419,0.17359759,0.1886416,0.15253441,0.16562033,0.10117073,0.062089294,0.1037995,0.07224907,0.043604035,0.14824955,0.06264698,0.116969466,0.19266489,0.17309758,0.120403685,0.15129378,0.14687945,0.12357781,0.096887596,0.22210342,0.28244728,0.14632088,0.13401693,0.51547754,0.28583825,0.3663749,0.21597123,0.17184024,0.2696615,0.28230813,0.3285073,0.2636054,0.30397245,0.13112856,0.35087293,0.2240916,0.5769538,0.27363652,0.17447338,0.08842102,0.09344104,0.24663627,0.14293125
0.10184837,0.11066775,0.14347486,0.11720998,0.08427405,0.09896797,0.12972157,0.08422634,0.12538193,0.077487975,0.08995467,0.15786196,0.15539283,0.16778629,0.13749251,0.13002329,0.10541838,0.08078619,0.13228406,0.16460069,0.1732685,0.22862403,0.18094786,0.16090254,0.23019233,0.16173851,0.18316367,0.2303752,0.16341557,0.18289003,0.18352312,0.15260631,0.11622824,0.13813467,0.16816261,0.1637246,0.13575962,0.0907758,0.06753976,0.11588558,0.06777491,0.107803635,0.18030143,0.100994304,0.10539569,0.12608935,0.14522842,0.15063587,0.1600437,0.11954696,0.13110869,0.25058734,0.18842334,0.24154274,0.19917959,0.19526602,0.15668872,0.1738638,0.1984475,0.12667474,0.10303624,0.06650884,0.13126197,0.08173979,0.08646765,0.07853251,0.1142365,0.10295518,0.0809871,0.15557714,0.1188533,0.22949743,0.19834326,0.15695192,0.1515995,0.19140676,0.17483339,0.16752176,0.15059005,0.16164845,0.16928425,0.21169403,0.18494658,0.16476682,0.14517584,0.0983976,0.06494004,0.13894725,0.071399145,0.045938365,0.14504085,0.07969764,0.12570572,0.19876543,0.17858158,0.12168216,0.14049973,0.11462413,0.13126105,0.12985599,0.25235713,0.20444508,0.15216137,0.11872634,0.33039084,0.2674469,0.40505886,0.25196606,0.24596341,0.333453,0.3852297,0.32173103,0.29224145,0.32652375,0.15549925,0.32823944,0.25756738,0.31756228,0.38113233,0.20862895,0.13873452,0.11389486,0.24070923,0.19627687
0.049774885,0.089416645,0.094648026,0.046649884,0.058140952,0.101590164,0.227995,0.15244086,0.07496123,0.10400155,0.11094138,0.10406432,0.13370833,0.11128387,0.10839472,0.17671077,0.099774316,0.057803437,0.07705283,0.13513948,0.15493664,0.15324293,0.30897644,0.266832,0.17354357,0.11269552,0.09673855,0.14438352,0.17547642,0.12590294,0.108404145,0.15402421,0.16185328,0.096523054,0.10137506,0.14284272,0.0972133,0.068189636,0.074407645,0.06117115,0.0670635,0.09054783,0.10357851,0.081621215,0.0811193,0.14852485,0.14590248,0.1091053,0.09984024,0.09868469,0.084317766,0.07231805,0.061116256,0.085544094,0.08175677,0.09807999,0.17824887,0.10759198,0.07965104,0.04931174,0.044396494,0.060829803,0.16379258,0.073658586,0.06402731,0.2072342,0.112766534,0.15109833,0.10885497,0.11545622,0.07994866,0.16422592,0.1400958,0.12533851,0.14853816,0.22250965,0.19151592,0.10761217,0.124632865,0.10036896,0.20033126,0.22608745,0.20474349,0.10781151,0.048809934,0.044371177,0.05768092,0.0875609,0.06397853,0.0754362,0.054084785,0.06044855,0.09544176,0.060640953,0.030871589,0.036454182,0.034697536,0.04565982,0.067964196,0.07547107,0.044038884,0.032382965,0.043646123,0.06138542,0.078576244,0.08670916,0.08647959,0.1607537,0.20874466,0.10106062,0.10611141,0.10689977,0.19513044,0.10855855,0.08710524,0.14280017,0.17019965,0.15165858,0.12590918,0.050464444,0.061568934,0.05955382,0.048816636,0.037582975
0.17686747,0.18229997,0.19241624,0.16692369,0.1923209,0.22540545,0.20695764,0.18024918,0.16344407,0.21192054,0.25116646,0.19601047,0.191822,0.33493918,0.2645417,0.18029596,0.12160401,0.18019345,0.15655515,0.20023526,0.17646557,0.32765093,0.20214203,0.15295467,0.2172391,0.13653205,0.15458871,0.18036096,0.13384987,0.1854926,0.21794899,0.21807607,0.18969277,0.14478028,0.15821153,0.24620396,0.20261154,0.12895754,0.1501913,0.20872979,0.21968322,0.24118784,0.50308007,0.37322414,0.1642353,0.18853635,0.19549893,0.1835514,0.1423648,0.20074534,0.27523157,0.17788784,0.2654852,0.35086837,0.25852063,0.16057992,0.22602476,0.4120166,0.4760543,0.1430025,0.19093002,0.19718741,0.346349,0.21883047,0.25899777,0.18612877,0.13701896,0.15085684,0.15110943,0.17096953,0.103612766,0.2950049,0.1967288,0.32212692,0.21575451,0.27963224,0.21808623,0.22104593,0.17035538,0.1549714,0.1736904,0.23246811,0.19239573,0.26226243,0.15096346,0.2507674,0.2529388,0.53334844,0.45768312,0.25977263,0.4013612,0.25629207,0.37657118,0.43677482,0.1742706,0.18540761,0.26288268,0.12353744,0.20346357,0.16490868,0.24603035,0.20350072,0.146429,0.34469667,0.23030081,0.3185271,0.51203024,0.2616982,0.5168257,0.6050666,0.6526746,0.56221825,0.4994454,0.39713627,0.51398927,0.40728197,0.19216147,0.2992034,0.4015808,0.44293168,0.1598348,0.14665613,0.28260082,0.18238923
0.07851387,0.105770454,0.06524549,0.10707359,0.114585824,0.1313659,0.177384,0.13454849,0.1560548,0.11373068,0.11786046,0.15666987,0.20219232,0.11640383,0.17569408,0.13175575,0.09957504,0.0965377,0.11331887,0.122513555,0.13289556,0.15184009,0.15337348,0.16198441,0.21007036,0.14400928,0.18719159,0.18293132,0.17925838,0.15840831,0.17027856,0.14151245,0.103759296,0.11914019,0.17922288,0.16049704,0.08813031,0.08923362,0.06331677,0.11692995,0.119522475,0.16545105,0.12035019,0.12564848,0.10861905,0.13924518,0.173182,0.14950988,0.1254026,0.14660937,0.11002047,0.14439802,0.12251333,0.13051529,0.12520106,0.11108361,0.103262514,0.099031895,0.099664435,0.070616886,0.11228032,0.12005382,0.14861745,0.112311825,0.10094528,0.17914674,0.15350337,0.094551,0.12283959,0.17241092,0.13084535,0.1313231,0.12857673,0.109670155,0.14232355,0.18391985,0.10502745,0.11943829,0.11657449,0.12469506,0.09179982,0.13542159,0.10290813,0.06244637,0.07311841,0.10552749,0.1109842,0.109586634,0.09733746,0.08844129,0.07597078,0.11081182,0.07665346,0.07366662,0.061704796,0.08778334,0.18557209,0.068004,0.16972505,0.06256384,0.09588057,0.19023915,0.08973489,0.1442374,0.18681884,0.22381543,0.1613244,0.19844817,0.19803117,0.16712527,0.21383733,0.19398768,0.36005715,0.23251744,0.16252096,0.37446505,0.15310787,0.085017666,0.113273844,0.19368643,0.12809522,0.1368584,0.09394344,0.07345637
0.11927843,0.120572574,0.21024346,0.1124218,0.14727223,0.12924634,0.11326101,0.17783092,0.16813828,0.22686833,0.31340757,0.18329181,0.24212013,0.4077252,0.30327195,0.31220695,0.31997678,0.17937559,0.14016473,0.22691683,0.3110091,0.15209174,0.24302164,0.17402142,0.2167143,0.22227938,0.1690931,0.3873265,0.36294496,0.32166347,0.2907817,0.3650422,0.34005588,0.33307973,0.30303726,0.2202881,0.27621275,0.17592333,0.17893323,0.118128724,0.15273903,0.22314502,0.30118012,0.15951349,0.21463542,0.23759943,0.17969857,0.2332202,0.3831471,0.16996987,0.40343103,0.1999271,0.1495841,0.27557868,0.18613042,0.2103484,0.21498291,0.26161802,0.3645453,0.1960931,0.116205044,0.13712455,0.21834004,0.2804368,0.24149016,0.38445628,0.24030629,0.25089532,0.4322339,0.39000568,0.26422238,0.4080914,0.2819264,0.58748186,0.27634743,0.33905026,0.3870314,0.40796196,0.29633608,0.17284755,0.30425483,0.27816334,0.24099082,0.4342326,0.21361148,0.14196056,0.14072914,0.2662477,0.20509042,0.25768,0.35437083,0.15812105,0.29702044,0.28089404,0.19389208,0.19591258,0.21905679,0.19221574,0.24202994,0.23251773,0.22817545,0.24498934,0.21750084,0.24629582,0.27768967,0.4130867,0.29408416,0.2671667,0.39731324,0.522615,0.36987695,0.3764106,0.4074453,0.31139085,0.5103457,0.28664142,0.22007333,0.20446165,0.18355972,0.4339189,0.2873143,0.27896756,0.49428663,0.26526713
0.073933266,0.06419175,0.2060269,0.12886731,0.06371437,0.10031881,0.13271286,0.08379274,0.09182352,0.075592406,0.052352935,0.13049759,0.17841603,0.092718676,0.111272275,0.14234956,0.07919335,0.055943325,0.113272555,0.1976422,0.21222432,0.28448543,0.23341022,0.17275351,0.27973896,0.15881442,0.1898549,0.19901292,0.16931306,0.18337484,0.13152348,0.18172988,0.14980662,0.13452439,0.13433084,0.210502,0.15179345,0.108065695,0.07424502,0.09791472,0.06731576,0.12959065,0.06824545,0.0659254,0.09575012,0.097439066,0.151839,0.10495968,0.10896597,0.1233724,0.07731549,0.17122893,0.13248703,0.15695292,0.12543602,0.13883102,0.1467269,0.13147089,0.123154365,0.14470817,0.08722728,0.06322051,0.06284023,0.046586845,0.07229748,0.063769475,0.09451958,0.087517865,0.06071698,0.15183277,0.11456268,0.1925684,0.2254043,0.11671491,0.20087202,0.14362144,0.2134834,0.11867799,0.19797845,0.26676187,0.21182434,0.20369516,0.2349385,0.09194332,0.1614589,0.08168889,0.06641673,0.044333164,0.039317183,0.03819113,0.06866071,0.0448575,0.08619941,0.12908767,0.09513105,0.0662958,0.20947877,0.061404716,0.07996153,0.113327146,0.27638805,0.18963954,0.05436622,0.105773635,0.3387712,0.30633384,0.36532268,0.25793782,0.27989754,0.24212061,0.21164085,0.23270549,0.5966951,0.2766601,0.17000523,0.57554394,0.6675139,0.46221253,0.3992739,0.31528687,0.07740036,0.08301848,0.24420972,0.15475766
0.021458697,0.035325356,0.02536863,0.054719426,0.047591064,0.04517887,0.07479261,0.07100791,0.0704271,0.047503177,0.039283108,0.077868015,0.07941876,0.08649037,0.07015539,0.06375595,0.061374694,0.04668881,0.052522946,0.13281995,0.19235894,0.23335019,0.28209862,0.19660601,0.18354161,0.17973974,0.17225127,0.1796444,0.14366856,0.22471534,0.08195818,0.06445817,0.037904095,0.0904848,0.08166161,0.11484971,0.12499109,0.06262311,0.020193305,0.04278348,0.031288914,0.050140288,0.031931587,0.047176685,0.04019318,0.06378319,0.0992943,0.055485245,0.07382425,0.07472698,0.09685952,0.085342616,0.07147975,0.113154784,0.079275966,0.070282534,0.07335547,0.08924978,0.10223391,0.082081564,0.030968204,0.025592018,0.027513143,0.024690546,0.029859101,0.03768172,0.027978001,0.03090374,0.026833566,0.058271833,0.043277007,0.12216796,0.116661355,0.12080116,0.10367759,0.08680761,0.096195765,0.10115972,0.11805264,0.11936794,0.14429827,0.2046436,0.09184525,0.1531586,0.07359914,0.026584558,0.022949656,0.015375958,0.022739608,0.0131410835,0.0187378,0.019101659,0.027634831,0.04551065,0.06339891,0.025915716,0.035938185,0.014979526,0.018526033,0.041007664,0.032917928,0.046747766,0.02152441,0.016912956,0.10493813,0.09034068,0.08303079,0.08085275,0.03867123,0.1238471,0.09609591,0.124675795,0.11444675,0.08260955,0.029062573,0.082791306,0.40383542,0.8875506,0.3086102,0.20161875,0.018808207,0.024727842,0.07117379,0.040995423
