0.105374865,0.33308962,0.3042248,0.29459307,0.16558859,0.16362615,0.12739642,0.15911451,0.08711224,0.124441564,0.1280126,0.06516529,0.080656566,0.06696771,0.04197309,0.2185608,0.044636518,0.07061676,0.18934192,0.10655584,0.04074959,0.06559793,0.19567887,0.13703807,0.26037258,0.16870943,0.0992301,0.07852764,0.08238077,0.039718274,0.06669795,0.08333309,0.14168558,0.14213951,0.15682916,0.08757014,0.12583025,0.049737252,0.16040695,0.10095739,0.10873627,0.13385403,0.09094176,0.06928663,0.0584785,0.11644441,0.17018828,0.13141808,0.13903266,0.057810202,0.07440418,0.047099974,0.06683192,0.10705764,0.03862666,0.20900053,0.16787072,0.090121515,0.13042475,0.1039069,0.14687696,0.13503797,0.13008067,0.10303726,0.1320096,0.1357617,0.10800054,0.11774025,0.11833738,0.06770329,0.049781427,0.07102123,0.044703584,0.07067944,0.10070732,0.064565726,0.07691232,0.039189145,0.16536209,0.2747815,0.09971513,0.12913954,0.10664483,0.11193119,0.105606385,0.083503544,0.06320621,0.04902651,0.051194634,0.122612745,0.13941263,0.121050276,0.102183335,0.10376659,0.110800475,0.12411366,0.09968538,0.17074701,0.20218435,0.19156854,0.0974588,0.22901651,0.044935793,0.1748146,0.061516,0.09149131,0.09550829,0.14625241,0.2004818,0.06554772,0.02750983,0.30815363,0.063809514,0.2476638,0.08781808,0.06018151,0.12602066,0.10683968,0.06992351,0.06408581,0.14563745,0.05932727,0.030316968,0.1087085,0.04626446
0.068681136,0.056859583,0.037893835,0.088626675,0.043110967,0.03808863,0.020577567,0.04233568,0.027540399,0.03909671,0.041107263,0.019038854,0.015773745,0.024929674,0.024710177,0.02914982,0.020647103,0.03335035,0.03429807,0.026537165,0.04113944,0.01777356,0.0332754,0.029268876,0.039649844,0.02609646,0.024097381,0.028423198,0.018270472,0.020440208,0.02923313,0.03198848,0.027656,0.020312164,0.037153598,0.033280764,0.020929074,0.014384899,0.042216025,0.028311074,0.029269438,0.01842634,0.024990855,0.026054952,0.011349662,0.02516942,0.033391505,0.033363536,0.04124556,0.01843084,0.016990239,0.017810704,0.02652569,0.035563134,0.014799437,0.023166556,0.052818738,0.02436602,0.03547333,0.02164951,0.034493245,0.024679337,0.0223379,0.017703049,0.02953127,0.03193608,0.03381743,0.027089862,0.028071785,0.02839387,0.015670352,0.019660054,0.017774511,0.025648907,0.028795395,0.024670472,0.034098163,0.011455999,0.022364354,0.031940818,0.022684155,0.022673467,0.03066027,0.023998719,0.023986204,0.027861293,0.03139702,0.03301804,0.0105639305,0.02662112,0.013872454,0.044708494,0.01837684,0.03190433,0.026999654,0.026261346,0.026939292,0.021522861,0.05030084,0.045480933,0.032511603,0.024092553,0.014802762,0.03922897,0.016864449,0.028277991,0.01899659,0.03250799,0.023461994,0.025485002,0.017314093,0.03370256,0.01602653,0.015377054,0.013008397,0.012310091,0.021695033,0.014900687,0.025083872,0.024321314,0.0626752,0.03846376,0.014274325,0.01996229,0.013534874
0.024012202,0.02479252,0.022541951,0.039819695,0.021330178,0.038741115,0.013475989,0.0464314,0.013784579,0.026318869,0.023403438,0.02094986,0.016362999,0.007418848,0.015064291,0.017654866,0.0151887415,0.04896424,0.033754267,0.015462576,0.017063765,0.018358635,0.025807537,0.026638089,0.02545016,0.019657748,0.013362325,0.024585886,0.034985058,0.012203265,0.020195296,0.02249782,0.025178073,0.02008155,0.022244519,0.026689706,0.01631552,0.0186256,0.027648399,0.019553784,0.019677976,0.015492197,0.013365652,0.021320844,0.016452707,0.010313341,0.026020622,0.03450255,0.032655068,0.016406441,0.02634061,0.011084814,0.019572746,0.02615987,0.016655339,0.03889435,0.028339189,0.016101282,0.017490974,0.011294741,0.033481393,0.019594803,0.023854446,0.012276532,0.02485832,0.016581824,0.028536685,0.015952192,0.022463739,0.026831515,0.016749034,0.026770858,0.011739078,0.02263685,0.023966087,0.01615171,0.028377036,0.018638276,0.057475477,0.055132646,0.031295087,0.01932091,0.03197066,0.014271329,0.017422933,0.012648974,0.013203443,0.029678328,0.00746689,0.025246724,0.013316825,0.025492549,0.009851334,0.023512792,0.020749334,0.014573953,0.029293459,0.029087821,0.033455238,0.021148901,0.015236337,0.023279278,0.02623812,0.05887667,0.012140157,0.014476092,0.008213279,0.028118828,0.030063132,0.010979546,0.017822102,0.03147961,0.018947983,0.03513788,0.017061885,0.021659473,0.020094454,0.02123971,0.034233,0.022556515,0.030395782,0.026141835,0.011945899,0.02204457,0.022396667
0.046125002,0.10322486,0.18022577,0.1103728,0.13691068,0.06958137,0.11021233,0.09687803,0.04846151,0.06932581,0.037917044,0.08811088,0.044016384,0.023182979,0.062053423,0.035539906,0.06610146,0.13389717,0.11861577,0.037970383,0.040507138,0.060390517,0.080995485,0.15149383,0.06438029,0.066993944,0.042606324,0.06358999,0.08259238,0.038989533,0.051762383,0.03104088,0.08279289,0.117950104,0.06118278,0.10917059,0.028700445,0.06338634,0.10319892,0.10546612,0.06502305,0.0643975,0.03510289,0.05370913,0.04774057,0.0333112,0.0773074,0.10207295,0.10665723,0.1852547,0.0712462,0.040753752,0.059276614,0.040621888,0.046343762,0.15597267,0.0994818,0.07470617,0.07680088,0.07435594,0.06153681,0.086809844,0.07495781,0.10803759,0.07210476,0.045723956,0.075628035,0.037086386,0.10214553,0.083441354,0.07942812,0.094742715,0.049013425,0.06439288,0.03604867,0.05495329,0.074655265,0.04918768,0.2324162,0.19207771,0.083931796,0.08472049,0.13409768,0.032044154,0.050633255,0.05883107,0.05727515,0.06270264,0.019591892,0.0847025,0.18232286,0.07401752,0.041211672,0.0873543,0.088007055,0.03638143,0.107640594,0.17560078,0.14037527,0.063100375,0.09184066,0.098982945,0.076687194,0.14412297,0.07943544,0.044898875,0.058027115,0.058813628,0.089865886,0.048749313,0.06939892,0.14600854,0.0751314,0.15253022,0.061589807,0.06599924,0.07392139,0.06443735,0.023397224,0.115859665,0.06918701,0.121188425,0.12154705,0.07072931,0.092217356
0.026119685,0.031385515,0.07627958,0.085658036,0.055386957,0.04991844,0.035256248,0.046327695,0.14316365,0.09149148,0.085426845,0.02811307,0.026989797,0.013726874,0.023834644,0.0843784,0.022814114,0.020384172,0.044037588,0.054241877,0.034487866,0.03563554,0.041837037,0.07064694,0.07406769,0.030066596,0.05468634,0.040739182,0.05131769,0.10272012,0.057790484,0.05860124,0.024018154,0.021941802,0.05574831,0.04566082,0.05946923,0.046598013,0.033425122,0.08199871,0.042053033,0.022165673,0.042439565,0.02522787,0.029430935,0.028470485,0.02013405,0.048053253,0.037061863,0.032805756,0.04994635,0.10329088,0.059920315,0.063826516,0.03740976,0.046253014,0.060751073,0.064188555,0.05567131,0.027229792,0.053688873,0.041266818,0.035001446,0.026100172,0.0197336,0.0476541,0.043459766,0.06316796,0.021381894,0.039578393,0.033759978,0.025522267,0.09167926,0.049277518,0.055528324,0.025247727,0.024982717,0.02691351,0.042668242,0.030660303,0.022106085,0.026019726,0.035831112,0.029532164,0.019180462,0.04456933,0.051372614,0.03013029,0.0365073,0.021129351,0.022048084,0.033576425,0.08345995,0.03736762,0.034289036,0.057458192,0.03238137,0.03126809,0.030562576,0.049427498,0.028010607,0.030753912,0.034786843,0.034536444,0.055759635,0.06417385,0.018424781,0.058165967,0.028735371,0.024157334,0.019325197,0.05604866,0.030253055,0.034991566,0.012302589,0.023461003,0.03519733,0.016926799,0.04922582,0.036113147,0.029969662,0.039887663,0.027307648,0.032441247,0.027341882
0.013743518,0.039991308,0.030406974,0.10375344,0.040959474,0.10716179,0.014512549,0.033366464,0.03591186,0.03640715,0.03102112,0.01666425,0.021547617,0.03355732,0.020512976,0.06064706,0.02280245,0.020845506,0.023466118,0.029821703,0.032181155,0.013435814,0.031875413,0.025542755,0.07265033,0.029240424,0.068636015,0.021263957,0.038720146,0.030263318,0.02510743,0.023718242,0.020684352,0.019451933,0.1135433,0.023132255,0.048557412,0.012712019,0.026220813,0.026496517,0.07972728,0.036809254,0.06822791,0.018825423,0.036089912,0.07975021,0.018507075,0.03784415,0.020978678,0.04526059,0.048458833,0.03021821,0.027523106,0.031370007,0.012236223,0.0321458,0.046436395,0.012787957,0.07547381,0.030616298,0.18418433,0.012121948,0.039828144,0.027321607,0.016185686,0.082452655,0.029444074,0.0510549,0.01705604,0.0255016,0.010149038,0.02444902,0.020996014,0.018666653,0.021396011,0.022781948,0.029185645,0.013313721,0.032152213,0.020742116,0.009151813,0.029038122,0.024916645,0.09520404,0.027622323,0.0233129,0.06869006,0.026894301,0.031346902,0.028402083,0.050183028,0.037337936,0.061598923,0.035206493,0.014670704,0.06120807,0.01856387,0.035247657,0.033494476,0.08236702,0.01634046,0.042729862,0.018907487,0.031016728,0.01986035,0.07507677,0.033320393,0.20879811,0.023981055,0.01744902,0.010910332,0.0498279,0.013931437,0.027111316,0.009995532,0.012491272,0.061795656,0.016616497,0.093750715,0.016624713,0.018776838,0.012422865,0.019357685,0.102107465,0.012666615
0.018034158,0.073947564,0.056400247,0.19773534,0.10743117,0.062230557,0.014797969,0.047505043,0.02183226,0.0239902,0.019479726,0.014640979,0.016916905,0.0054167784,0.01655793,0.019613445,0.015229819,0.016257875,0.05615344,0.011193084,0.020425532,0.013704619,0.059246346,0.030040225,0.10975955,0.07796022,0.045822605,0.057307985,0.05202318,0.017736688,0.017984787,0.0164365,0.07550859,0.045840085,0.0951535,0.11099826,0.015312643,0.016335158,0.028594885,0.031425767,0.13595536,0.06652399,0.031143887,0.037710197,0.026007304,0.016221052,0.06278764,0.04555019,0.02947118,0.045446474,0.048397455,0.015494238,0.01585326,0.018186696,0.014811674,0.032193653,0.04981178,0.01736984,0.12744471,0.057710465,0.0417044,0.028134705,0.08177452,0.04356915,0.043241866,0.048722394,0.07224651,0.016832845,0.04249282,0.022661336,0.009844228,0.036706213,0.01236993,0.01221213,0.012163314,0.018300494,0.042512204,0.0112826945,0.032231685,0.031424426,0.010581054,0.04775731,0.021782933,0.1281126,0.07640413,0.034990426,0.04439391,0.06654692,0.007754371,0.08651915,0.055704016,0.039120857,0.07715785,0.06283769,0.052646462,0.012953051,0.041723516,0.108035244,0.052445076,0.0683374,0.036622755,0.030036913,0.021255042,0.023418074,0.012996516,0.07487489,0.05422169,0.03518256,0.042823356,0.0307241,0.0145716015,0.04533727,0.014444841,0.029281855,0.014086007,0.011173762,0.1287588,0.0360934,0.0503632,0.020288466,0.038663678,0.04277778,0.051267188,0.062479366,0.014782134
0.019438988,0.021946643,0.026624853,0.032457788,0.022538986,0.021885633,0.009092956,0.020051058,0.025616342,0.037953146,0.021525068,0.0135426065,0.0063666343,0.0072182044,0.014012597,0.02850578,0.011548077,0.014522153,0.016051706,0.01583833,0.014398225,0.010856061,0.011156925,0.015612087,0.01916246,0.016252346,0.011065467,0.01837811,0.009115161,0.01316801,0.022879189,0.016615098,0.012135053,0.016183648,0.02518974,0.024810148,0.012157256,0.0151715055,0.009563856,0.022809241,0.010127294,0.0081958985,0.007832241,0.011438394,0.0046126256,0.014617843,0.010172563,0.013778914,0.01309216,0.014273161,0.009365619,0.011241809,0.019155957,0.018863952,0.009185146,0.012384349,0.011015475,0.013389668,0.015728554,0.007729665,0.02274316,0.0064395745,0.008502783,0.007339138,0.007585882,0.013576832,0.020770393,0.012138566,0.0054399837,0.0074632354,0.011127214,0.008860927,0.008595942,0.016040267,0.016361792,0.007940682,0.014967589,0.009282517,0.009962674,0.009195119,0.004876632,0.008948359,0.014608873,0.012907294,0.013706672,0.009057132,0.012679931,0.021657877,0.009236727,0.0134056,0.010745909,0.014857394,0.011496823,0.017915592,0.020090554,0.01618759,0.016259335,0.019371765,0.015925268,0.015930463,0.011084713,0.014842296,0.02116984,0.011393608,0.011657135,0.012404407,0.008026337,0.02121524,0.015158911,0.005703202,0.008030996,0.029331159,0.017768562,0.006578992,0.006991277,0.008373324,0.012016948,0.0052075433,0.017620675,0.024796234,0.013746778,0.015364049,0.007975825,0.022287631,0.013683112
0.017739166,0.044543687,0.038087178,0.08590589,0.07568208,0.070705354,0.02477465,0.06832641,0.022518331,0.034054257,0.024178112,0.01884238,0.02605146,0.0074642585,0.019185688,0.02219588,0.017123897,0.01930227,0.026254578,0.021623544,0.01730932,0.024606416,0.040305004,0.027224053,0.07842414,0.044501133,0.058258887,0.04348282,0.06172022,0.020689217,0.030612517,0.021570954,0.052223668,0.029718855,0.06689759,0.041499194,0.02177559,0.02399596,0.030935498,0.044664443,0.035278425,0.051044643,0.05414312,0.041137297,0.0688,0.036237895,0.044184335,0.031839505,0.029107636,0.037525225,0.0709342,0.021192614,0.028974961,0.025751432,0.03104295,0.026408017,0.04693828,0.024822278,0.14566028,0.044861387,0.07501255,0.030068388,0.0131712025,0.019810801,0.019182116,0.03083532,0.03492894,0.016978107,0.019035093,0.013812431,0.014078351,0.05106501,0.01657854,0.02277968,0.01972108,0.017666971,0.02224227,0.016509913,0.040512025,0.028952064,0.015453601,0.015561244,0.020524919,0.059566252,0.037894096,0.031166391,0.041044865,0.06570901,0.022408709,0.040638674,0.033634387,0.04128028,0.034418866,0.030766575,0.038805526,0.026488766,0.038634274,0.031059373,0.024814896,0.033323344,0.013352931,0.03619654,0.021320157,0.019870209,0.015415414,0.0331757,0.029689033,0.049689032,0.040308792,0.012292311,0.017375974,0.04457767,0.019018095,0.01831955,0.010291398,0.0092088645,0.024723476,0.017403346,0.059268195,0.02416915,0.027455155,0.022731563,0.02203108,0.04929131,0.019708741
0.023723535,0.016187025,0.017901639,0.031883735,0.025500175,0.021667186,0.015062241,0.017031658,0.016520757,0.027917352,0.017880004,0.016275955,0.007873467,0.013940706,0.016016081,0.021035222,0.013737633,0.01750469,0.011872954,0.013802645,0.017584799,0.019090708,0.016034773,0.015735434,0.02427312,0.024371352,0.021348314,0.022739323,0.015255616,0.012129673,0.023026174,0.017112497,0.037685506,0.026664503,0.03226261,0.027594186,0.012476204,0.0239522,0.013627833,0.018689025,0.022706473,0.019289797,0.016322711,0.0149392765,0.0074921222,0.023455057,0.02794687,0.022678955,0.022361942,0.022907555,0.014656884,0.013936777,0.022595586,0.01782859,0.02283661,0.015801754,0.025312781,0.013325225,0.03451915,0.024362165,0.025674092,0.018505665,0.020053076,0.01413432,0.012688932,0.023009954,0.021308184,0.01298146,0.025149032,0.014876093,0.01459474,0.011586439,0.012614192,0.02444264,0.018036345,0.019506507,0.022114754,0.021491123,0.01522591,0.018130647,0.006962194,0.01134437,0.016604701,0.018129539,0.024434624,0.013708011,0.016652098,0.017074123,0.009749706,0.029824464,0.018568097,0.023246117,0.017162392,0.027305165,0.017120937,0.0170979,0.043251965,0.019245874,0.02054223,0.017170506,0.009983964,0.015288705,0.019145079,0.019835144,0.009425722,0.016665254,0.019432135,0.020283462,0.031678144,0.012467687,0.015011869,0.015624851,0.020507073,0.008937009,0.010010043,0.012739825,0.016706973,0.010946396,0.01611682,0.015133396,0.026683925,0.019743448,0.010081242,0.02544535,0.016210731
