k,cum_mean_std_all,cum_mean_std_mid
1,0.119689725,0.1228678
2,0.105362274,0.10632505
3,0.11097055,0.11372272
4,0.10302178,0.103356555
5,0.09720186,0.095129766
6,0.09343549,0.09113742
7,0.090470254,0.08782492
8,0.0895731,0.08648787
9,0.08917303,0.08546078
10,0.08935745,0.0851762
11,0.088796094,0.08480027
12,0.08910096,0.085127406
13,0.08819731,0.08429985
14,0.08711656,0.08316423
15,0.08656244,0.08249707
16,0.08634901,0.082416445
17,0.08693841,0.08367795
18,0.08721732,0.08448597
19,0.08800911,0.085553825
20,0.08828202,0.085891336
21,0.088112354,0.08592587
22,0.08799315,0.085911356
23,0.08874724,0.08688757
24,0.08932943,0.087825574
25,0.08941831,0.08819492
26,0.08963231,0.08843131
27,0.08999275,0.08903543
28,0.09006949,0.089195326
29,0.09002746,0.08930829
30,0.08978958,0.08907341
31,0.09008091,0.08947268
32,0.09040257,0.0898408
33,0.09145123,0.09130656
34,0.09160495,0.09147643
35,0.091952614,0.091469906
36,0.092269935,0.09207174
37,0.09207413,0.091922626
38,0.09160665,0.09135039
39,0.091373235,0.091101296
40,0.09127791,0.09084966
41,0.09134931,0.09083688
42,0.091095775,0.09052764
43,0.090953596,0.09044365
44,0.09100526,0.09061725
45,0.091178074,0.09088952
46,0.091396935,0.09110656
47,0.09165839,0.091314346
48,0.092115305,0.091931365
49,0.092139296,0.09192671
50,0.092191696,0.092010155
51,0.09257001,0.09247154
52,0.092852786,0.092841916
53,0.09327376,0.093315
54,0.093564995,0.09371635
55,0.09391066,0.09425459
56,0.09441149,0.09490739
57,0.09511711,0.09597241
58,0.09617695,0.097476244
59,0.09776796,0.09922427
60,0.0996178,0.1013263
61,0.100705534,0.10232846
62,0.1015928,0.10333136
63,0.102464095,0.10439761
64,0.10300386,0.10493212
65,0.10339937,0.105415106
66,0.10366858,0.105819054
67,0.103823125,0.10598732
68,0.10416037,0.106409505
