0.1411388,0.14471968,0.1600003,0.16530025,0.19810508,0.12200138,0.2082881,0.20286891,0.16863355,0.17163849,0.16401377,0.19950995,0.21249664,0.14320633,0.13556139,0.19109042,0.23297973,0.1405514,0.14390127,0.19461732,0.15684408,0.14802063,0.14655975,0.1422941,0.1262638,0.14412798,0.19231169,0.2134942,0.18200721,0.23983079,0.22061504,0.1267289,0.19343115,0.14072041,0.13419053,0.16228414,0.13443089,0.21171215,0.20731425,0.12921347,0.14566375,0.15007605,0.13336258,0.13801475,0.13459058,0.12293527,0.19282782,0.20914656,0.16129376,0.16378883,0.19230112,0.18546152,0.1188996,0.092862554,0.13896947,0.1626631,0.16816004,0.11922305,0.146361,0.13974845,0.15612915,0.1695421,0.14370401,0.15854345,0.12760203,0.122382075,0.16524146,0.16937181,0.19130173,0.15134013,0.15389627,0.16940266,0.17607659,0.19770767,0.20678161,0.20954053,0.1753806,0.13514088,0.1517197,0.1389182,0.15378721,0.13818206,0.20869151,0.1894228,0.15291448,0.15776476,0.14881577,0.17433052,0.117844194,0.13164602,0.14137739,0.22906183,0.1491404,0.18065496,0.13333242,0.1947108,0.16297762,0.15407215,0.14302878,0.11054305,0.14234723,0.14569715,0.14767902,0.15417686,0.18144068,0.17931344,0.18497671,0.15623435,0.1439567,0.13970426,0.1314516,0.14342304,0.12783559,0.14383972,0.13000467,0.15009938,0.13239741
0.21039549,0.091488965,0.095203795,0.11063107,0.100279376,0.0801307,0.09584526,0.10838138,0.15879495,0.110047735,0.08841644,0.11711285,0.12421659,0.10164549,0.08816055,0.10789201,0.18146284,0.10961176,0.12573573,0.12608336,0.09198276,0.103552066,0.10347901,0.09512155,0.10132941,0.126073,0.13023365,0.12279702,0.1345497,0.12677307,0.13698335,0.106469706,0.108289704,0.10497476,0.08159664,0.09967802,0.102769956,0.11765968,0.11827753,0.09273172,0.11406405,0.12858625,0.10825615,0.11570504,0.10554604,0.12095267,0.1033602,0.1480521,0.1318569,0.099038474,0.108929925,0.09581866,0.105931394,0.08219174,0.10420256,0.122331664,0.10110989,0.09335851,0.09166689,0.11458686,0.093555406,0.10902461,0.10544329,0.11317867,0.100854054,0.09628655,0.112805806,0.14541872,0.12339999,0.13418172,0.14920424,0.13533288,0.14955209,0.12147108,0.15114774,0.11640564,0.130598,0.13012011,0.1140331,0.11633718,0.1580362,0.16146651,0.1636939,0.19010973,0.13432905,0.13605364,0.13843536,0.1587816,0.12927261,0.16067326,0.12680939,0.16321528,0.16963325,0.17690867,0.12329295,0.1085716,0.107109055,0.10959099,0.13449137,0.12208042,0.12940232,0.112328656,0.13252048,0.1278149,0.1332952,0.1226346,0.16200155,0.10834716,0.10549794,0.097313315,0.117607996,0.09005382,0.096921206,0.1093582,0.10607135,0.11505318,0.1272847
0.11265133,0.2684692,0.14806283,0.095755294,0.12998217,0.10019499,0.26369396,0.3687246,0.7063066,0.6395295,0.43282402,0.46626672,0.2923652,0.0859921,0.088950396,0.1344191,0.30269843,0.08070072,0.08690215,0.088718325,0.17630224,0.14023677,0.22106063,0.1230832,0.14585154,0.16255286,0.22050704,0.14398251,0.41356683,0.35139987,0.27429774,0.22413366,0.12029955,0.5113377,0.18761504,0.13920939,0.13034983,0.16842057,0.29333386,0.10460252,0.17460296,0.27540773,0.15171383,0.1461258,0.1782923,0.11955348,0.09244428,0.13896672,0.20216216,0.11966184,0.19589965,0.117957935,0.09101403,0.09685565,0.08653531,0.12106338,0.1385829,0.11856608,0.09129275,0.110381536,0.12200461,0.14306067,0.11173721,0.09263153,0.11481593,0.13768885,0.09279386,0.18739733,0.105582625,0.14248487,0.16296014,0.07645488,0.16117007,0.13725498,0.22663203,0.28727925,0.4075566,0.19980544,0.383728,0.41279405,0.50824296,0.4660859,0.46147484,0.40835917,0.29761928,0.15967974,0.35653022,0.44955817,0.2141971,0.6782272,0.48542672,0.9262687,0.64730483,0.6934575,0.41726708,0.2430218,0.2360148,0.31667164,0.25527123,0.24280544,0.30415165,0.16159338,0.17419443,0.3088189,0.41191974,0.41536018,0.32305652,0.4115891,0.46017316,0.14867622,0.101266466,0.1441018,0.10098046,0.15688157,0.21412212,0.15272324,0.25149038
0.318849,0.17764549,0.1862836,0.15832065,0.19211201,0.13386142,0.21098457,0.27436405,0.4514325,0.28982434,0.23195815,0.2544499,0.2451929,0.12671225,0.11587998,0.15234973,0.2170164,0.11688288,0.11345861,0.12166134,0.1623177,0.16574764,0.1865547,0.22485234,0.17836122,0.22766495,0.21010393,0.15827407,0.19911215,0.23654683,0.21616584,0.18805811,0.18398884,0.19611575,0.17251481,0.16733101,0.11035516,0.16905409,0.1880644,0.12483701,0.18057132,0.29192555,0.16671428,0.18564045,0.25151348,0.17970018,0.16574253,0.19619325,0.20660092,0.17374976,0.20058161,0.16037162,0.17231464,0.12592426,0.15354738,0.1901375,0.17509381,0.15515864,0.14810382,0.15507789,0.15644968,0.22491613,0.17792298,0.14975995,0.15104584,0.14931221,0.1270839,0.15674804,0.1296212,0.14177942,0.14056803,0.12772118,0.16283512,0.13548514,0.19801304,0.23230971,0.29411525,0.21240325,0.35448647,0.28138456,0.40850756,0.37397373,0.5170172,0.41547418,0.25146598,0.16878594,0.35698617,0.31245288,0.18829356,0.2452235,0.2655592,0.50471514,0.3254795,0.4151059,0.2168863,0.24932106,0.2157557,0.39919785,0.23956618,0.21154815,0.24149594,0.17130971,0.21289878,0.27444667,0.41356695,0.31701472,0.34119684,0.27432278,0.20311491,0.15931563,0.16017039,0.18880427,0.15020733,0.18864019,0.21486923,0.1947114,0.22748578
0.14244881,0.14673756,0.12835026,0.1268576,0.12399558,0.12713954,0.13865277,0.15403742,0.19170217,0.13402756,0.15225339,0.15726998,0.15138282,0.089440145,0.12035564,0.1529642,0.1799243,0.11943764,0.12591332,0.16317366,0.16210258,0.17254886,0.12218704,0.1230843,0.1572078,0.17409705,0.17409332,0.15119785,0.13733387,0.18672556,0.1981672,0.1772892,0.10247149,0.11092507,0.14651111,0.13156104,0.09667846,0.18289015,0.19775426,0.13202775,0.15023966,0.18365574,0.19549817,0.20522374,0.10876259,0.12546146,0.11924649,0.1312615,0.18975723,0.15537551,0.14104924,0.12112715,0.10479039,0.08578999,0.12516591,0.15056442,0.14139381,0.11981107,0.096617475,0.17996572,0.22214383,0.18036467,0.19646986,0.19723168,0.20818667,0.17845054,0.1127401,0.15973863,0.12691373,0.14257602,0.15553036,0.14643213,0.15487906,0.18961623,0.20254779,0.18608761,0.16088247,0.15806507,0.12565652,0.15515877,0.1506788,0.14160322,0.16310634,0.14359221,0.13901281,0.1739857,0.1457167,0.19984323,0.22721124,0.14048393,0.13321687,0.18380883,0.14225212,0.15150695,0.14792049,0.18153858,0.16912419,0.13673785,0.1834027,0.16913024,0.17312305,0.14584029,0.14922012,0.12984346,0.11376567,0.13133481,0.14701636,0.15323819,0.1466743,0.13490535,0.1445055,0.12591591,0.122698694,0.1498445,0.18330659,0.13219628,0.15149064
0.15264423,0.07833017,0.04768241,0.05971051,0.091175236,0.056660183,0.088802435,0.06639704,0.095457755,0.05964141,0.07598888,0.08509686,0.07485355,0.057714418,0.08287198,0.11178967,0.1104118,0.07244101,0.06616807,0.07759093,0.12550317,0.0865585,0.082279176,0.060322493,0.08183578,0.06940211,0.058786225,0.06835023,0.059332766,0.109569654,0.10879637,0.095082596,0.061379552,0.057207268,0.07736489,0.09010727,0.05540029,0.2051991,0.113408186,0.057006866,0.053740226,0.067821294,0.0601769,0.06187486,0.053317208,0.051652953,0.062810734,0.08680994,0.08867705,0.06928421,0.08243361,0.068659335,0.06428935,0.047292016,0.08061719,0.08856285,0.09006739,0.075966276,0.10347252,0.12746166,0.10037403,0.05119012,0.07294236,0.09915115,0.09056857,0.068962865,0.0749685,0.056619417,0.083343,0.07036238,0.07816912,0.10892757,0.13810286,0.13239297,0.13042137,0.095470086,0.07877551,0.08544137,0.053842124,0.08352509,0.12020623,0.072321296,0.091207564,0.08422793,0.08450364,0.08038187,0.12503327,0.15188369,0.104628235,0.11268017,0.0992714,0.11861751,0.06395227,0.078960925,0.17976002,0.09374045,0.06558672,0.07808966,0.11563435,0.111131914,0.12125817,0.07808955,0.08482587,0.09421192,0.07183773,0.10067686,0.10920252,0.094337,0.07958895,0.05851222,0.0823941,0.09996406,0.07315849,0.14863089,0.17536566,0.119561136,0.21000613
0.10048164,0.055250626,0.049185913,0.081748866,0.103911646,0.084384404,0.06584262,0.056987632,0.059368037,0.07060282,0.057318024,0.09470953,0.11694694,0.08980919,0.0878804,0.09771787,0.24294569,0.16295242,0.1327105,0.2000295,0.07117372,0.13257287,0.09344358,0.08683007,0.06320621,0.08048871,0.15224722,0.12249476,0.13520178,0.123457305,0.09474712,0.1054226,0.11082227,0.1054979,0.10498475,0.08802231,0.11234311,0.067779146,0.053399667,0.055880077,0.08328993,0.079417914,0.086613774,0.081722185,0.08129203,0.09942631,0.10104934,0.104338996,0.104251556,0.09947816,0.12715709,0.13024731,0.09621767,0.07962522,0.1281298,0.11005439,0.16430186,0.14053465,0.17478342,0.055897042,0.0361037,0.08269832,0.055154745,0.12788443,0.062139597,0.06683559,0.08109682,0.0847533,0.08639512,0.06935878,0.084396556,0.086840965,0.05971854,0.053253155,0.06634924,0.073220626,0.08213357,0.07194436,0.06860032,0.06895273,0.083768494,0.05495559,0.10012927,0.08126653,0.13925132,0.106801234,0.09630572,0.08057744,0.08953405,0.07708998,0.1555038,0.1504408,0.113434434,0.09110367,0.057657875,0.07789772,0.06909465,0.07332311,0.114491105,0.08371729,0.10054948,0.102041475,0.08890547,0.07463493,0.10364051,0.08779745,0.08672056,0.13536093,0.1335158,0.10576944,0.13127671,0.14798729,0.08645015,0.09613247,0.1265325,0.1489836,0.061105367
0.12402209,0.097988315,0.07111445,0.09069614,0.08494829,0.069215,0.10780372,0.12255769,0.08605738,0.099922545,0.102696106,0.13129309,0.14183165,0.106713355,0.11571682,0.13739644,0.17326935,0.10721524,0.11157756,0.13137673,0.14635521,0.17113902,0.14651248,0.15169196,0.1797723,0.15284069,0.13906208,0.12194518,0.16370137,0.19313782,0.17076649,0.17925441,0.13361911,0.13373402,0.15744482,0.14249071,0.12689015,0.1380404,0.11362413,0.09032125,0.11651561,0.1145354,0.14443049,0.12012604,0.11558397,0.14372948,0.117566764,0.12142167,0.14245626,0.12153115,0.12645926,0.094309546,0.08156025,0.06677972,0.09175518,0.10841294,0.10864786,0.11051921,0.11796733,0.10009085,0.11786007,0.1450318,0.15200575,0.13109657,0.15720473,0.13683797,0.13623534,0.1360474,0.13436133,0.11184231,0.12535402,0.13746224,0.14977318,0.10979972,0.12643301,0.15126026,0.11807842,0.14657389,0.11610576,0.14082174,0.17775832,0.15981491,0.12386754,0.1368468,0.15637156,0.10232302,0.16073216,0.16473241,0.17817244,0.23769255,0.20894936,0.20795104,0.13367249,0.14920124,0.15456118,0.17550233,0.13371003,0.13305049,0.13833891,0.19509931,0.17587991,0.1302547,0.18919654,0.20472413,0.15889971,0.19798483,0.17670181,0.15842667,0.19652683,0.11363465,0.11178879,0.12744537,0.10996254,0.18891433,0.164446,0.15271653,0.18141122
0.19076169,0.10980852,0.106764056,0.10966015,0.111112736,0.1036702,0.13605857,0.15154101,0.18685207,0.13867614,0.12119681,0.12547088,0.13883072,0.104522966,0.10142621,0.11401474,0.15282287,0.11492834,0.11856451,0.12935111,0.1270944,0.12084085,0.10740193,0.118282445,0.12132126,0.12842241,0.1251672,0.11594684,0.12536326,0.1402183,0.13956486,0.12539084,0.11829159,0.1102311,0.11006466,0.11618196,0.10615992,0.14335017,0.14228429,0.09914922,0.12334896,0.13325718,0.1300015,0.10878926,0.10707494,0.107547455,0.10814151,0.114544414,0.11810792,0.101425536,0.11063373,0.11509837,0.12103911,0.100765295,0.12112705,0.11684665,0.126861,0.123776056,0.12631693,0.13009916,0.1173758,0.12422515,0.11604593,0.12284772,0.11825823,0.09713969,0.09954861,0.10760585,0.11195271,0.10833484,0.12651084,0.10602525,0.114560634,0.14750983,0.17154449,0.16342399,0.14920075,0.13927366,0.13256824,0.14910352,0.17315964,0.16536933,0.15154679,0.13331343,0.124701045,0.121381335,0.14145182,0.14564256,0.15136719,0.13059233,0.12790462,0.2313026,0.18156813,0.16266263,0.1516202,0.14799836,0.13830782,0.12034265,0.11979531,0.11559464,0.1198692,0.10805089,0.13213941,0.14348456,0.12668538,0.13360678,0.1345899,0.123312145,0.11114478,0.1047604,0.10968934,0.10692802,0.103437625,0.12025048,0.11607061,0.11560962,0.14254192
0.51059955,0.20654975,0.12571773,0.12798867,0.11805446,0.11120494,0.24141967,0.3059744,0.35261023,0.21492444,0.14725354,0.14488354,0.21146716,0.15694392,0.1126444,0.13336799,0.19430895,0.19853103,0.13416466,0.06882425,0.1193542,0.13183472,0.11683773,0.1933139,0.16933268,0.16639562,0.1752547,0.22981079,0.22022326,0.23773001,0.19730848,0.19058448,0.20903714,0.19520643,0.14108217,0.22973104,0.15855694,0.21031345,0.20555401,0.08630111,0.1186868,0.19427747,0.14115103,0.10981958,0.17856652,0.13025747,0.15683778,0.15700036,0.14926799,0.12141674,0.12189319,0.13607769,0.10805877,0.11266616,0.15456527,0.13528323,0.10870487,0.13136636,0.1245677,0.10476899,0.11541001,0.16062404,0.15404704,0.18379761,0.14415039,0.093004085,0.13965884,0.1221194,0.16497244,0.09698004,0.124806166,0.10435959,0.1314077,0.14260493,0.2687474,0.27425608,0.43618205,0.33702376,0.4771769,0.4325679,0.48343247,0.4975608,0.41585037,0.28181008,0.18642457,0.09206464,0.26180637,0.20417216,0.18929906,0.21171308,0.14002922,0.43824714,0.4536989,0.4579684,0.3305688,0.3521961,0.33739403,0.24691996,0.098909244,0.15433247,0.10531972,0.105650425,0.15223116,0.20366815,0.2811999,0.2578468,0.24915001,0.20457001,0.15252057,0.11993353,0.16557972,0.18514857,0.08754677,0.14528629,0.17554191,0.21846567,0.19979608
