0.14598455,0.06845114,0.5401813,0.07570245,0.079248294,0.1158691,0.06385111,0.05742857,0.076359764,0.18980984,0.061851487,0.12714699,0.06445306,0.102421544,0.18544011,0.060834352,0.07272245,0.092800625,0.053512655,0.045805227,0.05987994,0.14127603,0.0573096,0.121255524,0.114020504
0.032450777,0.037949707,0.25526863,0.055184543,0.043063845,0.038940746,0.041189622,0.045162804,0.040740807,0.06557947,0.04422877,0.061838746,0.05153689,0.068521425,0.08125411,0.03880752,0.014127933,0.075759105,0.07470886,0.07445767,0.044166036,0.03759703,0.031797823,0.094517,0.072437756
0.13314784,0.12245541,0.14369375,0.21642074,0.16098878,0.14105777,0.1516475,0.16350913,0.233912,0.07402261,0.29281956,0.306209,0.34430653,0.15396048,0.26477575,0.31785253,0.14629045,0.25362036,0.39550447,0.18289803,0.29467103,0.24782027,0.183661,0.16999193,0.19041955
0.26929468,0.24499406,0.65804076,0.2864233,0.2302626,0.19809939,0.18246059,0.21253946,0.26444158,0.46791342,0.21714835,0.30807266,0.24189156,0.16711174,0.3121192,0.21723305,0.39354116,0.21702394,0.223362,0.1389942,0.075197935,0.15037063,0.11008202,0.080875374,0.18169974
0.25721103,0.3927759,0.14542288,0.28409308,0.24251266,0.22318964,0.15907496,0.30334225,0.27472743,0.21957323,0.24697302,0.42894354,0.32902917,0.23776852,0.34178138,0.0759631,0.19546203,0.12813085,0.108196035,0.11515884,0.11222629,0.059347607,0.08296327,0.10886069,0.18724364
0.06364095,0.15669155,0.10102874,0.15485652,0.11378853,0.09799788,0.08697502,0.122689486,0.14563102,0.17735325,0.09659811,0.17273135,0.15350312,0.08619543,0.08322613,0.074376255,0.20187251,0.10414191,0.104691595,0.1411256,0.08867888,0.03580316,0.031216582,0.1133402,0.08609459
0.18476476,0.25149262,0.28167784,0.35097867,0.18696046,0.22221224,0.28155544,0.33349574,0.47600022,0.32428172,0.39753312,0.35826752,0.53134876,0.42045897,0.31991935,0.21822149,0.52606356,0.28626528,0.3787343,0.31734386,0.28855795,0.14271118,0.15699707,0.29728016,0.23346183
0.0756951,0.02899398,0.04843121,0.023771275,0.047437187,0.046624407,0.05719424,0.058790885,0.08474098,0.09697801,0.083066426,0.10164292,0.14074512,0.11586682,0.0703971,0.041277356,0.24447376,0.043067187,0.041312087,0.055592515,0.03663677,0.028962482,0.032601647,0.124727584,0.11603474
0.15317897,0.08995929,0.057659645,0.1010594,0.03622796,0.03402443,0.057802383,0.06952599,0.06307657,0.094947346,0.063397706,0.15854499,0.10314226,0.05562074,0.056678385,0.05652338,0.029900176,0.101355046,0.22118357,0.06759038,0.108853005,0.07643262,0.06923803,0.057280462,0.033038348
0.15117265,0.100262366,0.17562069,0.1170369,0.17789397,0.12723519,0.1468418,0.12755032,0.2061852,0.11262139,0.24499492,0.09592969,0.38713875,0.11815665,0.120612375,0.09676608,0.18713617,0.07499855,0.08902097,0.072203994,0.06907794,0.046815183,0.04138357,0.06729092,0.12214591
0.26706657,0.05972222,0.036578003,0.03879943,0.048049647,0.09838194,0.031739835,0.046227925,0.047475837,0.0419975,0.049998064,0.08090458,0.093089655,0.08734084,0.0759886,0.04392238,0.12843989,0.057654936,0.095186755,0.04088987,0.07117892,0.05528141,0.043293484,0.043034855,0.12327016
0.034120884,0.015919626,0.15108466,0.033351664,0.024714798,0.049686033,0.032326136,0.057513647,0.08569806,0.057983417,0.060840696,0.014632304,0.065634534,0.1270561,0.0315863,0.018616783,0.28512633,0.018814325,0.06946647,0.04279016,0.069110066,0.37242424,0.055539932,0.051251482,0.031747896
0.21571228,0.1316389,0.11571778,0.15574715,0.124802135,0.20365189,0.1943677,0.23667423,0.39100182,0.3501383,0.36751655,0.11754453,0.2565776,0.3292151,0.23890214,0.15709364,0.57760143,0.26877773,0.45459825,0.28445682,0.29344252,0.26038408,0.33138803,0.4821901,0.26429275
