step,per_step_all,per_step_mid
0,0.111046635,0.11904576
1,0.09945514,0.10151987
2,0.12930173,0.14217632
3,0.11193758,0.12407655
4,0.117006645,0.13056964
5,0.09450568,0.107990906
6,0.13235387,0.1540822
7,0.1365331,0.15342674
8,0.108055055,0.10182936
9,0.09501095,0.10003047
10,0.07498835,0.07661909
11,0.110413074,0.12532884
12,0.105338156,0.11799676
13,0.12065696,0.13876237
14,0.13062435,0.14665112
15,0.14707126,0.1630833
16,0.12800504,0.13427383
17,0.12659219,0.11424627
18,0.13953327,0.16058049
19,0.13272493,0.13607821
20,0.1384807,0.14993936
21,0.09833893,0.093034714
22,0.08577174,0.08584631
23,0.07548404,0.07027128
24,0.13062373,0.14768161
25,0.143601,0.16284443
26,0.11985515,0.1271348
27,0.12101144,0.13167048
28,0.13472405,0.15333538
29,0.14285454,0.16276987
30,0.16205895,0.17461911
31,0.15695646,0.18329673
32,0.15282597,0.15820152
33,0.11826067,0.12841393
34,0.14882699,0.16777728
35,0.16764688,0.19417824
36,0.1813492,0.21091805
37,0.16828907,0.20134522
38,0.165726,0.17216972
39,0.1949903,0.22838563
40,0.11722653,0.1227961
41,0.10117444,0.10989082
42,0.10342092,0.1038218
43,0.1559755,0.18947417
44,0.11958006,0.13099222
45,0.108266145,0.11506589
46,0.098083,0.09566402
47,0.13525614,0.14876592
48,0.12405666,0.14326148
