0.27427766,0.33508104,0.12986067,0.1835534,0.25476465,0.18344733,0.19750871,0.1320613,0.2144271,0.105788715,0.22760238,0.06451372,0.23784296,0.28761166,0.1547746,0.2927405,0.14843851,0.1178606
0.12980764,0.054081284,0.025505181,0.07799554,0.035754256,0.03317884,0.086634755,0.04581908,0.04771882,0.02699935,0.061883274,0.016534206,0.06742168,0.061575755,0.041098054,0.078960076,0.023559993,0.031933617
0.2661758,0.10255028,0.1469015,0.07696449,0.2094966,0.109446116,0.3000463,0.2776301,0.2357976,0.09651888,0.5588891,0.1418711,0.53030366,0.6668837,0.5814467,0.6446774,0.30867323,0.18917198
0.10167447,0.0046158955,0.03180518,0.06257917,0.027283438,0.006169884,0.014534651,0.007835691,0.01863611,0.009558051,0.042505372,0.048232853,0.027680585,0.035369955,0.032058235,0.09862374,0.04692013,0.021605091
0.03253517,0.00621432,0.0139149055,0.11200373,0.017245617,0.0030956843,0.009846425,0.011867813,0.024802074,0.014339793,0.016248012,0.013118417,0.011225045,0.012307492,0.016446846,0.02059482,0.011904669,0.01780361
0.015596413,0.0068515614,0.005280641,0.058009826,0.010470837,0.0043025566,0.0051733996,0.007648677,0.003614573,0.0043456247,0.008867892,0.0051547685,0.009741768,0.17505349,0.013116974,0.029868687,0.011046969,0.0053357817
0.05656401,0.0059498763,0.00995324,0.14420557,0.01853814,0.004399931,0.010877677,0.008261628,0.031693663,0.012703858,0.018256288,0.0052643837,0.012162075,0.009407207,0.004017585,0.014713125,0.009907629,0.03608839
0.047402367,0.012469013,0.010928386,0.09147118,0.027071519,0.006799869,0.014513397,0.01786517,0.018857181,0.011158592,0.013786156,0.008473881,0.022430293,0.019130247,0.018815253,0.029693412,0.01791846,0.021466369
0.22808853,0.071493655,0.15149945,0.11065425,0.28346252,0.1202085,0.33074164,0.2519438,0.2805597,0.12257863,0.39152345,0.048828945,0.15571763,0.16951953,0.08001883,0.18140021,0.15639086,0.16971464
0.14952491,0.11340649,0.14228216,0.16531786,0.32667544,0.25018752,0.47501707,0.33873653,0.10588332,0.13538936,0.5769294,0.11584769,0.25887752,0.22166379,0.30479977,0.42121843,0.22816846,0.103508174
0.22102092,0.13453229,0.19220398,0.11235413,0.5704067,0.2138241,0.3823459,0.38790345,0.2958595,0.17852978,0.6800081,0.14045352,0.30542687,0.40472335,0.37532955,0.89507735,0.28466582,0.1793378
0.111627504,0.030895952,0.08017646,0.21182589,0.24513046,0.0771097,0.11018933,0.10135843,0.10783155,0.11529051,0.12930967,0.051008526,0.09404455,0.15236805,0.084770836,0.1448314,0.124830544,0.1191664
0.17771946,0.20479266,0.24546134,0.078331985,0.25395492,0.2671102,0.42800415,0.52975243,0.30103895,0.28980878,0.67848593,0.17832923,0.518728,0.6797088,0.2779483,0.70915264,0.23850662,0.2488563
0.1729431,0.22424366,0.21494025,0.098965816,0.3997951,0.15565911,0.18972576,0.28673217,0.2755154,0.22021148,0.257918,0.12645572,0.12379056,0.20023976,0.12822945,0.20836867,0.1841752,0.2217751
0.19472903,0.15636848,0.10277574,0.067435555,0.21171014,0.18848018,0.26360005,0.26868907,0.3569653,0.08781652,0.5821873,0.19448203,0.38689476,0.29422718,0.11657013,0.39755243,0.22393507,0.20280844
0.27643505,0.26494664,0.22029345,0.13859233,0.34379274,0.11814916,0.27192336,0.23188806,0.50849074,0.16042437,0.25802043,0.13898511,0.1956477,0.34487373,0.1733822,0.3374687,0.24286148,0.3179017
0.120304294,0.102669895,0.20408224,0.033748332,0.22870263,0.14611001,0.28538337,0.29622197,0.254386,0.11869605,0.6517215,0.12840351,0.31452292,0.5075447,0.24793841,0.7338476,0.47452614,0.137203
0.039804775,0.015506455,0.034053877,0.026632097,0.026393564,0.011642111,0.051316865,0.04277137,0.013712328,0.0103815785,0.04405192,0.010887392,0.027616547,0.09546223,0.04506505,0.17313193,0.020024627,0.007383283
0.040371325,0.018707784,0.0099606635,0.023248993,0.042014156,0.22407427,0.55161434,0.08034565,0.057093866,0.006578313,0.5412937,0.02679678,0.2818222,0.0907783,0.04123044,0.20560737,0.09048514,0.023016805
0.118148856,0.012778414,0.014240303,0.034889147,0.012206388,0.13757913,0.19559701,0.2280517,0.09629046,0.0038410202,0.22267665,0.043930877,0.11376034,0.3321104,0.16853887,0.7668561,0.16051717,0.035639673
0.21330513,0.019827925,0.052970406,0.11013579,0.012954198,0.020099306,0.03106118,0.012422981,0.050102323,0.019427026,0.007738257,0.075846836,0.025933294,0.03401335,0.058570083,0.018496059,0.03618968,0.06333227
0.15655357,0.06631478,0.10927035,0.22159098,0.12609544,0.04459621,0.12239029,0.09662186,0.07906705,0.088512324,0.18693258,0.046063047,0.06559895,0.07620521,0.120797835,0.18284497,0.07344471,0.10874587
0.35792592,0.18459563,0.27309448,0.10059083,0.5101338,0.13947558,0.29261854,0.21122706,0.22631535,0.21102689,0.40195683,0.108129784,0.23513278,0.24174687,0.22370984,0.3482307,0.17443635,0.11172852
0.16106781,0.046381943,0.07950683,0.10647826,0.12036609,0.085031554,0.13410139,0.10492654,0.08808714,0.064641245,0.061060254,0.10963242,0.09742802,0.105404705,0.07734301,0.10706338,0.07528002,0.09683549
0.045495503,0.003256225,0.0035671561,0.042258706,0.0029674855,0.010732084,0.0030406623,0.004608781,0.014125791,0.0013041559,0.0028786643,0.0056167096,0.0038927048,0.013274548,0.008191929,0.01434543,0.029154135,0.029093632
0.17758468,0.16579443,0.35652047,0.11838467,0.0279143,0.049884617,0.073370725,0.023835026,0.046994433,0.019844487,0.029898828,0.042520713,0.07963051,0.18979825,0.1985073,0.16333143,0.063267715,0.041550208
0.03535154,0.047803227,0.050501388,0.20622055,0.006611949,0.0108050965,0.00978072,0.0074166083,0.0129688755,0.0032501605,0.010088502,0.010938569,0.019108579,0.03671563,0.075404555,0.059572905,0.008140157,0.01784768
0.012654965,0.027294986,0.039684664,0.02428426,0.0129105635,0.025344502,0.008658884,0.011592654,0.011920226,0.02735389,0.013400353,0.015576992,0.015840285,0.07413163,0.06171615,0.021034818,0.013250575,0.0060686017
0.036849342,0.051240984,0.024922645,0.04411086,0.03550554,0.054080363,0.051076233,0.052646115,0.02944178,0.06445099,0.066461116,0.037996724,0.032727756,0.11357641,0.19492693,0.15333179,0.052516993,0.016899245
0.077100284,0.021589514,0.020966854,0.13640882,0.033132922,0.023731783,0.03207181,0.040157493,0.010496154,0.020076357,0.02468518,0.039142795,0.010314821,0.020667467,0.030398428,0.0491222,0.08835962,0.0102048395
0.04066605,0.0054891184,0.005070322,0.036569882,0.005923368,0.0037153522,0.006704446,0.002988876,0.14829923,0.0057196226,0.005321824,0.012329022,0.0036593396,0.004451793,0.018422294,0.013662129,0.0042407294,0.12496136
0.2568162,0.10642854,0.029355155,0.09519501,0.03568068,0.07693397,0.112832636,0.1542801,0.1359927,0.0911792,0.0726973,0.08566216,0.118561365,0.20893589,0.35246286,0.28074732,0.11148043,0.1085381
