0.88056654,0.26969948,0.24854146,0.29467314,0.25369155,0.2210539,0.24455424,0.2769578,0.23256426,0.26138127,0.27690035,0.2505327,0.28589082,0.27442297,0.23160155,0.2550934,0.24903414,0.24263994,0.24249183,0.24572787,0.2705184,0.2573657,0.29949334,0.25977048,0.2458658,0.2419804,0.22529969,0.2747545,0.33994418,0.25592095,0.22210437,0.25862655,0.26233852,0.23369333,0.24727312,0.23396887,0.23696007,0.2512527,0.22965388,0.21413851,0.24949685,0.254106,0.2143237,0.2380952,0.26177907,0.24747442,0.24837762,0.19005992,0.25979042,0.22699139,0.2058172,0.21762045,0.23375593,0.23100853,0.2315864,0.24277608,0.2470607,0.22305521,0.2279755,0.25862592,0.23117653,0.21696983,0.23395233,0.2651864,0.20507176,0.23444828,0.20174703,0.23337576,0.21331215,0.19899076,0.24777734,0.22275072,0.23026994,0.25009996,0.22521979,0.2652751,0.20841688,0.31430408,0.2382203,0.19867522,0.21991244,0.19752687,0.19448677,0.20691895,0.24124858,0.19384825,0.2405692,0.17744839,0.1825996,0.21508916,0.20028615,0.23777187,0.24243069,0.17600678,0.20429733,0.24355921,0.23045236,0.23076807,0.19010252,0.25286782,0.25216293,0.21502495,0.23761071,0.23749259,0.23770678,0.17237045,0.2344057,0.26596582,0.1904349,0.20175704,0.2274464,0.17906839,0.21076298,0.24638161,0.23840335,0.22565787,0.24068744,0.19274706,0.21489988,0.22713545,0.19256411,0.24169251,0.24191043,0.19788492,0.199701,0.23902175,0.22992878,0.1816695,0.23822318,0.1748204,0.19169354,0.23945059,0.220511,0.21160373,0.28227824,0.18844381,0.21984856,0.19072212,0.22948033,0.22848338,0.20749491,0.19993806,0.21877529,0.17970812,0.23743953,0.24138758,0.18028533,0.23558691,0.21818922,0.1846,0.20937651,0.22650547
0.20238696,0.055286385,0.04630619,0.063124254,0.08042842,0.10130055,0.088319376,0.054987084,0.046619147,0.06278042,0.057518348,0.049856685,0.045220546,0.048331212,0.06971128,0.044946432,0.13710813,0.045753144,0.03869341,0.04980336,0.05795739,0.04418946,0.040449392,0.04831465,0.03551893,0.041627645,0.04439741,0.052415445,0.036774784,0.042695157,0.039347704,0.038549654,0.03640478,0.058039706,0.044416446,0.04196854,0.041293226,0.028057734,0.04032676,0.047575384,0.0439988,0.037430253,0.04237803,0.037535775,0.047347233,0.074978136,0.06576288,0.05448963,0.08108398,0.046305638,0.07870601,0.028636964,0.03568311,0.044161122,0.04244201,0.06310284,0.052301735,0.041705273,0.034433722,0.038864117,0.025912382,0.03282705,0.024676312,0.027349025,0.023530388,0.027773157,0.030049972,0.028208543,0.029109223,0.031712666,0.040854536,0.02837395,0.024531739,0.029774949,0.037771076,0.032443542,0.042957403,0.028290011,0.038179293,0.034076992,0.032878235,0.022429915,0.015941596,0.034209892,0.033236712,0.02964089,0.066024974,0.037241954,0.03533469,0.032753326,0.020662751,0.0412021,0.023111299,0.03106403,0.03672795,0.037695356,0.028784899,0.031404007,0.025695663,0.03499064,0.03224155,0.022485886,0.02871582,0.053725313,0.04609081,0.04529167,0.06494045,0.04287382,0.04521905,0.023959223,0.024008892,0.030969733,0.035291687,0.03437987,0.022540288,0.0153835295,0.025367107,0.031536125,0.020089917,0.01845681,0.023932064,0.032219365,0.023402508,0.023070583,0.03003187,0.030990977,0.019765612,0.01878652,0.019898172,0.02845727,0.034228433,0.027506836,0.024827003,0.020136451,0.06035362,0.028216623,0.019938283,0.020482946,0.022506097,0.020152934,0.036082536,0.033147447,0.020493006,0.028505616,0.026309019,0.026945751,0.01991791,0.02325108,0.022691566,0.018836942,0.017671073,0.020126034
0.14707358,0.17846167,0.17782289,0.19055879,0.19726257,0.18644954,0.18094708,0.16706377,0.1692585,0.16478273,0.16978887,0.15504074,0.1641835,0.17006195,0.17931217,0.17640908,0.2875626,0.16841817,0.13995758,0.15852681,0.15129365,0.15751418,0.16743915,0.16054389,0.13970935,0.15330398,0.15709856,0.15310857,0.15039167,0.14296645,0.14592637,0.16679367,0.1327101,0.15741242,0.16387632,0.16793984,0.13779137,0.12791073,0.16393322,0.17839503,0.15394232,0.13485108,0.14156464,0.15142691,0.1714647,0.21381176,0.18244919,0.17692551,0.19665506,0.18865484,0.17212255,0.1385998,0.18154769,0.16966303,0.19206655,0.18468226,0.15012112,0.1592322,0.16474742,0.15972641,0.15635619,0.16064043,0.15326756,0.13072428,0.1285308,0.15100695,0.14391047,0.13224424,0.165481,0.16677618,0.16179779,0.13738643,0.14222394,0.15281695,0.16157293,0.13649464,0.14598149,0.1469821,0.13117473,0.13488437,0.14677013,0.12817462,0.14380531,0.14564714,0.14358121,0.14374657,0.172061,0.16747159,0.14425702,0.15350625,0.15305227,0.15652448,0.1394813,0.12688068,0.13224602,0.13961405,0.1710853,0.1439526,0.1419857,0.14197168,0.1330273,0.13374951,0.15024458,0.19035447,0.16931671,0.15174726,0.19646497,0.16645831,0.16281089,0.1500403,0.14459446,0.1483045,0.18287624,0.15792352,0.14437732,0.14119741,0.16070718,0.13776785,0.1347729,0.11972856,0.14539567,0.140424,0.12866707,0.15866481,0.13912916,0.13060322,0.13344541,0.13298464,0.12305272,0.25984007,0.12539151,0.13813427,0.147533,0.12022177,0.19980383,0.124460444,0.11474842,0.13010585,0.12700948,0.1576626,0.15581104,0.14861882,0.13697703,0.15157771,0.13399278,0.13066244,0.13096458,0.13308494,0.13456249,0.116589814,0.12473174,0.14376672
0.14235032,0.147446,0.16605125,0.19121718,0.18819174,0.19834335,0.1710472,0.16488437,0.16938666,0.2008942,0.15628096,0.16763842,0.15962124,0.17766699,0.17877024,0.1606572,0.21531326,0.1637192,0.15034497,0.14727056,0.15873656,0.15279442,0.15797259,0.14265436,0.15235315,0.15225247,0.165512,0.1602737,0.1647673,0.13981545,0.14848314,0.15606509,0.14175561,0.15885836,0.15214969,0.14707254,0.13864402,0.13974223,0.15657821,0.14500162,0.1580379,0.15948567,0.14929491,0.14438528,0.14178482,0.15725851,0.15054229,0.13964237,0.15707839,0.16994858,0.15936199,0.16912726,0.17799328,0.14559528,0.15559027,0.169714,0.16377491,0.16477607,0.15110731,0.16183847,0.15304273,0.14884162,0.15127483,0.14057168,0.14142893,0.14399105,0.15127414,0.140333,0.1468869,0.15402405,0.14899433,0.13452044,0.13584374,0.13250941,0.17241186,0.17772575,0.15712333,0.16126406,0.1482611,0.14502244,0.154827,0.13391313,0.13071486,0.13589208,0.1363774,0.1413371,0.15596847,0.13684973,0.14051384,0.13497968,0.13653907,0.14957598,0.14365634,0.12925261,0.13004583,0.1492276,0.15614873,0.13828525,0.13934635,0.14030436,0.14392042,0.14248513,0.13040204,0.15722485,0.1424365,0.13835959,0.15395719,0.16173339,0.16066393,0.13383505,0.14487176,0.1472739,0.15104231,0.14307708,0.13067304,0.1461165,0.14412168,0.15146852,0.13045073,0.14334397,0.14903678,0.15183648,0.13423991,0.13592312,0.15062979,0.14853857,0.1391063,0.14342585,0.14928791,0.18528098,0.13725795,0.14932719,0.14904423,0.13542497,0.18337329,0.13372359,0.13841861,0.14981765,0.14188597,0.1288228,0.15122835,0.15295333,0.14959466,0.15414023,0.14197232,0.15293731,0.13231897,0.15240343,0.14039741,0.15302461,0.13951725,0.13751173
0.19625103,0.15962654,0.13266969,0.15797707,0.19472578,0.1859117,0.16492161,0.17873186,0.15397653,0.16338192,0.16283448,0.14816172,0.15734571,0.2514958,0.1482416,0.13735057,0.21857782,0.13875756,0.14226532,0.16079858,0.1471231,0.12926668,0.13446996,0.117675066,0.13875571,0.16700986,0.1513844,0.12628749,0.1417647,0.12905133,0.12076096,0.13222826,0.1410794,0.15451846,0.13150044,0.1513065,0.12794767,0.11722325,0.14610793,0.13042441,0.14578053,0.13207713,0.12633124,0.13214827,0.16445087,0.1557841,0.14850585,0.13137794,0.16502172,0.1820825,0.15457854,0.13903344,0.28152823,0.15322459,0.17184499,0.18904188,0.15788934,0.17419414,0.15438865,0.1551454,0.13190946,0.16135897,0.1298638,0.12876903,0.1344489,0.12757316,0.14836398,0.12472534,0.1580427,0.14351906,0.13732666,0.12385519,0.13320035,0.1587607,0.13942546,0.13356951,0.13178605,0.14533912,0.12607166,0.123805024,0.1430862,0.13311777,0.11741181,0.1564481,0.122360244,0.12661079,0.13488618,0.13509619,0.13178705,0.11069514,0.10683107,0.1326859,0.11881219,0.12168832,0.14518666,0.13091534,0.15216824,0.12138879,0.13307747,0.135049,0.12689391,0.12099411,0.14551848,0.14646022,0.14111772,0.14427167,0.15550119,0.17934625,0.13785127,0.1772145,0.15871333,0.13565598,0.15447359,0.14406782,0.122659065,0.1495589,0.1320522,0.1292457,0.13802823,0.13489726,0.1507146,0.12628822,0.13467936,0.14567167,0.14151901,0.1288754,0.11929074,0.13631612,0.1314185,0.21056505,0.11762106,0.13923313,0.15008494,0.1174797,0.15488043,0.10753604,0.12838766,0.134559,0.14274722,0.14343208,0.14388952,0.13505946,0.12828982,0.12666622,0.11935407,0.123442575,0.1296301,0.1188455,0.119571775,0.1355013,0.12950689,0.13242638
0.15222415,0.14922827,0.15261991,0.18081479,0.2415266,0.19452867,0.17755285,0.18025246,0.1565436,0.15612021,0.14653344,0.14734504,0.15123066,0.31591642,0.15531106,0.19064093,0.22394855,0.17916329,0.14588799,0.17538714,0.18758987,0.1695976,0.17073467,0.15951759,0.16879326,0.16670558,0.15418628,0.15929206,0.19028322,0.15932477,0.16682297,0.15774256,0.1608874,0.16453226,0.1594024,0.16815373,0.1632054,0.16416413,0.17246644,0.14931062,0.15906066,0.15227225,0.15835118,0.1725553,0.1489265,0.14606147,0.13130498,0.13735333,0.20434321,0.21589993,0.16588381,0.1449737,0.42427656,0.14619598,0.17354906,0.20229355,0.16751257,0.17257522,0.17484528,0.17290366,0.17090029,0.19751516,0.1722014,0.18153661,0.14786997,0.15645856,0.19183168,0.16861054,0.18366164,0.17761444,0.17255804,0.15787,0.17244579,0.17106998,0.17695181,0.15357584,0.1642954,0.17891234,0.17485596,0.16930509,0.16742668,0.15125436,0.14251563,0.17029041,0.16092476,0.15075132,0.15642215,0.15547393,0.16405131,0.14775865,0.1504732,0.14925167,0.13810217,0.14387128,0.15777293,0.15814865,0.15393485,0.14485207,0.16738737,0.15539648,0.13137293,0.12839393,0.13834402,0.17338437,0.14669582,0.13867131,0.22704066,0.22422507,0.16813284,0.1661419,0.16070393,0.16448992,0.181086,0.13960254,0.14657202,0.14553231,0.14902645,0.16055842,0.16032448,0.15990807,0.18134207,0.16199978,0.17152971,0.19339842,0.16874257,0.16431089,0.1597453,0.18582726,0.16348681,0.30164284,0.17796515,0.18650855,0.17488408,0.15663058,0.17011744,0.16840872,0.19533016,0.18403322,0.18187906,0.16858666,0.19713345,0.15575306,0.16552898,0.17831743,0.15855096,0.16130222,0.16275486,0.14628008,0.1703888,0.14807527,0.14413972,0.13899887
0.23193122,0.1638459,0.16731875,0.18792136,0.18203363,0.15937096,0.15462056,0.15940082,0.13793084,0.16259228,0.16497236,0.12941326,0.1326641,0.2385036,0.13063976,0.19690257,0.29636228,0.14835663,0.12532008,0.1530051,0.1422643,0.14465895,0.15469143,0.13758196,0.13323964,0.14609772,0.14618354,0.13532457,0.17896776,0.1367296,0.13694902,0.13730979,0.14182158,0.14613459,0.1441276,0.14775877,0.15558928,0.13781472,0.15782747,0.14528096,0.15160158,0.1375536,0.14979488,0.13665621,0.16496044,0.22126082,0.16098723,0.13555476,0.17844296,0.20522588,0.15619478,0.12507331,0.23507251,0.12222823,0.14881085,0.19323125,0.13897718,0.16843992,0.1393528,0.153309,0.14404921,0.14828706,0.13226756,0.13085622,0.11837225,0.13605106,0.1476904,0.129652,0.13483077,0.14826298,0.12947512,0.13178362,0.14253607,0.16804093,0.1664588,0.13428366,0.1300538,0.16234595,0.11582045,0.12576349,0.1768949,0.12912911,0.11614396,0.13443527,0.12883441,0.13434464,0.14909673,0.14974332,0.13917771,0.12816949,0.123221025,0.12002724,0.10990616,0.12619606,0.15282835,0.15036523,0.16211389,0.12285589,0.13926858,0.13906577,0.12824841,0.12569863,0.15527797,0.26272246,0.1667676,0.13680643,0.17872003,0.17195633,0.14661336,0.1410093,0.14407662,0.13564265,0.14594689,0.14183933,0.15884173,0.12545651,0.11972986,0.12533195,0.13191538,0.12197792,0.13942106,0.13145301,0.125215,0.14097226,0.1406962,0.13369542,0.13138556,0.13881627,0.14009185,0.27649584,0.12324208,0.14582627,0.14355737,0.12899783,0.2694978,0.11809102,0.13814253,0.13218541,0.115195915,0.15512428,0.1641658,0.14087717,0.12712261,0.13353114,0.13587546,0.13851917,0.14415753,0.14016607,0.13717422,0.12783778,0.1206538,0.14271346
0.34424436,0.18440726,0.16825679,0.18486947,0.25163585,0.16177903,0.14078885,0.15786591,0.1488291,0.14068839,0.16568863,0.14695181,0.13115165,0.33152896,0.14945161,0.17098063,0.16249272,0.1440962,0.14638467,0.17728078,0.1449165,0.15000056,0.16873758,0.16624737,0.16089809,0.16970636,0.14767267,0.15667325,0.21677998,0.14704856,0.16565378,0.14285162,0.14847383,0.15934561,0.16700885,0.16043249,0.15741873,0.14928375,0.17001262,0.13374686,0.14553294,0.14884484,0.1639106,0.14583859,0.13574916,0.097326495,0.12306364,0.1498562,0.17892325,0.19208628,0.19722724,0.17006323,0.42832404,0.13751629,0.13948032,0.2330448,0.15542339,0.15201488,0.1578882,0.16474824,0.16354403,0.1762037,0.15152442,0.18689191,0.14355655,0.13062182,0.14189138,0.1317389,0.15773347,0.15256746,0.14551392,0.14367452,0.16947863,0.1565642,0.1569638,0.1244268,0.12522404,0.23080015,0.17662278,0.19726282,0.2104904,0.1346108,0.15241238,0.1693137,0.13474993,0.12789777,0.13138664,0.15618229,0.14935598,0.12869352,0.14229237,0.13644731,0.1567415,0.1596252,0.19401811,0.1405096,0.17566705,0.117640615,0.12616201,0.14068274,0.13697304,0.12647986,0.11547266,0.12685245,0.14512128,0.15762357,0.16921957,0.17091012,0.13276656,0.14926285,0.1658435,0.1403693,0.16055083,0.1735653,0.16897912,0.14622858,0.14826995,0.1369107,0.12811708,0.14683163,0.14271368,0.16093153,0.1650961,0.17996237,0.14110883,0.15392697,0.15086803,0.15436763,0.18839037,0.38847896,0.15129103,0.18024053,0.16676652,0.14704135,0.14434655,0.15030685,0.18223348,0.19009435,0.16203809,0.170064,0.1953199,0.1781528,0.121151336,0.15925235,0.14698334,0.13595116,0.1641,0.12872666,0.1504826,0.1546255,0.13914213,0.15292346
0.25911132,0.15954068,0.13687877,0.18635009,0.24367964,0.20638843,0.19935589,0.16563281,0.1864541,0.14025205,0.17691863,0.16597694,0.16013497,0.27370507,0.1922279,0.18804955,0.14799336,0.16317067,0.20029245,0.19676259,0.21314254,0.20837419,0.20338896,0.19509035,0.17352486,0.2078977,0.17495966,0.21893583,0.21265922,0.180873,0.18373534,0.17561337,0.18016568,0.17383337,0.19220935,0.16979437,0.1667068,0.18581615,0.18681505,0.16203451,0.17311488,0.16059962,0.17520413,0.15947747,0.1755738,0.13229711,0.15400736,0.13133457,0.21100542,0.2073211,0.15682223,0.15198475,0.3622012,0.15889291,0.18347844,0.20544037,0.17211288,0.1704523,0.17435624,0.21684772,0.17668405,0.19289164,0.20060956,0.18668507,0.16643709,0.1639514,0.16056415,0.16187741,0.20679137,0.19968241,0.19091797,0.1763835,0.17856926,0.1724102,0.18603879,0.16784707,0.1782386,0.21287356,0.22814688,0.23382999,0.20200774,0.16258116,0.17618829,0.17041895,0.15437917,0.18774053,0.17304158,0.18821481,0.15803997,0.15126091,0.17653343,0.14725849,0.19253835,0.19024724,0.19395965,0.17410114,0.17133579,0.16362478,0.16310222,0.16755508,0.13369492,0.15846436,0.15931322,0.13179576,0.14764899,0.155837,0.194942,0.19346258,0.17783293,0.18057989,0.18475336,0.16270444,0.16016501,0.16554871,0.15824394,0.14746106,0.15687454,0.16923079,0.16600011,0.17205593,0.19650245,0.20252798,0.19567844,0.20984975,0.20073351,0.20821154,0.18483037,0.20802262,0.2014888,0.31950003,0.2128214,0.2451447,0.17606962,0.18645638,0.13969198,0.19194585,0.18756795,0.19747508,0.19283825,0.18482812,0.17398044,0.19385603,0.14996637,0.17976117,0.2025455,0.16275068,0.16381896,0.17915606,0.17672567,0.17256749,0.17340156,0.1710237
0.27671784,0.28686932,0.17746398,0.26108217,0.2633648,0.20039892,0.19277847,0.18465409,0.1781208,0.18906549,0.14344686,0.1675326,0.15586928,0.49288896,0.20420392,0.21554427,0.36012006,0.1989812,0.21822003,0.21941428,0.23395191,0.2065239,0.1765772,0.20862,0.20739634,0.22181943,0.20414665,0.21102878,0.21829945,0.19221686,0.21296853,0.21608178,0.18625167,0.18027529,0.19669057,0.2110044,0.18776952,0.18279374,0.20012456,0.19555613,0.20590629,0.22431326,0.1936267,0.21669579,0.16165125,0.26295778,0.19315244,0.1648301,0.21440092,0.2043326,0.16337588,0.1696618,0.5065826,0.14373678,0.19774531,0.18354344,0.16128466,0.19483647,0.19251841,0.18225455,0.15890308,0.2093153,0.17703232,0.19019058,0.17206006,0.16537476,0.18480101,0.15996903,0.19457144,0.18675303,0.1935043,0.18106607,0.1799925,0.17678897,0.14877196,0.21126136,0.1930699,0.2086859,0.20372319,0.18393643,0.18701136,0.16717395,0.16501838,0.21114698,0.16669258,0.19043526,0.24824524,0.19979954,0.17534904,0.14922313,0.17090315,0.20126627,0.14917451,0.16040292,0.17770636,0.17981723,0.16115344,0.15371832,0.16535054,0.16421595,0.1560489,0.14976104,0.1508241,0.32266253,0.15028971,0.14943227,0.19002306,0.17145817,0.16469738,0.17114869,0.2022542,0.15213713,0.19029444,0.15702957,0.15853378,0.14865549,0.17777234,0.1933204,0.1757024,0.15674397,0.19957839,0.22243983,0.21049988,0.23875543,0.21821296,0.21315774,0.22462061,0.27201754,0.23165017,0.41561207,0.22802138,0.2757972,0.24822114,0.2404851,0.24722081,0.24221057,0.25763845,0.24641922,0.20968974,0.17808159,0.1797297,0.17689562,0.1487036,0.17998487,0.19168623,0.15481564,0.15997808,0.17708513,0.16519183,0.15969613,0.12460939,0.137819
