0.04305725,0.040989693,0.01815108,0.021202145,0.043939754,0.020993033,0.028768143,0.0136546455,0.07545712,0.031377003,0.033559307,0.026509447,0.02978898,0.009572126,0.016816039,0.025983157,0.017353395,0.040116835,0.026202744,0.41555867,0.026359947,0.03686792,0.041460443,0.06439558,0.035805117,0.022810314,0.010744887,0.021073362,0.021220997,0.015591907,0.014948386,0.013603582,0.035596795,0.031136606,0.023620691,0.01766476,0.021345519,0.019386737,0.01763477,0.022575,0.010979888,0.015756937,0.009659996,0.0085642375,0.010736389,0.018253813,0.011530056,0.10666143,0.015763136,0.019459534,0.076311
0.48343575,0.3663029,0.1697807,0.20247205,0.4174974,0.241082,0.261258,0.26994723,0.32895452,0.27654928,0.12096959,0.10010908,0.23686242,0.17568444,0.07700846,0.11675174,0.17149615,0.32934052,0.090518035,0.4028896,0.26434016,0.3176058,0.3629644,0.17735586,0.16069007,0.16173126,0.056172088,0.19522856,0.10525963,0.14539073,0.06319269,0.11586775,0.20924608,0.18544807,0.2417663,0.1624571,0.107664414,0.14617786,0.06508921,0.10347723,0.05805132,0.057330944,0.1378357,0.15204833,0.09760954,0.16285637,0.07985349,0.38556135,0.08222635,0.09767807,0.31826672
0.069503315,0.07302337,0.12869224,0.15517719,0.13287675,0.09365564,0.122750215,0.046202797,0.15283206,0.056784127,0.102408364,0.09753469,0.07362537,0.053415794,0.06724892,0.040684924,0.10096389,0.20131399,0.07753444,0.35486144,0.092675224,0.15260887,0.14075631,0.061625615,0.07636314,0.06421715,0.045264285,0.07221344,0.078702115,0.018851088,0.024116995,0.04301529,0.0712057,0.03585716,0.020851495,0.02018941,0.021803597,0.016252836,0.022902852,0.022489494,0.042950965,0.033959232,0.028359052,0.07330583,0.0456969,0.06471512,0.016865756,0.2571511,0.049714714,0.08431085,0.19283739
0.10298166,0.035496622,0.017835798,0.033775643,0.034508493,0.03154485,0.026232142,0.0328874,0.045348175,0.025379762,0.0172304,0.01587693,0.018479321,0.014312889,0.026086347,0.023672229,0.012068657,0.022320658,0.015727945,0.07233989,0.025048546,0.093128614,0.07941316,0.029948808,0.044028196,0.021980435,0.015333801,0.02268585,0.032969084,0.01733574,0.016715324,0.021658184,0.015780073,0.017442603,0.018138506,0.014029969,0.022207849,0.011184616,0.009404349,0.014026996,0.021318201,0.025296273,0.017718172,0.036290295,0.012895624,0.020695928,0.010478069,0.111657485,0.0079468,0.013449533,0.05543798
0.015012847,0.04630143,0.029651575,0.04162419,0.08757999,0.03986547,0.06744978,0.04603966,0.067345895,0.058390882,0.024627874,0.019979514,0.041605663,0.03942723,0.046394546,0.016867783,0.013185939,0.018778672,0.06163803,0.037054,0.0352411,0.048493493,0.051969778,0.04602945,0.041603874,0.04582508,0.0094203595,0.01110389,0.029789213,0.019513197,0.00745769,0.0053828266,0.013003622,0.019717587,0.03699285,0.032048725,0.060422126,0.029401004,0.015618116,0.03568241,0.021792548,0.025311787,0.015433378,0.019194214,0.010987256,0.009011607,0.008588273,0.07048684,0.008079257,0.007603896,0.023703195
0.26271343,0.05130022,0.023103364,0.058225166,0.07128774,0.09049818,0.0930024,0.12440857,0.12991486,0.044720903,0.026738456,0.055736836,0.05297546,0.029872954,0.034098364,0.023831533,0.030213438,0.059143722,0.042576447,0.084069155,0.09041542,0.020639881,0.04358773,0.030076342,0.017438212,0.014266642,0.024728386,0.018170683,0.024538405,0.012771305,0.008957798,0.012232744,0.03624333,0.019903606,0.039175436,0.015668523,0.015617981,0.012621486,0.009714557,0.034701217,0.016387574,0.011019459,0.009456848,0.015375915,0.004431016,0.016306885,0.016527262,0.043117177,0.014521161,0.01622641,0.18096732
0.018555174,0.0392488,0.014771605,0.025945285,0.02571541,0.03007964,0.0388892,0.016241523,0.08484519,0.021502662,0.031823553,0.024624016,0.033291925,0.013382463,0.010925732,0.016931826,0.012119249,0.007977947,0.018005326,0.01050497,0.009582137,0.012178348,0.007964683,0.009581563,0.009895931,0.020450104,0.009475276,0.011256037,0.033472177,0.014353804,0.005285747,0.004845533,0.01958153,0.026884213,0.014581022,0.010503629,0.017835435,0.0059913914,0.0073136864,0.0079805115,0.0073058135,0.006147746,0.005307681,0.0055917213,0.005157386,0.0021083998,0.008637679,0.01100126,0.021848153,0.003208818,0.007771218
0.09056827,0.06408042,0.030820057,0.08258966,0.0661413,0.052674577,0.06352526,0.044713337,0.16427515,0.05017775,0.04766911,0.060727365,0.06557119,0.045642484,0.065482706,0.05638477,0.03741051,0.08922311,0.050863102,0.3691801,0.076082446,0.07515688,0.03302671,0.019837536,0.02833307,0.024300484,0.020671343,0.016408175,0.0229755,0.010395495,0.0118839,0.014028464,0.02616768,0.019173626,0.021755286,0.020838415,0.021774497,0.018608253,0.022907797,0.02357598,0.019471185,0.018310532,0.009393853,0.02714911,0.009911636,0.02071853,0.012999643,0.07441976,0.031007964,0.036755107,0.13953605
0.11923989,0.048580095,0.012954303,0.015207192,0.046463154,0.030717896,0.05494427,0.016390897,0.12529701,0.056329295,0.025712898,0.024099346,0.03146371,0.020370714,0.017332342,0.015523111,0.015482299,0.028497443,0.014949912,0.3018586,0.014748811,0.023844529,0.020094529,0.013299941,0.026631307,0.025867514,0.029828086,0.023363223,0.08899872,0.017407577,0.019093528,0.036368333,0.038360022,0.025244286,0.01570569,0.017295614,0.025556678,0.0068811923,0.006652718,0.014395649,0.021454124,0.010245299,0.007904413,0.035790626,0.016668566,0.022579443,0.010035164,0.18025684,0.009550176,0.028983587,0.059723746
0.19032113,0.15980381,0.066194095,0.08609071,0.08453049,0.07905621,0.060169846,0.09200674,0.30697122,0.1673775,0.1254911,0.10273033,0.1395984,0.09588073,0.13302809,0.12553297,0.11978464,0.062947854,0.05168164,0.2922012,0.088536106,0.13358998,0.16723965,0.110243514,0.085302584,0.09828385,0.10451427,0.09279077,0.11821989,0.11765695,0.12368658,0.11940433,0.08912415,0.11618581,0.09710152,0.07891317,0.09177064,0.047944617,0.07163872,0.054963343,0.07332753,0.04812431,0.07031654,0.13839303,0.07252231,0.053193543,0.07199904,0.105327785,0.17763457,0.11171774,0.060566407
