step,entropy
0,
1,1.8413466
2,2.5287766
3,1.0641248
4,1.9014755
5,0.37220794
6,2.1240287
7,2.3688526
8,2.5341823
9,2.1629038
10,3.1848059
11,0.060770147
12,0.0008467843
13,0.5993593
14,1.737596
15,2.6259633e-05
16,2.6790347
17,0.699331
18,0.8656806
19,2.8101628
20,1.7242249
21,2.4935799
22,1.0769064
23,1.9349487
24,2.4577668
25,0.50530136
26,6.562219e-05
27,1.7503264
28,2.73601
29,3.4919267
30,3.5869753
31,0.49317375
32,2.432036
33,2.9961352
34,2.2481885
35,1.1548216
36,0.024156455
37,0.0039032106
38,1.7819183
39,1.4203718
40,3.8239427
41,0.47925776
42,1.0358009
43,0.54139996
44,0.036674947
45,2.764592
46,1.2524753
47,1.1882448
48,0.21645325
49,1.1815326e-05
50,1.2254052
51,0.044083595
52,0.015419014
53,0.0006332969
54,0.007565665
55,1.6775646
56,2.812552
57,2.243904
58,3.4374113
59,0.41826284
60,3.5351443
61,3.9978895
62,1.6841232
63,0.0027519043
64,0.0015668091
65,0.0020962646
66,1.5150747
67,2.2200136
68,2.545443
69,3.3828435
70,0.120529175
71,3.5601864
72,3.8260036
73,2.752541
74,0.044280984
75,4.470976e-05
76,1.6913232
77,1.9419124
78,3.7128766
79,0.72389984
80,2.7444205
81,2.53523
82,0.041745216
83,2.1132736
84,0.3353048
85,4.1617126
86,0.2020438
87,0.00044994324
88,1.5108349
89,2.4803529
90,0.00019238508
91,3.3852215e-05
92,2.0384674
93,3.3778973
94,1.7426188
95,2.7098546
96,0.39115787
97,1.7938836
98,3.6227057
99,2.8801565
100,0.00013136526
101,1.0446848
102,1.4307945
103,0.004301588
104,0.00045520632
105,0.0031308685
106,2.2250452
107,1.2269752
108,3.0182946
109,0.9399767
110,0.0005638583
111,2.6494951
112,2.952612
113,2.7668273
114,0.03333325
115,0.005479134
116,2.0945702
117,1.5429187
118,1.3658818
119,0.057143092
120,0.00012563368
121,3.3339891
122,3.9724014
123,0.0002060833
124,1.748672e-05
125,1.8431559
126,3.3043106
127,4.2798295
128,0.4303998
129,3.339515
130,3.7781553
131,1.882289
132,3.4493816
133,4.1217513
134,1.3313189
135,0.65610707
136,0.00019746608
137,0.0020913798
138,0.017585216
139,1.66084e-05
140,1.8501331
141,0.24567203
142,1.3654296
143,0.068105385
144,1.4030285
145,0.0029317718
146,0.1688108
147,0.5061815
148,2.6845827
149,0.17664862
150,1.8865263
151,0.0012010597
152,0.00023745043
153,1.7387519
154,2.7786338
155,1.392692
156,2.3153317
157,0.044125926
158,1.9561765
159,0.9102057
