0.086455725,0.124493554,0.13801846,0.12146028,0.13889024,0.18649086,0.08516465,0.09967417,0.0829914,0.10776477,0.12134769,0.0855289,0.08869868,0.07130547,0.08846443,0.10110482,0.106124975,0.0722775,0.06563744,0.1519763,0.12478242,0.071797855,0.16896282,0.11729487,0.16511229,0.18501574,0.086290084,0.08492248,0.073196284,0.10500639,0.0849027,0.059214942,0.0716517,0.1393625,0.094991244,0.07248982,0.079763934,0.116432406,0.08717855,0.12374048,0.1300957,0.15102883,0.08639042,0.07245877,0.096488535,0.0737545,0.10317629,0.096681446,0.19640309,0.08837618,0.19597659,0.108241685,0.07546925,0.14404973,0.07049552,0.100591704,0.031923104,0.056280017,0.07410273,0.12170982,0.19461009,0.089327954,0.09271184,0.081080526,0.057883255,0.123378634,0.07427524,0.11658511,0.10787579,0.08324061,0.21747865,0.068549946,0.056247476,0.06763733,0.07330563,0.08721978,0.13159125,0.061998364,0.049547546,0.048156768,0.091244765,0.083571054,0.13641265,0.13469669,0.07942951,0.083113685,0.08432026,0.074667774,0.08937908,0.07152067,0.058112342,0.066891365,0.082702294,0.05174199,0.040148072,0.08255186,0.04319552,0.09458576,0.10384456,0.039668817,0.15057455,0.122185916
0.004699459,0.008718873,0.011832639,0.026749792,0.012976666,0.018873738,0.019378036,0.04906661,0.046709843,0.116713844,0.052778553,0.04819631,0.029767722,0.04288513,0.031798273,0.037996165,0.042350214,0.045169562,0.01538881,0.036622383,0.045655668,0.026003644,0.025889657,0.06288465,0.088206664,0.054567847,0.0425081,0.059907492,0.14956413,0.061273396,0.0544397,0.060719226,0.06625034,0.086040735,0.07370451,0.0840605,0.051248852,0.038680114,0.031052662,0.037568815,0.06951347,0.047516186,0.053920355,0.01613825,0.06512852,0.023651507,0.044816416,0.07404061,0.07504274,0.03127469,0.023615694,0.03447334,0.02881931,0.04264865,0.04100179,0.06339807,0.028876383,0.04158772,0.06687433,0.04957901,0.056310125,0.026830968,0.034619488,0.026005762,0.04281059,0.117833,0.039638977,0.12345348,0.04979682,0.056714293,0.10928779,0.07950476,0.08266041,0.06868907,0.040376052,0.028053053,0.044157233,0.043306984,0.051070556,0.05643536,0.039710682,0.03373858,0.045351747,0.041268267,0.08627846,0.092011705,0.08451064,0.05303752,0.054431193,0.052432407,0.043047257,0.07029444,0.07679506,0.027398665,0.025630228,0.012463951,0.03779882,0.031244498,0.11810313,0.046642482,0.052410312,0.028558845
0.037921723,0.09281815,0.2502367,0.14014035,0.096250184,0.19416739,0.18140712,0.15254837,0.19566001,0.124277994,0.12712465,0.12975289,0.06516849,0.1577279,0.07522889,0.0473431,0.14213037,0.099764355,0.10595189,0.16973844,0.089086406,0.114311054,0.18776909,0.090058535,0.09501857,0.20533185,0.14543998,0.21966536,0.065720715,0.10707187,0.12089568,0.07803812,0.20050888,0.2662514,0.24091212,0.20075157,0.18983808,0.27043828,0.11743306,0.16283931,0.13283686,0.1852337,0.22422488,0.14549008,0.11028926,0.1083529,0.16345778,0.061115634,0.119042546,0.106652364,0.16861424,0.12054318,0.091185994,0.15530914,0.1547424,0.3204633,0.11351168,0.027617624,0.08196032,0.08729391,0.1854339,0.16087414,0.15719901,0.0807707,0.172424,0.12342196,0.15744068,0.14821135,0.14715064,0.15450169,0.2966907,0.2793564,0.26938808,0.19946282,0.13058975,0.17818536,0.28615057,0.3184332,0.3297992,0.19103487,0.14024986,0.115775295,0.25057307,0.22903459,0.31065783,0.16037516,0.22678538,0.28492093,0.34384182,0.3330089,0.23559059,0.22598495,0.20768271,0.15941557,0.100341365,0.17200704,0.21111009,0.24032867,0.14197133,0.10516258,0.26070464,0.10445376
0.035195798,0.039650258,0.048286855,0.067090034,0.056143597,0.012027631,0.051411405,0.07456667,0.020587973,0.122815184,0.0870595,0.06981203,0.0638314,0.066811524,0.02695628,0.017397502,0.026675532,0.0457209,0.011865503,0.033084463,0.023063153,0.010223331,0.006938482,0.014411025,0.021920942,0.022024322,0.043470226,0.051648002,0.027277295,0.05599947,0.066361345,0.012646165,0.027491217,0.07118938,0.049431592,0.091554664,0.07218814,0.03173801,0.032928403,0.019042492,0.049336914,0.031281546,0.052264392,0.05467104,0.09682167,0.04203427,0.059114974,0.04802666,0.03336963,0.03396792,0.033557124,0.07390363,0.037125766,0.031299382,0.07145312,0.06390669,0.03951743,0.042427253,0.019898413,0.027057888,0.10725001,0.17478378,0.03493001,0.013258624,0.04237479,0.061013386,0.051536605,0.05629289,0.053693097,0.032123048,0.07551261,0.06720657,0.14524116,0.0771761,0.043819875,0.044426758,0.13989481,0.068277866,0.10674708,0.08717717,0.04703629,0.018766105,0.09529191,0.22355065,0.070613064,0.08834165,0.077794306,0.049270447,0.08988202,0.08203025,0.078574866,0.03160717,0.05711163,0.05573431,0.03682829,0.011637416,0.044490833,0.050173223,0.052634146,0.05403466,0.14019151,0.16792421
0.05341973,0.04479331,0.080897145,0.10095374,0.08249252,0.15385588,0.15689713,0.09016303,0.16494583,0.05836574,0.07729508,0.059382915,0.08417375,0.08615783,0.053153213,0.0810061,0.07927111,0.066301726,0.048088714,0.072389536,0.029632896,0.03969028,0.05612009,0.06693194,0.043062836,0.075104155,0.08603695,0.06562236,0.38862914,0.06546537,0.0563776,0.04498527,0.054216687,0.07983821,0.063269705,0.09516615,0.06270247,0.12501436,0.06606086,0.09259521,0.06799576,0.09084281,0.069630444,0.091651484,0.08850382,0.10088595,0.12347687,0.10785702,0.08618472,0.058595717,0.06375861,0.089700945,0.058092304,0.05748915,0.06419096,0.06806532,0.049904473,0.049402308,0.08124865,0.05729877,0.084069654,0.07852664,0.13685425,0.06688156,0.079319775,0.08684743,0.063978255,0.093210414,0.05723635,0.048865303,0.08311374,0.053060792,0.06508185,0.04669956,0.053404935,0.066610135,0.07883231,0.056664743,0.052234404,0.039794173,0.0421797,0.074662045,0.1097669,0.08714732,0.06638038,0.3756316,0.07721094,0.067042425,0.12561247,0.07775325,0.03897804,0.06406863,0.0696064,0.047091905,0.04936401,0.055906106,0.052604213,0.0594639,0.05777437,0.021755254,0.06765785,0.113686986
0.5668446,0.36024222,0.62212056,0.52548003,0.41113254,0.38290846,0.5988565,0.3043289,0.22612052,0.28285187,0.3301315,0.22871312,0.13113806,0.34904078,0.15557808,0.18733391,0.46260923,0.45054758,0.08762899,0.2407001,0.18920337,0.084058374,0.14747663,0.1753529,0.123556904,0.24696238,0.19203952,0.299097,0.25170484,0.36423865,0.19030057,0.08727971,0.28925654,0.41784817,0.38609934,0.43103224,0.29879454,0.2383157,0.25529018,0.1581077,0.14968297,0.21479656,0.32312,0.21933557,0.43013945,0.44758818,0.35627154,0.43119332,0.109346144,0.11421018,0.079596005,0.2574583,0.25003907,0.14151022,0.18182164,0.16416107,0.14030568,0.07139816,0.08255159,0.16707566,0.3061796,0.2407434,0.2766765,0.17346448,0.40075207,0.25382408,0.38071373,0.21792087,0.33128083,0.12371674,0.30259258,0.4101322,0.28056663,0.3537967,0.107725486,0.41749284,0.35522437,0.31724897,0.43251735,0.45353407,0.4665256,0.18985826,0.17211333,0.25397807,0.31799722,0.21932504,0.2573705,0.11814273,0.2903739,0.36552805,0.18168828,0.16393587,0.31013983,0.23577006,0.14757618,0.10949325,0.19840653,0.1308097,0.16293597,0.06794689,0.13423623,0.52683306
0.0656262,0.06837742,0.08534033,0.059449535,0.06408357,0.10252475,0.0986261,0.05404484,0.093875654,0.04003234,0.044971514,0.03151185,0.055380702,0.060753405,0.04176307,0.05235454,0.033825405,0.04414197,0.036671765,0.06535483,0.047918048,0.04032936,0.046729177,0.0983032,0.05780726,0.05959467,0.06600202,0.031166438,0.193605,0.03464187,0.027299138,0.03294448,0.03414838,0.030676031,0.03200352,0.047882166,0.031040043,0.056531552,0.04515998,0.03558039,0.051218014,0.047275845,0.033726748,0.041874655,0.0669689,0.069723606,0.08339737,0.07898685,0.055172432,0.0326921,0.04006996,0.08608764,0.05106994,0.04516851,0.05284651,0.053858623,0.042478256,0.06317861,0.06635486,0.04630316,0.059946574,0.069457754,0.102278695,0.047547206,0.03954722,0.042361114,0.030947113,0.04135262,0.056026455,0.045126792,0.054717608,0.034830876,0.044366233,0.027120115,0.04172831,0.036650997,0.04745903,0.030902583,0.027631707,0.018776972,0.027177619,0.044241596,0.05737711,0.08110891,0.031568512,0.20715283,0.042309005,0.050953716,0.050103776,0.043228507,0.047456052,0.031298123,0.049135853,0.038541827,0.045018032,0.05003515,0.033279028,0.07341762,0.069758825,0.050698936,0.0594597,0.14590017
0.2814618,0.33867303,0.28124624,0.2958613,0.31679812,0.21749148,0.38628536,0.47116596,0.1978487,0.30579725,0.20967193,0.28989786,0.17381541,0.1675674,0.14959861,0.15165637,0.22266087,0.23025076,0.09213152,0.17078665,0.21351787,0.20733145,0.204005,0.21167514,0.23165894,0.21763557,0.24817967,0.3135557,0.37766173,0.26267442,0.4236407,0.12420691,0.27548155,0.30581522,0.31391278,0.19444914,0.32535416,0.15913372,0.22542702,0.1495121,0.18745518,0.14883514,0.27040893,0.15960997,0.2666783,0.37296075,0.20772475,0.18739915,0.121083565,0.10815307,0.19107701,0.20272844,0.22617517,0.1750872,0.23034324,0.23305064,0.20559849,0.1199816,0.17903078,0.17901927,0.24408211,0.2697304,0.29789522,0.14002688,0.16661188,0.2351405,0.22504744,0.3076108,0.13431391,0.21280742,0.28250024,0.30200833,0.27557746,0.45186087,0.25129572,0.3638436,0.23665112,0.2890162,0.35308838,0.31738892,0.27053425,0.19430406,0.22389592,0.32238653,0.23634675,0.39030927,0.13910025,0.27585682,0.14832479,0.20233656,0.09916339,0.155697,0.14486739,0.2698314,0.2002746,0.10865272,0.15647937,0.15165813,0.11755797,0.08662595,0.12687683,0.38711324
0.0684365,0.18649037,0.18048164,0.10685735,0.17028052,0.261737,0.11083326,0.1480979,0.23399864,0.15555273,0.23086318,0.15575553,0.25286755,0.2811468,0.24916339,0.25415117,0.21917047,0.31056646,0.25286004,0.21615523,0.29557708,0.31122595,0.2801427,0.25682083,0.4286281,0.32269266,0.18698597,0.22463964,0.29068825,0.11345772,0.103566945,0.1380405,0.17724635,0.1782002,0.15402305,0.079841204,0.08032013,0.10842447,0.10994019,0.19976726,0.11354132,0.2753849,0.09242126,0.12619284,0.10561566,0.15251738,0.12186664,0.09510682,0.24215232,0.22251576,0.2813532,0.10940193,0.11838497,0.20425348,0.14986548,0.3521814,0.122483864,0.19271578,0.19857115,0.2277461,0.25215867,0.23316924,0.15958506,0.13504793,0.1847645,0.17311914,0.1555098,0.21007936,0.17635173,0.1938634,0.3013294,0.12220168,0.07164143,0.09466459,0.11529169,0.17346299,0.21748334,0.1285626,0.12386344,0.0859708,0.124920726,0.11584751,0.19732907,0.20157686,0.17071882,0.19346027,0.06575047,0.07684074,0.104008906,0.0879703,0.13640662,0.17240418,0.077046975,0.13408671,0.16336833,0.14163192,0.13796823,0.15588175,0.12356558,0.16508022,0.31016585,0.22740299
0.0029576113,0.065018006,0.22666962,0.15348482,0.10121107,0.100837104,0.14816849,0.06119066,0.16138323,0.31139377,0.17205091,0.14933771,0.06446198,0.1273739,0.17718494,0.10970492,0.23635103,0.14479733,0.10913789,0.22932318,0.07808522,0.09693102,0.11040263,0.13198008,0.052236415,0.098212674,0.14004548,0.1125405,0.2799444,0.090984434,0.06683549,0.124956764,0.08764733,0.21492259,0.16509072,0.095372394,0.0550926,0.14966045,0.12771301,0.13997899,0.1634254,0.09681223,0.16171926,0.058016967,0.29110125,0.0742926,0.17302178,0.186398,0.19688107,0.091461964,0.1385119,0.1895835,0.06865573,0.08274267,0.09019806,0.112852976,0.15258856,0.10561085,0.058102146,0.09157337,0.14770846,0.15602785,0.05769597,0.11894292,0.11458826,0.08430302,0.29439595,0.11108139,0.20621423,0.05875676,0.08469636,0.18766522,0.16278373,0.0653141,0.07550363,0.094679736,0.12476198,0.16652757,0.10923241,0.10323077,0.07707505,0.070317194,0.08201781,0.22033077,0.07303253,0.26943588,0.09539739,0.048271857,0.24885835,0.21478291,0.13026918,0.06650418,0.12849301,0.036875695,0.04454623,0.06981027,0.14113085,0.08802119,0.11080609,0.04443163,0.070903145,0.13314183
