step,head_agreement
0,
1,0.16306502
2,0.0637639
3,0.0978329
4,0.093422204
5,0.10824913
6,0.08875324
7,0.17810228
8,0.3329193
9,0.15995212
10,0.2337245
11,0.26918927
12,0.32470986
13,0.27048337
14,0.23960252
15,0.437705
16,0.2745683
17,0.2565417
18,0.2893495
19,0.2579567
20,0.27296856
21,0.2227148
22,0.31607202
23,0.1540823
24,0.0980966
25,0.271764
26,0.13014324
27,0.20310009
28,0.24749598
29,0.14479461
30,0.18045712
31,0.20992193
32,0.15891926
33,0.15194161
34,0.18526459
35,0.20087843
36,0.22596489
37,0.1349748
38,0.18980354
39,0.24489179
40,0.22929648
41,0.17201456
42,0.14437054
43,0.206516
44,0.14966139
45,0.1798454
46,0.1472008
47,0.2226573
48,0.2424832
49,0.2873575
50,0.26263583
51,0.23166275
52,0.2665922
53,0.27712646
54,0.28723273
55,0.3009948
56,0.41682157
57,0.23125596
58,0.36447385
59,0.26537508
60,0.20123725
61,0.26227197
62,0.15859468
63,0.3086716
64,0.25550726
65,0.22257902
66,0.32873532
67,0.31096244
68,0.26007888
69,0.19124281
70,0.28203478
71,0.19010265
72,0.27528617
73,0.30879697
74,0.40645346
75,0.35327584
76,0.35021615
77,0.2172714
78,0.18836056
79,0.19559461
80,0.14486334
81,0.2231584
82,0.16790141
83,0.18689866
84,0.1849276
85,0.28857967
86,0.22060417
87,0.1679695
88,0.15770441
89,0.1575091
90,0.21131685
91,0.24625869
92,0.22461934
93,0.26330936
94,0.2755936
95,0.29439914
96,0.26826024
97,0.23965016
98,0.2194939
99,0.15475062
100,0.16194877
101,0.32716295
