0.29075134,0.36708528,0.337207,0.37549675,0.35193235,0.36507043
0.046451084,0.0849606,0.073016144,0.05673761,0.053645037,0.050019033
0.045570415,0.072367616,0.10022248,0.070929065,0.09389219,0.042398553
0.050860688,0.0703564,0.08653006,0.079281785,0.07484991,0.05122321
0.057382096,0.082201146,0.13663009,0.14011995,0.12515463,0.10989071
0.08775909,0.093289055,0.1188804,0.12452262,0.12216648,0.12371956
0.06728347,0.07924829,0.093478434,0.086641125,0.12083899,0.06798206
0.094396435,0.13367239,0.23093344,0.24894488,0.24128123,0.121346824
0.07390051,0.09197746,0.15585466,0.1441167,0.17110099,0.096778244
0.20773827,0.23703554,0.36185578,0.3095528,0.27481112,0.27314147
0.1280235,0.12522861,0.16953123,0.17800009,0.114738025,0.14967799
0.18043722,0.20848624,0.21960701,0.23042129,0.22618717,0.17933626
0.3527899,0.42040166,0.3918174,0.37077352,0.3910448,0.29517585
0.17119235,0.20726684,0.29242614,0.2417865,0.24143517,0.18404518
0.2480527,0.34613398,0.41873875,0.40934816,0.3308367,0.26662487
0.4275121,0.4972721,0.5173745,0.37667844,0.34495768,0.2744218
0.32406318,0.29279608,0.33580676,0.35761926,0.24783726,0.18323743
0.19319656,0.16549,0.20775771,0.20068201,0.14682566,0.11700252
0.27063334,0.28709453,0.29126877,0.31493032,0.1683285,0.21750234
0.23468739,0.27332643,0.21873127,0.24157318,0.14174077,0.1056598
0.21115158,0.25867772,0.18176323,0.24570952,0.169109,0.10977673
0.14078912,0.1932629,0.121037744,0.25395304,0.093508236,0.081440926
0.13794164,0.16381751,0.08281589,0.13772576,0.076351166,0.07436552
0.08594798,0.094073,0.04336107,0.056326907,0.09556385,0.06481708
0.11694105,0.155288,0.088515975,0.10577603,0.14636895,0.14399399
0.12887119,0.17657532,0.08351086,0.13579008,0.12689804,0.08315148
0.12919828,0.1320685,0.1034543,0.1636257,0.15702885,0.12843287
0.09452483,0.104121245,0.08454329,0.097960725,0.14109549,0.09517288
0.18860616,0.23691487,0.19845107,0.27070752,0.22330816,0.24387628
0.13046192,0.15137738,0.12254143,0.22094922,0.14349204,0.15240282
0.16176693,0.2544969,0.27531698,0.34609914,0.28129122,0.20202255
0.20515311,0.20004119,0.25458437,0.25902218,0.21307178,0.16847429
