step,entropy
0,
1,0.008216826
2,0.39182603
3,1.2101197
4,1.2763724
5,0.03973265
6,1.0009639
7,0.00092087616
8,0.04136067
9,5.2841942e-06
10,0.3918312
11,0.061944466
12,1.7264785e-05
13,0.86112165
14,1.0912588
15,1.0615888
16,0.08596573
17,0.044907354
18,0.000800583
19,1.1129173
20,0.50196296
21,4.7037618e-05
22,0.0046473714
23,0.0039036355
24,0.5079433
25,0.37864023
26,0.4037304
27,0.0049874443
28,0.0016013889
29,0.0004341974
30,0.018277302
31,0.058419667
32,0.007750212
33,1.5729717e-06
34,0.15658353
35,0.10339555
36,0.21169287
37,2.14929
38,0.61445135
39,1.3647736
40,0.93360627
41,0.32857797
42,0.001271929
43,1.4298252e-05
44,0.008045573
45,1.8836379
46,2.44822
47,1.7217009
48,0.18167183
49,2.0129185
50,0.5727352
51,0.047186114
52,0.10657679
53,1.6643289
54,0.6623351
55,8.8078144e-05
56,1.0088117
57,1.606454
58,5.592437e-05
59,5.1558425e-05
60,0.85892797
61,2.2856457
62,0.02828282
63,2.0684804e-05
64,0.00058751553
65,0.74859107
66,1.3093984
67,0.021050643
68,0.84816295
69,0.74414
70,0.6128711
71,0.00031535892
72,0.3005268
73,1.3706598e-05
74,0.26450825
75,0.038639575
76,0.057387277
77,1.1960877e-05
78,0.32560048
79,0.025857441
80,2.4392848e-05
81,0.9396179
82,0.00017620581
83,1.2683182
84,0.8970016
85,0.0003043358
86,0.6229477
87,0.0026366345
88,5.869132e-06
89,0.00040451298
90,0.7430213
91,0.73593205
92,0.02706513
93,0.8081285
94,0.9396907
95,0.808805
96,0.67125434
97,0.019235868
98,0.00012880214
99,0.008432449
100,0.23339798
101,1.1675726
102,0.00029380244
103,1.84485e-05
104,1.0816164
105,0.47878176
106,1.3674083
107,1.864977
108,0.46183747
109,0.06745789
110,0.0004923974
111,1.8092924
112,2.1582975
113,0.53465104
114,0.09574183
115,0.893318
116,0.12360613
117,0.2583848
118,0.017698705
119,1.1272233
120,0.6998869
121,0.00019631616
122,0.5843146
123,0.4444015
124,0.0029180106
125,0.18682417
126,1.2681994
127,0.00017644037
128,1.0178932
129,0.0005374379
130,0.63003886
131,0.91007876
132,0.91637135
