step,head_agreement
0,
1,0.18254922
2,0.13612701
3,0.1586852
4,0.29578844
5,0.34655836
6,0.36948648
7,0.35760793
8,0.35523582
9,0.17327432
10,0.3682617
11,0.41936082
12,0.36970776
13,0.33591282
14,0.4118031
15,0.40831268
16,0.43670392
17,0.47520313
18,0.36265138
19,0.46048066
20,0.4446017
21,0.42579502
22,0.39400598
23,0.43272534
24,0.3657755
25,0.40635043
26,0.40137956
27,0.43733442
28,0.4505998
29,0.26372012
30,0.38765454
31,0.44087332
32,0.4422781
33,0.4451824
34,0.39738008
35,0.14523251
36,0.25998685
37,0.27355334
38,0.20791611
39,0.26210317
40,0.36489013
41,0.39127338
42,0.23891132
43,0.25534862
44,0.336632
45,0.3608362
46,0.36535367
47,0.34189972
48,0.41409016
49,0.4642237
50,0.40783742
51,0.4015796
52,0.38847166
53,0.38286206
54,0.27688217
55,0.1757456
56,0.33906424
57,0.30322134
58,0.2985215
59,0.40656582
60,0.3650819
61,0.29602748
62,0.33043075
63,0.27342913
64,0.38829505
65,0.3668889
66,0.1398166
67,0.31162345
68,0.43014792
69,0.47658324
70,0.43814117
71,0.4695722
72,0.4874214
73,0.28871033
74,0.38641408
75,0.4151477
76,0.42822778
77,0.29069266
78,0.41026357
79,0.4843055
80,0.46395838
81,0.4075696
82,0.3126383
83,0.44895068
84,0.43669093
85,0.35770923
86,0.39233646
87,0.30284065
88,0.3325118
89,0.4121963
90,0.33703908
91,0.38384452
92,0.41059476
93,0.48907924
94,0.510757
95,0.4379328
96,0.49446112
97,0.4681296
98,0.4246074
99,0.5259738
100,0.43109193
101,0.357505
102,0.41853797
103,0.45336363
104,0.36514243
105,0.36408845
106,0.32845506
107,0.35926828
108,0.29648826
109,0.25699812
110,0.28930032
111,0.10681151
112,0.11698458
113,0.20049849
114,0.26145858
115,0.17460571
116,0.28569803
117,0.30407077
118,0.16427784
119,0.42499027
120,0.44629923
121,0.45235938
122,0.41024956
123,0.3874538
124,0.44841832
125,0.37965724
126,0.37991232
127,0.45638686
128,0.3341573
129,0.35747898
130,0.37442985
131,0.35905248
132,0.080364354
