0.0061934097,0.0074479426,0.011616626,0.024105133,0.015765399,0.016474554,0.03322699,0.013061714,0.0066748676,0.015720803,0.017092962,0.013000115,0.015105727,0.008233376,0.00830404,0.002980134,0.00882158,0.007521871,0.017633364,0.008089672,0.004633574,0.004325484,0.004292006,0.0054244143,0.008401799,0.009167698,0.011435626,0.0171394,0.009840806,0.01070648,0.018399622,0.018343082,0.008543726,0.011411612,0.011210576,0.009624822,0.008624442,0.019087818,0.010987429,0.0051646945,0.0080121765,0.0087460885,0.009339297,0.0086909495,0.0059780832,0.004440005,0.011435244,0.009938412,0.0043546185,0.0028825726,0.008108984,0.006072646,0.017219068,0.017181111,0.0062660053,0.012924885,0.013772952,0.009687355,0.0056272987,0.01376888,0.017992916,0.01935142,0.009447769,0.00783601,0.014805531,0.023241287,0.026747704,0.0102954805,0.010024219,0.016424026,0.011583061,0.027176294,0.011156319,0.0128415115,0.009681189,0.016583499,0.008164264,0.009229145,0.018602004,0.028586473,0.010969507,0.012645786,0.02033712,0.018314151,0.026107773,0.03735845,0.01845041,0.015485888,0.019124204,0.023471948,0.022607397,0.028073715,0.016382882,0.036479093,0.040746525,0.017348904,0.0102232685,0.015737565,0.018605903,0.013610797,0.013092933,0.0128313,0.0048505985,0.0069720605,0.0076826056,0.010343014,0.01804269,0.015244588,0.04977474,0.042863414,0.022309007,0.02045739,0.019900275,0.021038806,0.009414639,0.02086899,0.019160198,0.018048806,0.013385732,0.019025186,0.009708019,0.016234832,0.010997921,0.028087448,0.015118602,0.020404853,0.014965338,0.012505173,0.012713016,0.013073138,0.011632942,0.008944829
0.01676717,0.005202942,0.024072126,0.025545662,0.013919207,0.04067045,0.05479648,0.031709574,0.016183667,0.038979597,0.018554026,0.020421602,0.019279202,0.014146304,0.02636249,0.013875025,0.021322822,0.0057762824,0.011815945,0.01973972,0.014910055,0.01625354,0.007492393,0.018981073,0.00757439,0.014974158,0.021755299,0.03655591,0.02955386,0.008772529,0.024158157,0.018545235,0.015510968,0.017889634,0.015320207,0.018874489,0.01687311,0.016520806,0.028867023,0.011650192,0.009717031,0.0054264395,0.008711656,0.012960828,0.024112143,0.019228635,0.015391449,0.01321471,0.0060796347,0.004186117,0.009866878,0.007622098,0.027075725,0.019591006,0.012181963,0.012655132,0.025374688,0.013926798,0.016547605,0.02685408,0.011531022,0.015271739,0.010118926,0.010304094,0.016732387,0.045699146,0.032589488,0.014770487,0.014947968,0.019391295,0.02093919,0.055770967,0.037142497,0.035628024,0.022939894,0.036498174,0.010566066,0.021922255,0.027625304,0.03762287,0.035744824,0.03054529,0.024115274,0.032234903,0.033758666,0.06016779,0.021113306,0.03460176,0.038552497,0.021604076,0.041170523,0.014641378,0.025724998,0.52559686,0.04410405,0.029279627,0.015476309,0.035705667,0.024937745,0.032013576,0.022751115,0.021850986,0.018923303,0.04010854,0.03927277,0.032057278,0.020353654,0.042511057,0.043316633,0.021235395,0.023139661,0.039536245,0.058439396,0.035705794,0.024433907,0.025842868,0.048166938,0.03398227,0.036025714,0.03941566,0.021273421,0.028116973,0.023304429,0.02762377,0.018441577,0.031687364,0.03847051,0.036770795,0.028845327,0.028381646,0.030014291,0.033556674
0.023197928,0.015499667,0.02445702,0.027063817,0.025722887,0.0363519,0.028269948,0.013237529,0.015965613,0.023765542,0.016166886,0.011728386,0.014004725,0.00626543,0.009105621,0.006839619,0.007734591,0.0049499143,0.014381124,0.012169856,0.005451173,0.007889017,0.005867504,0.0122743165,0.010794364,0.017023632,0.016632872,0.016740026,0.017346412,0.0088023925,0.0186282,0.010133598,0.00858021,0.00822095,0.0077595147,0.0040181195,0.0070015052,0.009222782,0.010031398,0.008235412,0.0041612624,0.009797024,0.007242297,0.006627897,0.010641413,0.0043539875,0.011450841,0.010341461,0.0037085305,0.0058870334,0.004514397,0.005494219,0.008211808,0.0077729356,0.0093772765,0.007388113,0.01482133,0.01667035,0.0070914137,0.013741426,0.015956374,0.009842901,0.00649338,0.0104463305,0.016007919,0.024051113,0.018822419,0.010372861,0.015131752,0.016236104,0.009860704,0.03542207,0.014453098,0.011700158,0.012617195,0.023331707,0.011284883,0.012104566,0.022647008,0.03154872,0.019950904,0.018603142,0.022716338,0.024333656,0.025929451,0.07253513,0.026927667,0.012841929,0.013600674,0.0075250086,0.015247419,0.007167177,0.014893565,0.036485747,0.020752726,0.012286505,0.014359617,0.01614794,0.034317296,0.015299546,0.011507135,0.012104981,0.008010902,0.008793989,0.011441166,0.015057568,0.01348947,0.016432833,0.024617556,0.012320263,0.042137437,0.020967701,0.02156839,0.03134248,0.017211,0.017187964,0.01964273,0.01936454,0.010581223,0.021672966,0.023161717,0.017317763,0.011532113,0.02959134,0.011972861,0.019347861,0.020800337,0.025232451,0.020673351,0.03208642,0.018571725,0.016947312
0.011523493,0.0047949827,0.013277961,0.01108347,0.00877611,0.01665246,0.0320339,0.021365631,0.013549005,0.020105815,0.027973944,0.015424436,0.105071105,0.081063785,0.026915288,0.012834319,0.03356851,0.02226464,0.014702814,0.010993102,0.005845741,0.00851107,0.01613171,0.0046236273,0.0070171524,0.015829172,0.012920101,0.01775271,0.015026505,0.019759374,0.028111858,0.03166764,0.008904732,0.009262098,0.0042902785,0.011510095,0.014539977,0.01736532,0.00819521,0.005987034,0.008226549,0.005781457,0.006465543,0.0042652814,0.0067758895,0.005933171,0.008865133,0.009202997,0.0038583188,0.0019262476,0.005410447,0.0040272307,0.0094323,0.0068785427,0.010412221,0.013490267,0.013990303,0.016427455,0.010748757,0.019357307,0.029806316,0.04779562,0.01682484,0.01102283,0.01440903,0.022067845,0.014660578,0.0047670086,0.008135627,0.01351518,0.014828249,0.018979657,0.01663468,0.021283256,0.0100445,0.015417556,0.0053486833,0.007198429,0.018080693,0.037810676,0.015754951,0.017472623,0.021838099,0.012988973,0.012785339,0.04314478,0.013005291,0.026838206,0.023364777,0.033487663,0.033398997,0.022216562,0.0254767,0.08591586,0.03884644,0.023714708,0.013264379,0.025039613,0.04504705,0.031340033,0.023291234,0.016152017,0.011220853,0.007036911,0.010263612,0.019816661,0.011801045,0.010407657,0.014448263,0.021777561,0.023343662,0.019179014,0.020028811,0.014880118,0.008958268,0.013696282,0.008793077,0.018200772,0.014040269,0.015184172,0.009974318,0.012461084,0.010438946,0.036881547,0.01808803,0.028155232,0.02978017,0.019026645,0.02109831,0.025011811,0.013522871,0.011359894
0.05049433,0.09668736,0.05163155,0.024527099,0.09828758,0.11912555,0.10303887,0.04405486,0.026751572,0.08950185,0.042047326,0.034867704,0.052351896,0.023568055,0.03720082,0.013138907,0.038789093,0.03562612,0.032004245,0.026316462,0.012470302,0.0187022,0.041793454,0.012726683,0.0464665,0.08537941,0.060896263,0.057018798,0.054171015,0.0477522,0.053236827,0.06713635,0.025572019,0.0958655,0.037470143,0.037750266,0.04488276,0.050689757,0.045687243,0.013027862,0.05542292,0.024396196,0.026859919,0.10426937,0.054332472,0.05598273,0.077117085,0.03405866,0.052446213,0.052712437,0.02816841,0.039277826,0.05121055,0.036514893,0.04045967,0.054650266,0.04796203,0.028505422,0.058020227,0.0524576,0.02595007,0.041884717,0.050390005,0.019477071,0.034849085,0.058031645,0.052106015,0.03874848,0.029543007,0.039811917,0.07168861,0.21467374,0.09415686,0.053312786,0.04086308,0.07857899,0.029591832,0.07705612,0.0636778,0.10797147,0.07902475,0.10391464,0.16440155,0.05977875,0.029119622,0.19230905,0.14369676,0.10273428,0.090331234,0.13125981,0.057671465,0.10111156,0.04301372,0.515558,0.06821492,0.07301751,0.037892416,0.10145979,0.2473785,0.1439628,0.15470164,0.15216562,0.12639804,0.17861873,0.17581475,0.2406568,0.15896495,0.078492135,0.094948865,0.180601,0.19726792,0.114376485,0.14516619,0.16473526,0.067751735,0.08378184,0.21842006,0.0763623,0.059151024,0.14403331,0.08510896,0.09990806,0.053233545,0.09752685,0.07074481,0.06868188,0.07492272,0.07558473,0.061709024,0.08202915,0.05857416,0.12537839
0.14710796,0.035170976,0.024678124,0.020080939,0.085166395,0.084416755,0.06016085,0.012706828,0.009462804,0.09714865,0.08798647,0.020559812,0.044428367,0.038111735,0.014273809,0.0022887404,0.008221787,0.03728712,0.017886912,0.0075902757,0.0039670086,0.0040724315,0.031454418,0.01999071,0.04679602,0.038896915,0.04259978,0.015253432,0.03221197,0.0395043,0.046954095,0.06632921,0.019283552,0.059145596,0.046955854,0.025903242,0.01879078,0.024611427,0.055869743,0.0059469775,0.07528031,0.068751365,0.0768194,0.06320997,0.058894716,0.033534218,0.044185936,0.03050079,0.11291682,0.08662071,0.024074094,0.048109878,0.022546269,0.031010482,0.015580474,0.07806287,0.15645467,0.00954451,0.06192843,0.082538754,0.06289596,0.1913816,0.11454563,0.01276568,0.04367305,0.05238813,0.045658424,0.024804406,0.013307295,0.02552027,0.040567398,0.20833345,0.07671961,0.08763118,0.06977172,0.07242204,0.07515584,0.04167605,0.046625704,0.091538735,0.0460106,0.060974367,0.1067642,0.06559151,0.023327282,0.049658265,0.04083665,0.055005062,0.055585887,0.19815843,0.020570293,0.1052159,0.035926327,0.16294505,0.15977313,0.10948369,0.017782971,0.07638441,0.117506474,0.29384607,0.27254233,0.22277084,0.5904244,0.77001923,0.5239976,0.6635323,0.18054914,0.12244385,0.15634756,0.16117682,0.19159503,0.11979448,0.12586324,0.12524408,0.036637988,0.070908725,0.41009435,0.10833638,0.054905508,0.23372152,0.11377165,0.1270475,0.044803753,0.2881224,0.22908767,0.12513568,0.07478128,0.06613356,0.028510945,0.03693688,0.052639402,0.09546609
0.14776087,0.07056798,0.11645375,0.11892494,0.119252995,0.13859771,0.08109593,0.060844816,0.034607,0.05482024,0.08631634,0.054005343,0.048034538,0.03720735,0.024836456,0.010127927,0.008072953,0.011895455,0.027924832,0.010661563,0.016973823,0.008694875,0.02629554,0.05187918,0.076207824,0.075859755,0.10578325,0.022662196,0.056283347,0.038416788,0.066654935,0.07344092,0.0180691,0.0266234,0.023821697,0.009220865,0.04875378,0.050782487,0.0379072,0.015246157,0.016786616,0.063818924,0.021335429,0.03107037,0.099098176,0.042122893,0.077822685,0.048445757,0.0217223,0.03324901,0.040840585,0.02143049,0.024624027,0.026393304,0.022970116,0.05046402,0.033581633,0.023814583,0.023172064,0.07921521,0.043556105,0.020181345,0.021572454,0.022097543,0.049041864,0.026527936,0.020361705,0.009196875,0.028218403,0.064274155,0.028291581,0.09073793,0.06549442,0.048482034,0.017769722,0.12403364,0.019147173,0.046915345,0.082980864,0.089072905,0.100164905,0.028755918,0.036171444,0.04468271,0.036207937,0.07004532,0.063497305,0.0508943,0.04134535,0.05007773,0.084148094,0.0407811,0.0313058,0.15654376,0.051423464,0.021349784,0.015993139,0.028876321,0.061655648,0.13820498,0.1421474,0.0894494,0.11977749,0.19519609,0.26628152,0.19093609,0.07113343,0.086552836,0.11899001,0.21478404,0.08893965,0.22825377,0.17473556,0.15441355,0.11947422,0.08629224,0.06326068,0.1595686,0.048969638,0.040483437,0.0274463,0.12880823,0.07292755,0.21510884,0.095315434,0.06681891,0.048870135,0.03768917,0.04349492,0.047357496,0.012548721,0.060577776
0.009733347,0.018734707,0.021439927,0.01001818,0.031584837,0.042579256,0.13202037,0.020960974,0.0249439,0.03920119,0.024431258,0.0067741126,0.012139473,0.017905392,0.006774804,0.0027563318,0.0069247396,0.0066460725,0.007320904,0.00491091,0.0041498025,0.0024145895,0.025070058,0.01160688,0.046020694,0.06536831,0.049545642,0.031044561,0.049554214,0.016444225,0.040543582,0.041575678,0.0053686905,0.0131021375,0.014158905,0.021418408,0.031740736,0.022965064,0.020101082,0.013642842,0.0075076427,0.011761248,0.007145135,0.019724313,0.016020248,0.011436295,0.031349264,0.0059147635,0.002527632,0.0053216103,0.009646088,0.008408331,0.02379835,0.013286834,0.019729933,0.020881442,0.038756277,0.018503206,0.0077553177,0.016621042,0.0142663615,0.026106006,0.014222221,0.008206592,0.0059838397,0.018311376,0.03623577,0.01629285,0.006381178,0.0077953357,0.015418843,0.04331407,0.058062956,0.05766992,0.04499784,0.026125045,0.03061823,0.024223413,0.039949674,0.05255004,0.055973485,0.047244027,0.089477584,0.055418894,0.016029593,0.03360446,0.09486148,0.08247562,0.12713401,0.10654111,0.029118115,0.025898915,0.020572314,0.459102,0.032012094,0.055661652,0.014403809,0.05016834,0.14179432,0.07709821,0.047081128,0.03383248,0.1314665,0.1478155,0.39728308,0.1910465,0.057182744,0.1253824,0.16442138,0.08930725,0.065423146,0.026931455,0.029951248,0.035234783,0.027319051,0.028836628,0.03076626,0.030080127,0.04185173,0.038493395,0.021932011,0.03210749,0.023145314,0.029772136,0.04108539,0.03848528,0.028947063,0.021246035,0.017967049,0.03371408,0.032841753,0.05942681
0.52915025,0.33170113,0.029204024,0.021110632,0.16904421,0.07481906,0.043672442,0.0089301765,0.007738977,0.061901707,0.018034928,0.0066935313,0.013887097,0.006429694,0.009205959,0.0033900281,0.007195101,0.011921183,0.009952762,0.007878795,0.0034938282,0.0063436157,0.060409114,0.009513461,0.011154519,0.012861431,0.013299575,0.014004285,0.020463187,0.014555378,0.0117441565,0.016771035,0.004271333,0.06721348,0.03591017,0.0074381256,0.012555571,0.009524141,0.012611219,0.0043197023,0.021343963,0.0068517085,0.014279262,0.009145689,0.006484012,0.007906314,0.012645191,0.007814393,0.02837432,0.02740978,0.0054260488,0.016685985,0.0055895518,0.008531752,0.010142236,0.01013558,0.009468649,0.006686434,0.024829332,0.023737378,0.01119895,0.028195273,0.010717061,0.0042352676,0.023040846,0.04801428,0.008890071,0.0034334108,0.004459455,0.013153686,0.0857947,0.14421268,0.012828038,0.017236285,0.011886302,0.010918785,0.008333512,0.0190253,0.012559582,0.02298079,0.02093107,0.016232152,0.011771978,0.011707117,0.0051814313,0.27915817,0.024078302,0.029933035,0.023988102,0.007484706,0.009788914,0.012856919,0.0085396115,0.03149893,0.013704162,0.018030232,0.0057063457,0.05349585,0.054490082,0.031004017,0.015533631,0.008430566,0.01669047,0.012138157,0.016546978,0.04574553,0.019071395,0.011170668,0.014803024,0.025036756,0.02744929,0.015391928,0.01747007,0.018441828,0.016242472,0.014915165,0.030147076,0.02215848,0.015220586,0.026474686,0.017202767,0.012488578,0.008893408,0.028558655,0.010050836,0.017282449,0.011480003,0.009198908,0.009206674,0.023024995,0.010364424,0.09287535
0.07667169,0.021680942,0.004937063,0.0048686126,0.039964918,0.0115024485,0.036410276,0.003506725,0.004621434,0.060657304,0.0040520034,0.0031111084,0.0025615308,0.0018169066,0.0064649465,0.001320231,0.0031528177,0.010087914,0.0035875682,0.0028684607,0.0025262502,0.0027780358,0.022152277,0.0014597516,0.007538575,0.0034296426,0.0049604103,0.0111680245,0.010417423,0.002869225,0.0039093457,0.0019895928,0.0012735935,0.005944441,0.005217576,0.0014004266,0.0018729185,0.0022130797,0.0015411613,0.0003499032,0.008851595,0.0025466636,0.0033062,0.0016668239,0.0026824246,0.004170657,0.012796154,0.0094058085,0.0152563695,0.013939292,0.0012226119,0.0043343254,0.004044218,0.0040039504,0.0016236338,0.0030963975,0.0026453175,0.0020793218,0.012452231,0.005577251,0.003273553,0.01010304,0.0022597213,0.001907543,0.006674548,0.013524765,0.004233026,0.001702941,0.0019108747,0.0072558606,0.040264156,0.07990442,0.006088677,0.0056539816,0.004525465,0.0056120344,0.0026901644,0.0048961365,0.0035549728,0.00803696,0.005135994,0.021224402,0.019462656,0.005287656,0.003566138,0.2916661,0.011019232,0.01330385,0.0142327985,0.004282737,0.005930531,0.009052633,0.002659193,0.015806993,0.0052007744,0.004489974,0.0029089185,0.043841578,0.026875949,0.020713631,0.0115308035,0.0068920343,0.008638173,0.0058318125,0.015351746,0.034455918,0.016255157,0.008640648,0.023639431,0.02913938,0.04422595,0.005806138,0.009784263,0.017779173,0.0055833906,0.012712322,0.052716907,0.0060429224,0.0062897964,0.017153507,0.021350548,0.0073756343,0.0024860525,0.013126487,0.0022415176,0.004033029,0.011060087,0.005857314,0.008140119,0.028836261,0.014754385,0.09620215
