0.048513725,0.07268321,0.07614799,0.07045391
0.031746585,0.036061503,0.020558134,0.027090304
0.0345347,0.038101617,0.023128586,0.022937357
0.03735809,0.051990915,0.028828792,0.035006754
0.06661774,0.071033865,0.034375183,0.045387715
0.06406983,0.09182357,0.07219651,0.06527811
0.04563591,0.060084,0.050261453,0.05854018
0.10161547,0.09351652,0.054387018,0.08837625
0.12948021,0.13432392,0.0771956,0.10495442
0.13183396,0.13823205,0.13927175,0.23148082
0.16446853,0.16757573,0.14161876,0.18302141
0.13953646,0.12186878,0.14764513,0.12958449
0.1334113,0.16910179,0.13146035,0.10764573
0.3092463,0.18847701,0.15197375,0.19753255
0.18169853,0.15927243,0.11663488,0.105172396
0.19844747,0.21636933,0.114613906,0.09502851
0.2809546,0.18231323,0.10984372,0.12096414
0.16640145,0.12086716,0.101597026,0.06902223
0.34306836,0.16508959,0.14438331,0.13200127
0.27061617,0.20735356,0.091876745,0.12295382
0.18601426,0.13374792,0.09854845,0.099693604
0.14829516,0.08517754,0.07168816,0.064259
0.09584616,0.0523042,0.034577012,0.04951415
0.101921126,0.042000048,0.042530365,0.047999285
0.070978,0.07276614,0.06902891,0.10016851
0.06592573,0.03316433,0.0466379,0.042955376
0.10538721,0.03977594,0.06473678,0.09906952
0.061536975,0.03546636,0.03992439,0.0570874
0.16437063,0.06967296,0.07686351,0.08680841
0.13685441,0.056169398,0.09090983,0.07947386
0.1354999,0.05930039,0.09469915,0.08428088
0.18404838,0.058357812,0.112603545,0.12755617
