0.25322348,0.25640738,0.27344006,0.29886767
0.018999081,0.04849305,0.054765455,0.040091574
0.013855647,0.024327438,0.02550613,0.028185438
0.01611957,0.022383709,0.030471038,0.032419987
-0.01801614,0.009604871,0.022615295,0.008381419
0.030604973,0.021134786,-0.014129579,-0.010263883
0.030150011,0.03727334,-0.0029669106,-0.016077153
0.032215565,0.026378885,-0.0030355677,-0.04749109
-0.03032469,-0.05920159,-0.030204888,-0.06654487
0.06381902,-0.030073017,-0.079223886,-0.12817276
-0.042726003,-0.08630589,-0.07281548,-0.10128753
0.014537841,-0.013333775,-0.10313091,-0.046173938
0.13637955,0.002515927,-0.08198118,0.08461534
-0.19260187,-0.10426593,-0.09092125,-0.08821343
0.007488057,-0.0035494268,-0.04055979,0.13186164
0.15062666,0.041815817,-0.020774461,0.3789899
0.02922818,0.02645737,-0.026085086,0.29868913
-0.01844275,-0.0031924695,-0.013760194,0.1029642
-0.2114931,0.021573395,-0.018486172,0.06962685
-0.13680233,-0.08668378,-0.029703476,0.06831342
-0.032592118,0.04514973,-0.006744027,0.08702054
-0.062396362,0.00041710585,-0.016223542,0.04199419
0.035874084,0.061595,0.016044766,0.07821596
-0.011191845,0.010405891,0.0038629211,0.034016944
-0.015864134,-0.012457054,-0.02374667,0.03154412
0.03841923,0.03730555,0.033849634,0.08683818
-0.006145075,0.022731472,0.0060892776,0.012328267
0.023712344,0.0341794,0.031103179,0.062161326
0.010492891,0.04023008,0.034032114,0.13442817
0.014460981,0.012467064,-0.0023254454,0.050990887
0.050061196,0.024738956,0.024755664,0.08981457
0.027216226,0.02820266,-0.005617246,0.048007846
