0.3017372,0.3290906,0.34958804,0.36932158
0.050745666,0.08455455,0.07532359,0.06718188
0.048390348,0.062429056,0.048634715,0.051122796
0.05347766,0.07437462,0.05929983,0.06742674
0.0486016,0.08063874,0.05699048,0.053769134
0.0946748,0.11295836,0.058066934,0.05501423
0.07578592,0.09735734,0.047294542,0.042463027
0.13383104,0.119895406,0.05135145,0.040885158
0.09915552,0.075122334,0.04699071,0.038409553
0.19565298,0.108159035,0.060047865,0.103308074
0.121742524,0.081269845,0.06880328,0.08173388
0.1540743,0.10853501,0.044514224,0.08341055
0.26979086,0.17161772,0.049479175,0.19226107
0.11664443,0.08421108,0.0610525,0.10931912
0.18918659,0.155723,0.07607509,0.23703404
0.34907413,0.25818515,0.093839444,0.47401842
0.31018278,0.2087706,0.08375864,0.41965327
0.1479587,0.11767469,0.08783683,0.17198643
0.13157526,0.18666299,0.12589714,0.20162812
0.13381384,0.12066978,0.06217327,0.19126724
0.15342215,0.17889765,0.09180442,0.18671414
0.0858988,0.08559465,0.055464618,0.10625319
0.13172024,0.1138992,0.050621778,0.1277301
0.09072928,0.05240594,0.046393286,0.08201623
0.055113867,0.060309086,0.045282237,0.13171263
0.104344964,0.07046988,0.080487534,0.12979355
0.099242136,0.06250741,0.07082606,0.11139779
0.08524932,0.06964576,0.07102757,0.119248725
0.17486352,0.10990304,0.110895626,0.22123659
0.15131539,0.06863646,0.088584386,0.13046475
0.18556109,0.084039345,0.119454816,0.17409545
0.21126461,0.08656047,0.1069863,0.17556402
