0.64079666,0.38658556,0.07632323,0.810862
0.11272835,0.11102364,0.017742934,0.29001498
0.054196756,0.27864593,0.12041807,0.19461468
0.63398415,0.38408464,0.074995466,0.7202327
0.8263433,0.7761156,0.5363402,0.9225081
0.41760963,0.39219627,0.16162387,0.4590682
0.6083355,0.33122066,0.10815495,0.8487484
0.8268441,0.45345736,0.09436739,0.96620053
0.22014607,0.15502338,0.06961538,0.65974456
0.10170847,0.11118666,0.057413965,0.46664554
0.29838723,0.23820414,0.037473876,0.6933419
0.8796541,0.40562707,0.26933488,0.9921044
0.11695625,0.05999821,0.047910612,0.12391783
0.031208593,0.018143343,0.021005346,0.046477042
0.059504196,0.06818048,0.03393552,0.047801133
0.056068502,0.057047635,0.024139874,0.027612753
0.80012405,0.4867366,0.03141264,0.86739004
0.3441205,0.29267928,0.08823773,0.74004036
0.2771903,0.114424266,0.04817234,0.39164716
0.38520873,0.20323968,0.048508912,0.57562864
0.02663349,0.11383292,0.026778638,0.03211432
0.24685875,0.34695366,0.014400155,0.27329373
0.21248302,0.31599677,0.14937556,0.43587995
0.058145367,0.5066621,0.14142992,0.3425701
0.00027726498,0.0005253646,0.00047379464,7.9204256e-05
0.6073507,0.40094817,0.2491566,0.6681526
0.009221597,0.0022209727,0.0059257974,0.015411087
0.59775096,0.35501215,0.028738309,0.3477478
0.8426137,0.48642522,0.21348862,0.8837369
0.6842906,0.19358355,0.09183508,0.9086449
0.18094015,0.1577758,0.055940624,0.34531394
0.01269079,0.058167636,0.058191806,0.07104386
