0.2159951,0.37175703,0.18301131,0.5063244
0.11446195,0.061183807,0.04704951,0.11220966
0.032428484,0.1181073,0.039400194,0.10334761
0.11726543,0.092277855,0.080033064,0.08829546
0.08880454,0.06306751,0.031886943,0.08544896
0.07865617,0.06370339,0.056445997,0.024171125
0.22339249,0.2635582,0.17976345,0.2276587
0.08304384,0.10489233,0.0992026,0.14556505
0.07825103,0.08716516,0.020927263,0.032674942
0.06781025,0.0688947,0.06351393,0.0580255
0.28593522,0.13395098,0.09141332,0.19720387
0.09844187,0.085042454,0.04968298,0.13087986
0.018673928,0.029328596,0.01828338,0.02571524
0.1413607,0.09692683,0.05251335,0.13495229
0.16848508,0.13478719,0.035320632,0.13545032
0.06974521,0.051317632,0.037853308,0.04912959
0.15952465,0.23921701,0.056072712,0.49199602
0.2055631,0.09221454,0.06433589,0.18793586
0.046333462,0.028350644,0.04443463,0.031988323
0.13004833,0.070839636,0.19391271,0.24063532
0.08082528,0.108445086,0.09069038,0.056739055
0.03365196,0.034639273,0.02476746,0.052566323
0.017546538,0.09029811,0.03726663,0.035011012
0.026790295,0.1631249,0.070917964,0.057776507
0.025734939,0.011988033,0.0089402115,0.036803883
0.03694078,0.004979818,0.0031853511,0.0066568884
0.025847591,0.013328438,0.016154073,0.0720567
0.032402836,0.008747355,0.00646003,0.020763552
0.006205342,0.010519189,0.02039928,0.003832779
0.01073602,0.011659983,0.015395748,0.024386598
0.01673235,0.012523388,0.018248731,0.01219777
0.011126823,0.012192433,0.017384674,0.011702938
