0.14787035,0.14193432,0.122604534,0.24159633
0.073432066,0.06484264,0.07529193,0.082672335
0.117861904,0.10240944,0.14046383,0.12905926
0.47537768,0.26888672,0.10120237,0.44724575
0.14428829,0.21406785,0.15959662,0.23704143
0.16431373,0.120290704,0.058372233,0.21185365
0.2041387,0.29030654,0.12285529,0.37261355
0.2740086,0.20191891,0.15214588,0.2512908
0.10614594,0.06074684,0.024350336,0.18372844
0.7058459,0.29938388,0.040922213,0.54413754
0.85261303,0.25348908,0.08798494,0.6795473
0.17433368,0.11294874,0.036012605,0.2703291
0.16428922,0.13497187,0.09491284,0.23133908
0.009627348,0.016232513,0.019502623,0.024598407
0.006549777,0.10250065,0.09191838,0.087186545
0.12510343,0.15077113,0.13373789,0.12549253
0.012114892,0.026166538,0.044315495,0.039699882
0.13521276,0.16038115,0.15424056,0.21462673
0.058282487,0.11063699,0.04672353,0.08110398
0.068216,0.062337846,0.032134783,0.06680085
0.47394177,0.5715422,0.109581456,0.78620434
0.17270882,0.06912149,0.008764135,0.24913949
0.13312624,0.10307514,0.057632502,0.18309745
0.19623911,0.16193871,0.022378448,0.42374995
0.44339648,0.5456815,0.07801149,0.6549086
0.22885825,0.22814524,0.1532656,0.22076912
0.032997902,0.053675383,0.01405382,0.033043202
0.07344415,0.116474085,0.058216974,0.109752774
0.025781363,0.021449238,0.028262457,0.032230627
0.06789625,0.046926998,0.04724731,0.07437435
0.12972344,0.13627233,0.066001154,0.22972256
0.05623139,0.03360946,0.051698834,0.06613305
