0.117468946,0.10276656,0.025288686,0.07908109
0.30679584,0.15191396,0.08156129,0.09855754
0.06775773,0.023472011,0.008548726,0.012800831
0.26849955,0.17377183,0.072585054,0.13861105
0.04432985,0.050483085,0.070013694,0.0782307
0.02534853,0.017935991,0.049927205,0.02648635
0.06640787,0.043314137,0.049292438,0.059137985
0.020228537,0.010694391,0.030110434,0.02483648
0.09123742,0.047469385,0.07745181,0.110825576
0.07518327,0.023166185,0.03417459,0.04177691
0.021008706,0.03629948,0.07577515,0.06477692
0.26068777,0.21009205,0.11707716,0.16242386
0.0071872054,0.00902914,0.03692522,0.011045877
0.011002986,0.059231218,0.04513104,0.024220657
0.0049832794,0.010713802,0.033781074,0.010253897
0.013057052,0.020300219,0.024418382,0.013552593
0.17929941,0.16740099,0.05837853,0.1312843
0.2835582,0.2319519,0.24472433,0.18964432
0.058603704,0.037397955,0.021920737,0.076108895
0.18976143,0.18077648,0.21038719,0.24213457
0.13651513,0.072885446,0.07139152,0.10629255
0.3802252,0.17635512,0.13865356,0.17285477
0.06932222,0.034430586,0.04799241,0.07431348
0.28003228,0.0968605,0.111169845,0.12589552
0.02026091,0.0055335145,0.013805999,0.008277699
0.050692223,0.030991616,0.08512026,0.06099533
0.3759114,0.19738,0.08724456,0.133221
0.37742558,0.23135142,0.107483305,0.18820944
0.037499983,0.037895232,0.056268718,0.037211936
0.01090682,0.06300404,0.028098239,0.032715246
0.034936354,0.010667884,0.025544675,0.036306113
0.009625487,0.03509881,0.06145917,0.043400798
