step,per_step_all,per_step_mid
0,0.13359377,0.14790389
1,0.1249611,0.13161637
2,0.10027077,0.105081886
3,0.09674848,0.099324055
4,0.101331055,0.10551094
5,0.099231705,0.10222218
6,0.09715999,0.109137945
7,0.1319483,0.1532895
8,0.12652603,0.1435092
9,0.16830237,0.20667148
10,0.16419432,0.20676301
11,0.17893666,0.20014854
12,0.19934449,0.21794496
13,0.16779472,0.16345145
14,0.09985488,0.09463007
15,0.074300386,0.067042746
16,0.061299823,0.052604344
17,0.0747793,0.068221875
18,0.06265509,0.05501509
19,0.071175136,0.062039617
20,0.07370703,0.06970023
21,0.08513511,0.0783947
22,0.08269303,0.072371274
23,0.072771326,0.06039918
24,0.07320785,0.06918761
25,0.06580565,0.062497377
26,0.070270166,0.062023174
27,0.06416091,0.058569215
28,0.062361877,0.056930657
29,0.07302466,0.06683803
30,0.06570735,0.06665693
31,0.063883424,0.063888624
32,0.08576145,0.08215236
33,0.0715238,0.06256184
34,0.07568684,0.06784812
35,0.072541796,0.06916651
36,0.07267348,0.06658749
37,0.10277496,0.09445589
38,0.06495136,0.059249405
39,0.06825228,0.062114064
40,0.075709976,0.07049901
41,0.08187299,0.0811714
42,0.097375296,0.09611339
43,0.09879379,0.10440771
44,0.09986246,0.10743552
45,0.08658134,0.09025654
46,0.0995127,0.10562024
47,0.09848342,0.10541295
48,0.10711649,0.11300851
49,0.09471873,0.09339118
50,0.09267231,0.09541535
51,0.09779245,0.1008907
52,0.12120296,0.11544034
53,0.08491627,0.085478015
54,0.10080386,0.10197416
55,0.10027564,0.09741032
56,0.10101909,0.102698736
57,0.11296371,0.11804754
58,0.11102407,0.1143985
59,0.11624915,0.12287864
60,0.12242637,0.13076407
61,0.12706783,0.13736734
62,0.114315294,0.1229184
63,0.12268382,0.13204236
64,0.12845428,0.132657
65,0.12119107,0.12484772
66,0.12691106,0.13001777
67,0.12571512,0.13129234
68,0.117639445,0.12486538
69,0.08962324,0.088476986
70,0.08990052,0.088057294
71,0.095699005,0.097627856
72,0.10416961,0.10374692
73,0.091125004,0.091304176
74,0.105442286,0.10676334
75,0.15628609,0.15262352
76,0.10420106,0.10616069
77,0.10171825,0.10329831
78,0.10057619,0.100575596
79,0.102702916,0.111614324
80,0.12326306,0.12504795
81,0.09648286,0.09845126
82,0.0878852,0.088653676
83,0.09111727,0.08966256
84,0.099917896,0.10499632
85,0.09926167,0.10130081
86,0.09407849,0.09483178
87,0.116103455,0.11211753
88,0.09718117,0.099344544
89,0.09764251,0.107589744
90,0.10836755,0.1140981
91,0.108109966,0.112648204
92,0.1073401,0.11299172
93,0.11076562,0.122477695
94,0.1030254,0.103765
95,0.09863806,0.103445604
96,0.093437575,0.076210454
97,0.093927234,0.09760692
98,0.103487775,0.10753857
99,0.09683826,0.1026949
100,0.09070606,0.09745393
101,0.10553857,0.10841894
102,0.10252915,0.10905592
103,0.10550735,0.11111719
104,0.10401226,0.10561419
105,0.106113255,0.11067791
106,0.10476787,0.10527715
107,0.10438889,0.104342006
108,0.098681875,0.10356515
109,0.07998928,0.079155415
110,0.093845956,0.09481115
111,0.07583054,0.07441932
112,0.19429034,0.20307603
113,0.07816094,0.081829235
114,0.07180558,0.06812961
115,0.06087733,0.053940177
116,0.06195108,0.057581604
117,0.07166577,0.07481502
118,0.07257609,0.07214296
119,0.06562355,0.060259055
120,0.07439505,0.075745255
121,0.07299361,0.06828304
122,0.07242159,0.06908768
123,0.070552096,0.06988844
124,0.07311926,0.0745665
125,0.0903188,0.087268665
126,0.07411518,0.070340104
127,0.09355371,0.0903225
128,0.095402986,0.09156711
129,0.08786755,0.08354694
130,0.102268785,0.09997006
131,0.10484473,0.10692289
132,0.090710066,0.09027106
133,0.10132406,0.11140351
134,0.092124976,0.0889879
135,0.10182999,0.10499473
136,0.098393105,0.10385987
137,0.10473132,0.109416254
138,0.09410945,0.09870977
139,0.08328618,0.08646406
140,0.08950536,0.088294975
141,0.09579961,0.096423395
142,0.09821666,0.10142617
143,0.08889529,0.084988765
144,0.09307603,0.099586
145,0.07938502,0.081036106
146,0.0902744,0.07563115
147,0.07656448,0.079559974
148,0.07495747,0.077060044
149,0.070593946,0.0629527
150,0.0660697,0.065065615
151,0.07048828,0.071731694
152,0.06696891,0.06097776
153,0.06777891,0.06234349
154,0.06126643,0.060149062
155,0.07063119,0.07126272
156,0.069939874,0.07164006
157,0.06219806,0.055239305
158,0.053037316,0.046503045
159,0.107894495,0.09477547
