0.065959185,0.33634645,0.29268727,0.30179274,0.21587081,0.2145473,0.36685905,0.24084711,0.30841377,0.2863598,0.345594,0.35023943,0.3405738,0.3590586,0.22318049,0.3344185,0.32148644,0.24120295,0.3047958,0.30773416,0.21511823,0.26146245,0.37565285
0.2783841,0.3386188,0.22787912,0.2882033,0.17081796,0.24057584,0.37823465,0.13080502,0.25001767,0.19098778,0.3536666,0.29254335,0.38685262,0.38598242,0.18694423,0.29585636,0.28540853,0.1365235,0.21832488,0.36239034,0.24591751,0.199465,0.58178157
0.20456362,0.3250692,0.23505469,0.2776391,0.16538382,0.20062444,0.28480074,0.15957513,0.26318628,0.24764706,0.33556917,0.27809057,0.27865705,0.297305,0.18749996,0.27450603,0.3249152,0.17393649,0.23119877,0.22416379,0.22440147,0.23583038,0.39746934
0.16183372,0.32788345,0.26488575,0.26930386,0.19773532,0.24887337,0.32504076,0.18170683,0.18538971,0.23666239,0.2789461,0.27186292,0.2822404,0.34171373,0.21142773,0.29840285,0.22503147,0.1739546,0.23496263,0.27479592,0.23783839,0.22593759,0.3244998
0.4897924,0.34481752,0.36772874,0.31983578,0.31056738,0.33737636,0.4051433,0.3096367,0.3025467,0.3531696,0.32643288,0.34512246,0.32734138,0.3973279,0.40042418,0.36721078,0.273675,0.29330322,0.3134571,0.2733721,0.2974503,0.2727269,0.33184773
0.2503001,0.17275183,0.33687082,0.3056384,0.27707365,0.17596878,0.29364082,0.31226763,0.30112383,0.32527515,0.28679976,0.30360827,0.18848768,0.29075125,0.339935,0.33788598,0.3180437,0.29737434,0.31781417,0.17887455,0.20816521,0.2763071,0.15226234
0.9187119,0.29288775,0.49089324,0.33835357,0.3667272,0.22772844,0.44578305,0.4204563,0.29849258,0.47244892,0.27812004,0.30500826,0.2954248,0.4399256,0.42616504,0.3432939,0.2742016,0.32655746,0.3504546,0.31495115,0.26281008,0.28086334,0.34078467
0.49817267,0.3798138,0.3523596,0.28898352,0.30498245,0.30214402,0.39341772,0.2969063,0.22623953,0.3829812,0.28293747,0.25474754,0.29236504,0.3851366,0.36464667,0.3188257,0.32641032,0.30152327,0.3587359,0.319512,0.3221921,0.3586787,0.33594793
0.34121022,0.45159546,0.5164891,0.38797665,0.38380933,0.40767777,0.57446104,0.4744622,0.364407,0.52480626,0.4330254,0.53117114,0.3777763,0.5792491,0.5472848,0.47523054,0.38850608,0.47053364,0.49328646,0.33212194,0.4629501,0.4892361,0.36626697
0.4677042,0.52598155,0.5978215,0.5093595,0.46394593,0.43818656,0.615183,0.52709335,0.4596511,0.5846989,0.48049986,0.5527344,0.41634914,0.61791766,0.610346,0.54335636,0.46486983,0.5377612,0.5371847,0.3571798,0.48462862,0.5123526,0.550572
0.02877546,0.23662922,0.28259984,0.19667687,0.29490262,0.24729356,0.4569943,0.36077031,0.1812084,0.40646982,0.22555722,0.40885037,0.26344487,0.47802454,0.38544172,0.2574684,0.18906896,0.31827763,0.3883693,0.24726938,0.315315,0.4571075,0.3131266
0.1633387,0.31875068,0.30629075,0.38519415,0.261336,0.22842672,0.4472879,0.22409339,0.33640864,0.23876485,0.35454088,0.3246437,0.24102214,0.4472592,0.27715847,0.37515703,0.35551614,0.24303728,0.28051877,0.18761565,0.2344097,0.2633641,0.5257425
0.032727215,0.270847,0.3050301,0.19090073,0.1802278,0.12995067,0.36784405,0.24720185,0.14677998,0.28111875,0.26696727,0.3646079,0.066862345,0.36839223,0.29455182,0.31420895,0.16910553,0.23424894,0.28103337,0.052194953,0.18695174,0.3093261,0.071899764
0.10360717,0.31087956,0.24389955,0.17315373,0.15312216,0.12357932,0.38703242,0.20534262,0.14413016,0.25454882,0.24711162,0.3021714,0.117690474,0.38734576,0.2648223,0.2724464,0.17553732,0.19819102,0.2675825,0.09751452,0.17299412,0.2882985,0.12859097
