step,per_step_all,per_step_mid
0,0.12509714,0.13412659
1,0.12458703,0.12880668
2,0.078570835,0.075725175
3,0.06655063,0.06538188
4,0.0609651,0.057720825
5,0.076312415,0.08062779
6,0.084081925,0.08225929
7,0.08866601,0.088820934
8,0.06452804,0.058187675
9,0.076595634,0.07987769
10,0.04919112,0.04041724
11,0.07615638,0.08228851
12,0.11893703,0.13083702
13,0.06793769,0.06306637
14,0.06631833,0.06052321
15,0.052213427,0.049731936
16,0.05351266,0.04928267
17,0.05912755,0.062026694
18,0.05936392,0.053230766
19,0.06308775,0.065757535
20,0.08354515,0.08532119
21,0.06787517,0.0678404
22,0.06418971,0.066524714
23,0.08217347,0.07594649
24,0.0672459,0.06907121
25,0.05648401,0.05768648
26,0.045909587,0.034799438
27,0.05683086,0.053794507
28,0.05527395,0.05244627
29,0.054053634,0.050127115
30,0.04484978,0.03942542
31,0.063322194,0.06612311
32,0.07938031,0.08219707
33,0.05489508,0.04794849
34,0.06758271,0.06607674
35,0.070751876,0.07461407
36,0.062866986,0.054131266
37,0.059563205,0.058365833
38,0.05752883,0.057146046
39,0.058922254,0.052772556
40,0.062003244,0.06459734
41,0.057194468,0.05707959
42,0.056480743,0.05337387
43,0.05289688,0.046753418
44,0.054337956,0.053541627
45,0.05987935,0.05490088
46,0.053983584,0.052612994
47,0.047273703,0.041828696
48,0.05346314,0.049262866
49,0.08347462,0.094448514
50,0.11939561,0.13170367
