step,per_step_all,per_step_mid
0,0.1337729,0.14484082
1,0.11272305,0.115032054
2,0.069874436,0.065831155
3,0.07367794,0.07259085
4,0.07661719,0.06866697
5,0.06326918,0.057315003
6,0.06118337,0.054636195
7,0.06374897,0.060270403
8,0.059499107,0.05355872
9,0.05277471,0.048961
10,0.06280936,0.055361167
11,0.045260154,0.035303265
12,0.054764554,0.053790234
13,0.06068093,0.057239197
14,0.060695477,0.054755155
15,0.059240155,0.060164873
16,0.05607001,0.053616878
17,0.05830828,0.049630973
18,0.06101912,0.056378614
19,0.076660626,0.07691031
20,0.0722975,0.067156844
21,0.08662772,0.091763906
22,0.05672426,0.05787126
23,0.060755294,0.056115363
24,0.08031484,0.086247064
25,0.113476574,0.12191805
26,0.12321348,0.12889498
27,0.08054068,0.07580891
28,0.074405655,0.07535377
29,0.09153129,0.098477095
30,0.07422673,0.07490988
31,0.08036528,0.07949518
32,0.06365646,0.060687866
33,0.05034078,0.043970305
34,0.06583806,0.07037663
35,0.066899225,0.0667543
36,0.058166124,0.0567963
37,0.05635102,0.05063562
38,0.07865465,0.08428015
39,0.07513511,0.07605411
40,0.061745133,0.055827953
41,0.052531537,0.047430173
42,0.06102891,0.06045525
43,0.04721772,0.043064274
44,0.050648995,0.0463074
45,0.06437035,0.065726444
46,0.07813529,0.08575949
47,0.066388346,0.06673558
48,0.06579402,0.06789628
49,0.05613986,0.052513953
50,0.058181144,0.05357654
51,0.06021269,0.057410073
52,0.060739495,0.05868989
53,0.050573844,0.04130684
54,0.0725835,0.07791344
55,0.108271636,0.11855848
