0.1138041,0.06520239,0.0288136,0.039889976,0.028106624,0.035191342,0.44597626,0.0773242,0.035941683,0.11789891,0.029750122,0.07631073,0.53718626,0.035375867,0.024998166,0.019078234,0.024745673,0.02331347,0.028396688,0.03598333,0.04060108,0.014698289,0.019278737,0.03164307,0.027124276,0.043516554,0.037310235,0.0424973,0.058854386,0.048669804,0.13148487,0.046541877,0.025438206,0.020763598,0.018881636,0.02886305,0.28572226,0.031670455,0.034948196,0.040419467,0.064178035,0.056944758,0.03634879,0.043073837,0.026068496,0.07962617,0.042191487,0.05862992,0.05905829,0.12335504
0.075136095,0.043305088,0.03423991,0.03694639,0.010447634,0.03196133,0.17069568,0.036762293,0.024105133,0.050132528,0.034418676,0.057203207,0.2970437,0.012055252,0.020858694,0.025310012,0.033100564,0.046052128,0.029114433,0.0382233,0.03410097,0.028087532,0.027269764,0.070022985,0.04497112,0.035855997,0.024228778,0.023360863,0.03231568,0.03447241,0.041785426,0.026903614,0.022060635,0.017933456,0.012255162,0.022414336,0.07863334,0.012826651,0.02690251,0.02858514,0.050601233,0.033016548,0.028926244,0.030142713,0.013503083,0.035446573,0.018597705,0.029254658,0.022298444,0.0358403
0.15756212,0.18497229,0.15564685,0.20768413,0.06633292,0.16495933,0.22686754,0.18168122,0.1378761,0.18296006,0.056291252,0.2535872,0.14368856,0.04715467,0.05664656,0.09477202,0.13669473,0.11485725,0.072186075,0.12724847,0.108573385,0.084300205,0.053237252,0.06942782,0.10141727,0.078238025,0.061791897,0.08216773,0.058674537,0.11043417,0.3007648,0.063371554,0.07946699,0.07867055,0.06088453,0.07450599,0.17767622,0.06839336,0.05969773,0.063830435,0.1069841,0.09974424,0.11411798,0.10517654,0.06343472,0.10917503,0.04727979,0.047930047,0.06705662,0.20605029
0.35880467,0.08439773,0.025691107,0.04644531,0.01519133,0.06912915,0.819673,0.09806603,0.031882234,0.29098794,0.05493953,0.077419646,0.91531414,0.012428801,0.045785584,0.030810652,0.07058304,0.034457084,0.023773478,0.034312256,0.026604138,0.01580834,0.008640315,0.034141276,0.07054748,0.10928583,0.031004965,0.018785285,0.04334215,0.04115909,0.24816416,0.04451122,0.02119091,0.013365004,0.016777398,0.046255026,0.5678927,0.024675246,0.034268517,0.03357118,0.0911642,0.080275044,0.04330353,0.061939735,0.054767247,0.10259182,0.022870937,0.040623665,0.048721917,0.20251974
0.14407839,0.34968928,0.23954298,0.41249546,0.16907413,0.26234365,0.5909225,0.25783393,0.28113157,0.35656962,0.22206147,0.35409182,0.43116271,0.22692853,0.1657009,0.19334617,0.21197994,0.14182217,0.19415917,0.16713978,0.27002,0.14652291,0.119644195,0.25839585,0.27576846,0.15635204,0.15222481,0.10728886,0.112699516,0.21385841,0.40996778,0.17890017,0.15728222,0.09942651,0.13768077,0.11483302,0.46577772,0.16359426,0.18800037,0.22272578,0.15590352,0.1546923,0.18998247,0.20171657,0.1658095,0.17230962,0.10263569,0.13538481,0.31502748,0.38407505
0.17748107,0.15309183,0.045207072,0.122957595,0.02309078,0.11182048,0.5600733,0.081346534,0.04421346,0.17086297,0.101711385,0.07716989,0.5855392,0.019916344,0.050806373,0.05885793,0.07114901,0.05175382,0.035204675,0.022054011,0.06317762,0.032907575,0.06278982,0.067104876,0.11598481,0.055029865,0.023946533,0.013724576,0.031662412,0.023855112,0.2668167,0.0732072,0.03551405,0.033866104,0.025572103,0.033278495,0.45394006,0.020577203,0.03299828,0.03251609,0.048860513,0.057821803,0.028317032,0.022618087,0.017458094,0.03222359,0.012828577,0.016500553,0.03855636,0.2556904
0.26121572,0.25558415,0.0472103,0.07543353,0.025679698,0.14892057,0.43142346,0.19027744,0.056112945,0.27202126,0.11259575,0.06531484,0.18510552,0.017003367,0.0658902,0.044848096,0.19200256,0.073849,0.06272388,0.07837314,0.07773701,0.02784505,0.045666907,0.059278417,0.16872635,0.12424918,0.06450772,0.031621568,0.0660929,0.05142342,0.18708518,0.04254081,0.04045991,0.036745276,0.074220374,0.07178776,0.21908185,0.015750883,0.03815539,0.043289904,0.09159614,0.11846993,0.076255985,0.039506543,0.034257688,0.06455885,0.017440034,0.044517115,0.046039972,0.18831845
0.26995558,0.25246936,0.17454387,0.14033882,0.07129851,0.25807136,0.68318546,0.22326131,0.11852351,0.16036357,0.20255163,0.18174618,0.08526861,0.13407002,0.26903853,0.17265272,0.19599311,0.24154143,0.26327208,0.1690411,0.32643047,0.19478449,0.29175276,0.21431884,0.2868402,0.18978865,0.16918923,0.19577275,0.19721062,0.1929601,0.16009854,0.11756079,0.13427809,0.14464411,0.13927652,0.13069595,0.2634461,0.06443334,0.16179866,0.14734447,0.107710525,0.17805742,0.2242123,0.19285148,0.15755709,0.2237252,0.25423405,0.2843509,0.21219167,0.21071365
0.07604877,0.07608426,0.0102043655,0.020744398,0.0042284057,0.020505821,0.22126766,0.09415416,0.022758817,0.10301538,0.028259357,0.06949003,0.6680117,0.0064166184,0.034923915,0.0107580125,0.023579706,0.021379171,0.020864584,0.0218082,0.009191908,0.028493773,0.0072341636,0.016108125,0.01445473,0.020348508,0.012446938,0.010893577,0.012042724,0.014493754,0.15317638,0.024346357,0.022053933,0.009314592,0.009479769,0.03137059,0.19998488,0.013805136,0.037669066,0.027990539,0.044447426,0.07716512,0.051212862,0.031642895,0.012948274,0.029365772,0.009235274,0.0073393364,0.015839033,0.14307402
0.8026804,0.12185967,0.01724338,0.07984976,0.0036927501,0.0629958,0.90388125,0.12908629,0.05876752,0.31886345,0.07976853,0.17364025,0.9012967,0.008682077,0.031924974,0.015521628,0.027735852,0.01980393,0.025771018,0.018169144,0.014631806,0.009495892,0.009451295,0.008373452,0.018621875,0.03585949,0.02487589,0.027453445,0.013847218,0.016174898,0.4451912,0.061993543,0.03731682,0.02541433,0.0137255145,0.028851645,0.45473257,0.0068432027,0.020249693,0.028964737,0.09887377,0.14131606,0.0814999,0.084885694,0.02396722,0.07366494,0.022379244,0.023574814,0.04370904,0.24773788
