step,per_step_all,per_step_mid
0,0.1324821,0.14334036
1,0.10895837,0.1063539
2,0.09818655,0.09643792
3,0.08561441,0.08090088
4,0.07238882,0.066978455
5,0.09832205,0.09751136
6,0.058545142,0.049305942
7,0.054132856,0.048043832
8,0.06554844,0.061568227
9,0.07558941,0.07027878
10,0.07368534,0.07383807
11,0.05558446,0.051103756
12,0.0626663,0.06523449
13,0.07577865,0.074560426
14,0.069122374,0.0691714
15,0.07475589,0.07586875
16,0.05934052,0.05941157
17,0.07098683,0.06801953
18,0.072679974,0.06803988
19,0.06830145,0.06997724
20,0.11299203,0.119344145
