0.21601945,0.21477868,0.22136573,0.19256018,0.19653547,0.17854849,0.18303664,0.19006647,0.22003536,0.22331096,0.18274276,0.20973985,0.21226762,0.1942497,0.18331598,0.1995496,0.20617424,0.22515558,0.20901558,0.21819027,0.2290402,0.19898033,0.15788631,0.18995556,0.20789638,0.22835036,0.20701191
0.06890152,0.11715105,0.08858755,0.07040977,0.075242855,0.06249314,0.06882274,0.04842594,0.087237574,0.0852785,0.07711702,0.061441395,0.05430618,0.09477162,0.04513542,0.038435373,0.07124047,0.078176826,0.04961575,0.07588714,0.06694239,0.03907557,0.058742408,0.06773551,0.08718481,0.0673533,0.048170615
0.045161925,0.06137567,0.060988616,0.052127838,0.045221925,0.034002084,0.043282174,0.044357564,0.04957081,0.07600733,0.09627479,0.06641162,0.029857427,0.045446254,0.046844076,0.048448812,0.041760247,0.04057368,0.03654479,0.041436188,0.054966558,0.045608517,0.0412913,0.13895196,0.12145732,0.13233094,0.04180531
0.0718911,0.07952307,0.03523399,0.060945433,0.057393234,0.03485003,0.05181448,0.058395993,0.06599623,0.043036025,0.07199442,0.041794684,0.040618874,0.060829822,0.090753436,0.060052283,0.03988665,0.054179057,0.03425762,0.0525986,0.04122906,0.025593318,0.0510946,0.066439666,0.07160614,0.083128996,0.049517985
0.04077423,0.062659204,0.03006142,0.049647763,0.053198293,0.049059518,0.028556677,0.0402822,0.09045542,0.11220959,0.073929474,0.07356258,0.041682,0.09544523,0.055504177,0.04171151,0.046929687,0.073800266,0.040187687,0.05785225,0.08817727,0.04701714,0.052714083,0.11245224,0.14645554,0.153669,0.13824703
0.124094285,0.10967675,0.0233693,0.020479849,0.045981564,0.045244187,0.018234646,0.01553251,0.077358,0.09881785,0.0771681,0.08343037,0.04662547,0.07068784,0.0629909,0.09573243,0.06163311,0.05150846,0.04941416,0.05374843,0.057136428,0.11526701,0.08352041,0.10388346,0.14444932,0.10967401,0.15077306
0.06890772,0.057880677,0.050752454,0.041760527,0.0512014,0.041879766,0.03758779,0.034050934,0.04931708,0.058505744,0.034971092,0.0790868,0.041158013,0.09168946,0.06334714,0.067325875,0.044995412,0.051872164,0.04746211,0.057548355,0.08578202,0.09257254,0.053050518,0.14024569,0.09458568,0.14946982,0.08985589
0.11558477,0.086140335,0.031823583,0.0333746,0.038849037,0.03641509,0.03640452,0.02277642,0.13345557,0.11852204,0.07132841,0.07994389,0.03935475,0.06446255,0.06571155,0.13694698,0.055423386,0.068641335,0.06616184,0.07513296,0.08504128,0.09968481,0.08813561,0.22153348,0.21517849,0.21349567,0.15820332
0.08154746,0.039890263,0.02649766,0.014544529,0.032695964,0.025033941,0.041809563,0.015712919,0.056652967,0.066525176,0.0387708,0.07147819,0.036962572,0.097230256,0.05699084,0.07309882,0.06311165,0.0439793,0.05928416,0.076323286,0.083138674,0.078305215,0.096662514,0.21018553,0.1922341,0.19295964,0.15620346
0.15928352,0.10492677,0.033532385,0.020220721,0.07654601,0.045170728,0.057554945,0.018402008,0.10221037,0.16906849,0.11709397,0.1263569,0.07523974,0.17543173,0.14387469,0.115042925,0.10371494,0.12939565,0.13877356,0.13344252,0.14532875,0.13129856,0.16041188,0.27953392,0.24725683,0.25787756,0.20592508
0.107094854,0.056422953,0.03602642,0.03820302,0.048623122,0.031429943,0.04649021,0.03399635,0.099039145,0.1070206,0.058775216,0.15358847,0.04705498,0.1820685,0.1059798,0.12833925,0.12578091,0.15672226,0.1833771,0.18472481,0.17613669,0.14370258,0.09656054,0.15723361,0.1439719,0.121935144,0.18742843
0.13408576,0.056863938,0.031330176,0.019204311,0.058683008,0.061800543,0.059542444,0.025372455,0.18405624,0.122844525,0.070592016,0.21464369,0.08429426,0.27561682,0.18330017,0.20177877,0.14737998,0.20307255,0.24621752,0.21666183,0.23081794,0.25164002,0.19036844,0.26436275,0.22816956,0.29128352,0.2307308
