step,per_step_all,per_step_mid
0,0.11159391,0.11721997
1,0.070801,0.06052861
2,0.042883035,0.03500202
3,0.05098585,0.048885264
4,0.05845723,0.0544439
5,0.052192286,0.050793465
6,0.052547112,0.050654713
7,0.0595833,0.06448466
8,0.12485948,0.13923702
9,0.12385022,0.13236023
10,0.1088153,0.120031744
11,0.1339135,0.15418118
12,0.093970746,0.10859053
13,0.1479406,0.17017522
14,0.15298231,0.18549846
15,0.15857397,0.19081922
16,0.15562901,0.19296627
17,0.12509781,0.14481126
18,0.16326179,0.2042573
19,0.15432003,0.18618551
20,0.15530112,0.18331152
21,0.16476142,0.19995284
22,0.17405154,0.2148245
23,0.1814652,0.19436227
24,0.20334308,0.22630338
25,0.17953676,0.18894853
26,0.13824752,0.14446397
