0.2614701,0.2832334,0.28906155,0.30491227,0.3168794,0.27636746,0.41789162,0.3084141,0.30087507,0.30166656,0.37912902,0.311563,0.30024844,0.33663604,0.31833586,0.31611538,0.315778,0.32746223,0.28729016,0.44034156,0.3123502,0.3042475,0.34824425,0.30395812,0.32605588,0.33071002,0.31777513,0.32486394,0.31739238,0.31076527,0.33099583,0.31430504,0.3153766,0.34039,0.31893992,0.31016985,0.33363202,0.3188335,0.31298628,0.3312849,0.3136918,0.3124501,0.44446963,0.34326142,0.34099972,0.3017286,0.33683068,0.31962398,0.30801752,0.3554266,0.34426576,0.30940986,0.32271582,0.28777373,0.31202585,0.32938093,0.3371541,0.31261215,0.323157,0.3105438,0.33449805,0.320958,0.3134036,0.45404822,0.32240918,0.34611773,0.3334865,0.34486422,0.31986693,0.3206815,0.29464942,0.36066148,0.4456642,0.31108046,0.30668452,0.30426928,0.33972934,0.31132227,0.2741878,0.29918993,0.29856744,0.3044545,0.31550482,0.29258987,0.34924218,0.30678365,0.28626403,0.2985194,0.31434432,0.29441822,0.2817297,0.33376604,0.32159832
0.021100044,0.061954178,0.05175809,0.03209524,0.02464434,0.025446197,0.036434434,0.033111125,0.020835873,0.037289556,0.031951763,0.049315564,0.039212443,0.049138993,0.035023455,0.032402128,0.037295848,0.036511127,0.055349484,0.04560796,0.046319943,0.038877018,0.03021497,0.025468882,0.036139697,0.043569967,0.03240723,0.049453303,0.04217054,0.0378211,0.04833746,0.030649273,0.039503302,0.03191497,0.051226508,0.045699574,0.040194068,0.044935595,0.038240656,0.035145845,0.03250786,0.032846138,0.04102625,0.04261554,0.04051926,0.043663435,0.04476386,0.029375589,0.032094438,0.030891847,0.050681595,0.029402044,0.033200473,0.028640654,0.030856948,0.07016297,0.03689326,0.0555861,0.05081875,0.040922787,0.03260564,0.030863577,0.028387997,0.039291684,0.040841505,0.07622509,0.030413952,0.034136694,0.056419685,0.039861344,0.027655335,0.045380335,0.026561942,0.03976105,0.028583761,0.030849872,0.040883247,0.039658304,0.046091598,0.04107109,0.026221743,0.030695288,0.039736956,0.03440825,0.04754282,0.029639756,0.022127865,0.024002217,0.04890679,0.032569777,0.050950825,0.039381042,0.036830295
0.01205067,0.009797122,-0.011096381,-0.009098113,-0.014515165,-0.011535104,-0.008290134,-0.03539703,0.014849508,0.030319137,0.03843555,0.0354573,0.031579994,0.032654412,0.03125915,0.02990314,0.035978608,0.035889775,0.03156727,0.027272776,0.026949061,0.026033644,0.019697428,0.026086915,0.020189393,0.021417074,0.02408776,0.019268056,0.02067365,0.03014935,0.027707057,0.029514218,0.023374833,0.023609491,0.029194225,0.021791939,0.025500989,0.031955123,0.023866117,0.01597227,0.035231348,0.0233756,0.02246572,0.029293798,0.025601618,0.015765376,0.027982434,0.0060152505,0.019513154,0.026582627,0.01854991,0.02271434,0.02689917,0.018781567,0.03130246,0.023912974,0.024821214,0.04506626,0.040009983,0.02604882,0.013924386,0.027873505,0.022849806,0.03350451,0.006920589,0.026732784,0.023914367,0.030848049,0.032396387,0.021114737,0.027658392,0.027086824,0.020350907,0.018309532,0.014686923,0.024839727,0.029276848,0.030682215,0.027241137,0.022876274,0.021551378,0.017247476,0.028697299,0.03247167,0.019502567,0.0135885505,0.01948216,0.021864355,0.025443748,0.031222373,0.02643639,0.021865288,0.032886956
0.016796034,0.0061500147,0.017663777,0.026094053,0.03249028,0.030678917,0.046795093,0.029520104,0.04576888,0.047799088,0.050014574,0.05119118,0.045847945,0.051282063,0.09280612,0.038123753,0.031007368,0.032312684,0.040600225,0.03274572,0.041800287,0.03624875,0.035984248,0.026503999,0.03269606,0.034528494,0.016273927,0.033378147,0.023038149,0.031835802,0.03267413,0.044381108,0.02306978,0.027869213,0.0626785,0.047878254,0.0400457,0.026584834,0.040112723,0.027569754,0.030784622,0.021145409,0.026010664,0.03463188,0.03368047,0.0206792,0.024531571,0.026768412,0.018512884,0.030035641,0.02759515,0.026309239,0.044874724,0.022896044,0.034911048,0.023938488,0.029100357,0.04034008,0.02583666,0.027868215,0.021035206,0.026976496,0.025049394,0.030900741,0.03350629,0.05409775,0.028564058,0.022738384,0.034205623,0.027054962,0.026284494,0.024194252,0.018916931,0.027951283,0.038350582,0.020981722,0.034707714,0.022671958,0.030909082,0.018671494,0.018476803,0.014594173,0.022980468,0.019805081,0.022643145,0.01164432,0.03391122,0.024700413,0.053195722,0.021545514,0.019713642,0.04019098,0.02286185
-0.0110161565,-0.01850149,-0.043168426,-0.009444222,-0.032097127,-0.0070748813,0.0050241277,-0.024237234,0.020071007,0.036270794,0.04176624,0.050867554,0.036302865,0.016151898,0.08599527,0.03749366,0.025378212,0.021421406,0.034545645,0.034811784,0.009336077,0.016615942,0.01794909,0.028525729,0.01723588,0.018537177,0.0251907,0.026435167,0.005226221,0.011723744,0.02120379,0.015929192,0.009065265,0.013692163,0.03461481,0.020660356,0.031027824,0.016985565,0.016501088,0.02019623,0.036169227,0.025704434,0.023926167,0.019498378,0.02576094,0.024114428,0.02251017,0.0016570129,0.015565626,0.019404937,0.02350999,0.022542764,0.011007555,0.013274854,0.01517746,0.025884554,0.01976205,0.033751458,0.05039899,0.019905817,0.02137862,0.033843625,0.051615216,0.022630315,0.0068675466,0.023720656,0.031746756,0.0115354415,0.031286478,0.024550315,0.022300359,0.028004348,0.022485808,0.020885015,0.022775196,0.019371424,0.02343926,0.02394659,0.022577994,0.015001154,0.01075808,0.029258812,0.02060481,0.0256636,0.018087415,0.01645898,0.023849485,0.024737367,0.037532017,0.038848087,0.020038558,0.016062967,0.02047864
0.046307247,-0.029981814,-0.07374974,-0.07474228,-0.0734428,-0.044419594,-0.046095535,-0.026205983,0.010315828,-0.025005497,-0.0076178573,0.0034029111,0.020174826,-0.012309514,0.10692395,-0.01747648,0.003611043,0.0137357,0.033311255,-0.008164957,-0.030953743,-0.007046653,-0.031769045,0.0020704493,-0.015122075,-0.017302215,0.00946426,-0.030493893,0.004769072,-0.0025170408,-0.00041789003,0.00034019724,-0.019039271,0.014136605,-0.001870621,-0.0014944673,-0.0014033467,0.02130866,-0.0031119417,0.005815821,0.005523097,0.019704856,0.035034545,0.012286734,0.034333594,0.022806523,0.008569644,-0.016724348,0.011292428,8.9574605e-05,-0.0075465776,0.016360085,-0.00047581643,0.009356241,0.005993668,0.0062711127,0.01640138,0.021741938,0.043572597,0.00938126,0.01125576,0.013708867,0.018082498,0.015929934,-0.00312984,0.024416607,0.00434372,0.0043273065,0.02733596,0.012582999,0.009092413,0.019976273,0.01177177,0.012197979,0.0051818844,0.011752579,0.0026485268,0.0060634967,0.014227198,0.008812553,0.00036403537,0.008726223,0.014997034,0.014002716,0.017631378,0.01631239,0.009577895,0.024112927,0.029650325,0.038108416,0.006496262,0.0086027775,0.02501328
0.038172714,-0.03211207,-0.058049574,-0.045122247,-0.03849002,-0.040364392,-0.027482986,-0.036288925,0.0052125864,-0.01132175,0.0076827556,0.014103394,0.028162029,-0.0022431575,0.094458126,-0.0059736744,0.008261759,-0.005584039,0.023747906,0.006378282,0.011757236,0.016756967,0.019288797,0.0003827326,0.009004723,0.004364427,-0.023981478,-0.0150280595,0.017867226,0.004576519,0.011984967,0.009679165,-0.01003544,-0.0029042996,0.011826912,0.011612151,0.0093602855,0.010567397,0.012181105,0.014884841,0.011343619,0.011871651,0.038199045,0.023128673,0.038430143,0.03466086,0.022863518,0.0011811368,0.015456965,0.023538593,0.013814041,0.026735328,0.017780557,0.024291236,0.017672483,0.018087855,0.01213225,0.041424878,0.023962528,0.016914476,0.022136122,0.021606095,0.02158207,0.015796714,0.00897878,0.045488812,0.017165333,0.0027830712,0.018112905,0.014198054,0.018575717,0.031623885,0.021283183,0.021282256,0.017901855,0.02090012,0.045607213,0.019373838,0.02499347,0.039142042,0.022413608,0.029613547,0.031756572,0.020722099,0.0369491,0.036629047,0.013290411,0.02490073,0.019711457,0.030300427,0.017724339,0.015525209,0.0183115
0.05120027,-0.09220506,-0.10172644,-0.114767596,-0.10259849,-0.099708274,-0.14365676,-0.0913752,-0.036615655,-0.10058291,-0.0264334,-0.0016545057,0.017666668,-0.0077687427,0.055598974,-0.021457411,0.0008332208,-0.034461133,-0.014626965,-0.033288892,-0.026417624,-0.0043931454,-0.014134223,-0.022862662,-0.013625316,-0.00540486,-0.022118412,-0.04327004,-0.013487466,-0.03339407,-0.0058839098,-0.018982686,-0.017505243,-0.019077756,-0.0073272884,-0.00033405796,-0.016678892,0.007141188,0.006706696,-0.007549163,0.004079556,0.0052235685,0.020977702,0.020623408,0.03241952,0.020941071,0.019078588,-0.04395402,0.0045734923,0.0032054186,-0.009250432,0.016685065,0.004618898,0.012647403,0.014007222,0.0126587935,-0.0022164397,0.033799224,0.037521392,0.00531685,-0.00089306384,0.007128643,0.013573829,-0.018784873,-0.0323613,0.013400923,0.020814065,-0.040641345,0.010239521,0.0024334118,-0.0019507743,0.021853603,0.016020488,0.03594075,-0.00491992,0.037723515,-0.004548643,3.1851232e-05,0.028113242,0.012570282,0.007080774,0.00053010136,0.015974205,0.0153546855,0.011033643,-0.0072598793,-0.008037087,0.033496358,0.015988922,-0.051639393,0.0036413781,0.004465509,-0.010937475
-0.013951808,-0.08305366,-0.05847247,-0.09711953,-0.055899054,-0.09957259,-0.0576801,-0.05781998,-0.04950519,-0.086076096,-0.037821572,-0.022605836,-0.008878481,-0.0027235672,0.07581936,-0.011620797,-0.0108968355,-0.049769465,-0.024599634,-0.030776057,-0.025166422,-0.017560054,-0.010778297,-0.033700712,-0.007958282,-0.00075263716,-0.022178054,-0.020684652,-0.005080916,-0.027672172,-0.014642354,-0.02665988,-0.02972076,-0.026399069,0.00056261197,-0.0022859015,-0.005745515,-0.031776637,-0.0017885063,0.0011987016,0.0019726325,-0.008777846,0.017292377,0.023882922,0.018987393,0.013540145,0.017126966,-0.006529458,-0.014233805,0.0074242074,0.0004622843,0.0060080327,0.0063613057,0.012570478,0.016082749,0.012345048,0.0006555766,-0.010916024,0.03003855,0.0074266028,0.008447744,0.016583722,0.018645182,-0.00039199553,-0.0026297737,0.022277378,0.009759273,0.0050403606,0.030157525,0.007105369,0.007675154,0.025949335,0.014558453,0.028991958,0.0057718866,0.022401275,0.006101709,0.016138017,0.030717066,0.019716937,0.012580322,0.00961924,0.030438067,0.011533193,0.020069838,0.014684375,0.015225117,0.032341845,0.017059024,-0.06784197,0.021422159,0.01422536,-0.00014676154
0.090638936,-0.09245731,-0.17667127,-0.13983792,-0.13975462,-0.13556078,-0.10363671,-0.11557147,0.020951644,-0.15339077,-0.026035361,-0.06901151,-0.040495552,-0.057508238,0.1565084,-0.07488915,-0.08318955,-0.009177208,-0.10235226,-0.11194884,-0.07879031,-0.06348745,-0.066639304,-0.07978785,-0.094921954,-0.05663595,-0.11482851,-0.12391563,-0.038307138,-0.09856503,-0.06804694,-0.06876816,-0.09116983,-0.04943627,-0.07262747,-0.046090756,-0.042411607,-0.14373828,-0.08476925,-0.0722601,-0.049122438,-0.02019867,0.015471026,0.046893016,0.027542045,0.008831345,0.021217905,-0.07199275,-0.034852423,-0.011588832,-0.02070593,-0.006999612,-0.010699561,0.014549874,0.015114021,0.01289436,-0.056263003,-0.032120705,-0.043968223,-0.058475252,-0.067230955,-0.021064185,0.0058131404,-0.051369317,-0.06351523,-0.021876942,0.0018220693,-0.075423844,-0.015077621,-0.013206124,-0.004903622,0.009393714,0.016171187,0.019514322,-0.03889973,0.019830033,-0.0468474,-0.009297341,0.021440523,-0.05483916,-0.018966818,-0.036120478,-0.003403727,-0.010777362,-0.04079973,-0.13691324,-0.06688496,-0.026370212,-0.0198281,-0.17430624,-0.020895876,-0.018420912,-0.047374874
