k,cum_mean_std_all,cum_mean_std_mid
1,0.10023095,0.107548475
2,0.08667876,0.08757146
3,0.08097573,0.07694441
4,0.077610195,0.07279995
5,0.07524939,0.069011524
6,0.08318701,0.07547352
7,0.07942821,0.07172183
8,0.07774918,0.070916966
9,0.078853965,0.07311272
10,0.07881868,0.07361696
11,0.07687996,0.071495645
12,0.075747095,0.069232635
13,0.07429453,0.067805946
14,0.07284315,0.06633447
15,0.07140402,0.06521743
16,0.07034054,0.064152285
17,0.07016688,0.063861944
18,0.06972981,0.063851915
19,0.07006611,0.06427668
20,0.07037504,0.06485061
21,0.06974478,0.064176664
22,0.06904217,0.06317461
23,0.06846113,0.062277313
24,0.06817275,0.06189019
25,0.067944296,0.06173441
26,0.0676521,0.06158471
27,0.06740608,0.061450414
28,0.06703242,0.061096855
29,0.06713875,0.061483078
30,0.068171345,0.06293882
