step,per_step_all,per_step_mid
0,0.12203828,0.13149668
1,0.096409105,0.08980935
2,0.06209911,0.0571805
3,0.069065854,0.062454864
4,0.057526533,0.05684624
5,0.0819404,0.077756904
6,0.057606995,0.04924095
7,0.068016574,0.0652772
8,0.06869379,0.06522545
9,0.060830053,0.052545533
10,0.052012872,0.041256282
11,0.042512525,0.033353027
12,0.042807996,0.038433947
13,0.060627684,0.059740283
14,0.085210584,0.080771476
15,0.06885097,0.055935428
16,0.06824551,0.06311999
17,0.06745883,0.06249611
18,0.056667514,0.05145854
19,0.04981088,0.042599253
20,0.047647487,0.04189283
21,0.047453523,0.043024853
22,0.050978575,0.046204973
23,0.12585537,0.11229033
24,0.040116336,0.036339086
25,0.051329598,0.04997418
26,0.050475862,0.046163857
27,0.047884807,0.04346502
28,0.0529439,0.04822459
29,0.056021307,0.053586207
30,0.046839066,0.043447297
31,0.046099626,0.042281426
32,0.04653676,0.04381092
33,0.04790788,0.046151813
34,0.047307894,0.04299176
35,0.043846797,0.040866904
36,0.040012717,0.035331048
37,0.073338754,0.06342252
38,0.055449665,0.0598864
39,0.046776004,0.043000292
40,0.05118033,0.040759776
41,0.05408848,0.05169475
42,0.048527434,0.04464455
43,0.061510526,0.0623035
44,0.066115156,0.06303665
45,0.04763818,0.042630557
46,0.054489408,0.04837177
47,0.05411142,0.050421607
48,0.052831627,0.05007946
49,0.057096634,0.05723448
50,0.049880892,0.047027577
51,0.05661867,0.05834431
52,0.06919428,0.073055476
53,0.056135494,0.051910643
54,0.05222764,0.05205911
55,0.042620156,0.035327237
56,0.040585868,0.037318036
57,0.043993108,0.04037479
58,0.040680792,0.03681549
59,0.042437147,0.03946752
60,0.056761883,0.058397256
61,0.079735205,0.083725505
62,0.07266434,0.07174536
63,0.100408055,0.112212874
64,0.071525,0.065478496
65,0.061810307,0.065425925
66,0.06343737,0.06398691
67,0.05749039,0.053719297
68,0.057729438,0.055988047
69,0.05111895,0.051828768
70,0.055894334,0.05633024
71,0.049109265,0.045233045
72,0.059469797,0.05653809
73,0.054751873,0.052825246
74,0.054963246,0.047962822
75,0.06218243,0.061432313
76,0.07229797,0.079935856
77,0.060325142,0.05673953
78,0.057987805,0.060057107
79,0.056638908,0.056099545
80,0.058769483,0.061004672
81,0.057908833,0.055233464
82,0.06503641,0.07037123
83,0.11606105,0.13359639
