step,entropy
0,
1,0.47124833
2,0.5497142
3,0.5884604
4,0.00028088538
5,2.2671986
6,0.004292801
7,2.0820794
8,2.3117218
9,0.037400153
10,1.3240597
11,0.78250617
12,2.3307977
13,0.13454302
14,0.9870806
15,0.81974053
16,1.131376
17,0.1815585
18,0.80165195
19,0.16289547
20,1.3484613
21,4.462085e-05
22,0.9436538
23,1.1072812
24,0.887503
25,1.9193238
26,1.0505087
27,8.514412e-06
28,0.12041332
29,0.39663988
30,1.9451615
31,0.21659838
32,2.6399102
33,1.730047
34,1.6322925
35,1.2042719
36,2.6017098
37,1.5079942
38,0.00019874988
39,0.8249154
40,0.0064950995
41,9.8262106e-05
42,0.8858597
43,1.7335367
44,0.0012304542
45,1.1969591e-06
46,0.43315664
47,0.002404255
48,0.1637071
49,2.3847733
50,1.7015356
51,1.6860311
52,0.009519542
53,0.533307
54,0.71005464
55,0.008762315
56,6.7523642e-06
57,0.0026123244
58,0.22701544
59,1.5495822
60,1.9447937
61,2.947322
62,0.10168155
63,2.4482276
64,0.0011396697
65,0.12288262
66,0.8633681
67,1.6588097
68,1.2286924
69,1.7739885
70,2.2107208
71,1.2663906
72,2.956029
73,0.24924931
74,1.0810075
75,0.02631045
76,1.2377425e-05
77,0.022701045
78,1.0677394
79,0.37146568
