k,cum_mean_std_all,cum_mean_std_mid
1,0.096368074,0.092838794
2,0.08516002,0.07997828
3,0.083883785,0.07874751
4,0.08133516,0.077187374
5,0.07997037,0.07529337
6,0.07987397,0.075514115
7,0.079988904,0.0758692
8,0.080186546,0.076828875
9,0.07901287,0.07605838
10,0.07869499,0.0757069
11,0.07857694,0.07564437
12,0.08080918,0.07727177
13,0.08105024,0.07776114
14,0.08117593,0.078143775
15,0.081170775,0.07842393
16,0.08078045,0.077812254
17,0.084669225,0.08179469
18,0.08423073,0.081313275
19,0.08440087,0.081678666
20,0.0844354,0.081815556
21,0.084731914,0.082437
22,0.0850796,0.08296791
23,0.08558263,0.08367897
24,0.08568776,0.08383175
25,0.085665114,0.08390206
26,0.08583939,0.084136374
27,0.085973755,0.084196754
28,0.08569963,0.08366048
29,0.08506149,0.082843654
30,0.084457,0.08206393
31,0.08368757,0.08115687
32,0.08298407,0.08035636
33,0.0823922,0.07959736
34,0.08185516,0.07900629
35,0.08144335,0.078630775
36,0.081197046,0.07837836
37,0.08077858,0.07796498
38,0.08042651,0.07757779
39,0.08004915,0.077236064
40,0.079830945,0.07695335
41,0.07966173,0.07669404
42,0.07954187,0.076579094
43,0.079546615,0.0765044
44,0.07947595,0.07639283
45,0.0796969,0.07667724
46,0.07982054,0.07682997
47,0.0797713,0.0768179
48,0.07984016,0.07684385
49,0.079923145,0.076994896
50,0.08006293,0.07720013
51,0.08060812,0.07782654
52,0.0804059,0.07743441
53,0.080199756,0.07727921
54,0.08019909,0.07724018
55,0.08005208,0.07708396
56,0.08000596,0.077049635
57,0.07977153,0.07682751
58,0.07953882,0.07656806
59,0.079352535,0.07631647
60,0.07910602,0.07609675
61,0.07879228,0.07576506
62,0.08028095,0.07753155
63,0.08009068,0.07739051
64,0.07996913,0.077269554
65,0.07973363,0.076978296
66,0.07951889,0.07673837
67,0.07928007,0.076456435
68,0.07903015,0.0761653
69,0.078812204,0.07593751
70,0.07860566,0.07570076
71,0.07843202,0.07550543
72,0.07819064,0.0752406
73,0.07791313,0.07493472
74,0.07770316,0.07470153
75,0.07796546,0.07510778
76,0.07873784,0.07618815
77,0.079021946,0.07657704
78,0.079074316,0.07668537
79,0.07890019,0.076467924
80,0.078919485,0.07651951
81,0.07883181,0.07639234
82,0.07871746,0.076295935
83,0.078764565,0.07630047
84,0.07856858,0.076064385
85,0.07865394,0.07619717
86,0.07883053,0.07640677
87,0.078870736,0.07647804
88,0.07902294,0.076695055
89,0.07923641,0.076987654
90,0.07943773,0.07723788
91,0.07954288,0.0774269
92,0.07966632,0.077594265
93,0.07956922,0.07750373
94,0.07952427,0.07748265
95,0.07957207,0.077602856
96,0.07958412,0.077631555
97,0.07945573,0.07745284
98,0.07945171,0.07742407
99,0.07938773,0.077320494
100,0.07935228,0.077279344
101,0.07930279,0.07724536
102,0.07919032,0.0770851
103,0.0790815,0.07697127
104,0.079400696,0.0774332
105,0.07982414,0.077940814
106,0.079979196,0.07796399
107,0.08035264,0.078462675
108,0.080635965,0.078821555
109,0.08100519,0.07936612
110,0.081344225,0.079827555
111,0.081567995,0.08009849
112,0.08169123,0.08025475
113,0.081716865,0.08030833
114,0.081789285,0.08043632
115,0.08194062,0.080646425
116,0.08242943,0.08133395
117,0.08324664,0.08248901
118,0.08396162,0.08348501
119,0.08477609,0.08439478
120,0.085744284,0.08553799
121,0.08643948,0.086214274
122,0.08693448,0.08682002
123,0.08734656,0.08737428
124,0.08781843,0.0880264
125,0.08818813,0.0885158
126,0.08831211,0.08863141
127,0.08834804,0.08867145
128,0.08841576,0.08874687
129,0.08838374,0.08867833
130,0.08837638,0.08861584
131,0.08838451,0.08864966
132,0.08855962,0.08888528
