0.28958133,0.070436455,0.025457071,0.032420717,0.0155094145,0.032475863,0.0066047464,0.042113233,0.08336814,0.7380995
0.5465683,0.08600286,0.13232096,0.018344378,0.069655664,0.07406348,0.0113400305,0.122349165,0.043068625,0.53118724
0.56114906,0.22154488,0.16954017,0.04634494,0.07025805,0.060390703,0.019800207,0.3721973,0.11391,0.45472333
0.53869677,0.07762106,0.07104142,0.008049081,0.0332011,0.055571772,0.0057488903,0.3344084,0.029255413,0.5482802
0.0322482,0.01770078,0.019644374,0.016046233,0.016293883,0.01676811,0.016383624,0.026215391,0.011718003,0.02339696
0.02616481,0.015655689,0.02068057,0.038740885,0.02099051,0.02426501,0.026972847,0.030490076,0.024960913,0.06127688
0.037089664,0.022821376,0.02754374,0.029584387,0.024320703,0.030052016,0.021499116,0.043608908,0.010407352,0.01900129
0.06347483,0.04304135,0.05851079,0.08818443,0.07942428,0.120891996,0.13227703,0.37452406,0.099633634,0.13200518
0.22240978,0.29521948,0.16547886,0.18404862,0.10658798,0.08013358,0.029669872,0.58948946,0.051289275,0.211855
0.07400964,0.049022477,0.033379998,0.017171616,0.01188632,0.026257813,0.011421416,0.20268482,0.017416446,0.056358494
0.04571886,0.030684812,0.029388316,0.025852041,0.026872307,0.035184614,0.0157058,0.085001,0.021408226,0.040590413
0.03338393,0.010640657,0.017894844,0.02069846,0.028032815,0.024608241,0.032524843,0.03648286,0.008567282,0.008286577
0.097114,0.099219814,0.16935602,0.11551724,0.106969886,0.10157414,0.0902327,0.20517579,0.077519424,0.098789126
0.090392806,0.030747656,0.05053921,0.03440185,0.06022176,0.09569957,0.032020956,0.042506468,0.031049158,0.11009342
0.023137242,0.023754206,0.010187014,0.009893478,0.006481234,0.015507291,0.0057865134,0.03984298,0.00864557,0.08983166
0.054201,0.017296119,0.032437164,0.01660086,0.016371807,0.043861233,0.010628938,0.020432485,0.004788578,0.047676723
0.09023483,0.03482416,0.06894641,0.02034226,0.05807621,0.039668534,0.022481011,0.19404961,0.013239818,0.079069324
0.06887635,0.03353344,0.025046475,0.025686318,0.018683475,0.022151737,0.02273154,0.14981747,0.017569777,0.2801661
0.048953824,0.033323146,0.06175778,0.037386987,0.072175354,0.04902889,0.03956855,0.026184924,0.018869996,0.01480252
0.18955697,0.095069215,0.24116248,0.08316575,0.19333693,0.16514292,0.13081421,0.4571947,0.12307911,0.20141271
0.09533204,0.07487161,0.08185592,0.05107513,0.07147999,0.06033016,0.056780603,0.13073999,0.03405802,0.12984908
0.104404725,0.074629955,0.14408968,0.04450442,0.068852454,0.09097274,0.024911862,0.06204245,0.0045257993,0.066746034
0.008043896,0.015672598,0.021170354,0.04374049,0.034911647,0.04730844,0.04479495,0.0802601,0.062057186,0.0269397
0.060999285,0.062736735,0.0437924,0.032947186,0.025808565,0.030230984,0.024068192,0.1019446,0.018718421,0.047090694
0.68095183,0.120641336,0.17729875,0.07113051,0.10424171,0.081255436,0.04633664,0.1168262,0.08158033,0.9600202
0.026675843,0.023917433,0.013133166,0.019476717,0.006479921,0.023402773,0.017847031,0.13270958,0.014879196,0.1391351
0.19650257,0.057325028,0.037632667,0.014944371,0.034522068,0.023648739,0.012665486,0.068149544,0.05446327,0.72013825
0.23293188,0.07448726,0.13280348,0.04561863,0.07755606,0.20183185,0.04203396,0.31173065,0.08591905,0.31958595
0.0860577,0.047546536,0.030766817,0.07496754,0.03286987,0.04134677,0.038755532,0.22491951,0.0720947,0.040355287
0.0372424,0.026748344,0.032873,0.047177378,0.037342,0.031617157,0.020351855,0.22144376,0.013966154,0.013272907
0.13998689,0.13441698,0.06991166,0.10032246,0.082567774,0.062295765,0.047752365,0.21752676,0.073911496,0.0612248
0.17714524,0.15739588,0.17691104,0.08883941,0.13289286,0.1356841,0.051934708,0.29737946,0.09595622,0.12923025
