0.23129249,0.06606276,0.07825011,0.090494566,0.021329768,0.010177041,0.010375288,0.005433269,0.007910933,0.012353798,0.009031543,0.0061570583,0.011481454,0.021844648,0.008818976,0.008144327,0.014765524,0.013314527,0.025637733,0.008313794,0.0133471405,0.016673101,0.012644387,0.009112472,0.01516862,0.018683255,0.016753366,0.0098501975,0.055087693,0.06953287,0.010559338,0.010161625,0.006167158,0.0040932903,0.009173253,0.010310239,0.030902198,0.05197448,0.025875794,0.02063147,0.019037789,0.008289892,0.009920771,0.014924445,0.02606963,0.06347687,0.010675894,0.015302176,0.00620715,0.015407388,0.025246322,0.023467992,0.022554256,0.01745909,0.016326861,0.017345663,0.009910939,0.008017859,0.010207755,0.004999297,0.020681847,0.008388714,0.0095935045,0.0019934422,0.005851866,0.04521256,0.038310774,0.04443766,0.019355591,0.02766058,0.014143538,0.0054382095,0.007940082,0.0075232866,0.0059771445,0.015417816,0.0063297204,0.023073815,0.00702815,0.004570784,0.00767085,0.0045324126,0.0056911153,0.0027224133,0.0045706606,0.00896548,0.0075707943,0.010074726,0.009235803,0.04275022,0.029514028,0.047203235,0.031482436,0.016389994,0.012711558,0.037361916,0.010848147,0.0054851742,0.008881706,0.0025666882,0.004113109,0.010879874,0.0052507073,0.004802764,0.0071113524,0.012462116,0.005172766,0.004197183,0.0071542235,0.011405517,0.009621711,0.00528054,0.039792687
0.06858092,0.027953353,0.03486285,0.017129175,0.022079552,0.02200757,0.00821335,0.008055343,0.011985366,0.0076235863,0.012437741,0.0134648895,0.014450265,0.01951264,0.029127145,0.01107711,0.005099637,0.018929258,0.01696645,0.011404012,0.01002924,0.028494276,0.021981133,0.019632481,0.011043013,0.023098521,0.008344073,0.008454011,0.059574787,0.016222697,0.0078591565,0.011220067,0.004091834,0.0047912803,0.0037657802,0.014215085,0.019763138,0.0141601525,0.01650103,0.019862082,0.005830997,0.008871242,0.0048462856,0.014030766,0.025011638,0.018973768,0.00580441,0.014898683,0.005542417,0.004145846,0.052439146,0.010181592,0.014637272,0.01648638,0.024666445,0.014504899,0.04055975,0.014889832,0.026612941,0.047437355,0.03432134,0.037102748,0.042973638,0.01208625,0.019053191,0.048003223,0.018581018,0.034817636,0.014578076,0.011211141,0.0072887517,0.006102438,0.0068306704,0.0063023167,0.0030775454,0.007886288,0.012398913,0.011196404,0.0074028755,0.005385689,0.0126486765,0.007123275,0.012757522,0.004743027,0.012713997,0.013396828,0.018474612,0.016581526,0.008970514,0.07002872,0.01873347,0.053452153,0.07468741,0.016569821,0.023587048,0.03990654,0.018298985,0.023700092,0.030733082,0.027868763,0.026521055,0.053337704,0.049437393,0.012165359,0.018487342,0.010156126,0.013949064,0.022937374,0.02523751,0.019991048,0.029543469,0.013186002,0.058623064
0.25939786,0.2067398,0.052448586,0.072707705,0.035948914,0.023954257,0.012358412,0.017580377,0.010635757,0.014064965,0.05544075,0.007671269,0.006277023,0.016077738,0.0068346104,0.0050787353,0.012216924,0.014391385,0.032623254,0.0031359005,0.011747244,0.012639784,0.011484347,0.008670612,0.010509093,0.0093332445,0.0372054,0.018556817,0.10872902,0.07633169,0.013731174,0.015311337,0.0035610215,0.0063589583,0.009859426,0.019819207,0.034693856,0.030783292,0.029519329,0.03953861,0.012962215,0.015009669,0.005337207,0.014073915,0.017660964,0.0588861,0.048672844,0.02591888,0.014268326,0.040144533,0.07971636,0.0501287,0.07032032,0.025456287,0.024984235,0.034981724,0.015521589,0.01341779,0.019308519,0.018722959,0.01519101,0.024960408,0.022605566,0.002368961,0.022105727,0.06877819,0.13372752,0.090852685,0.043256238,0.118779846,0.07834586,0.07720312,0.07192213,0.04002704,0.023128904,0.067900605,0.07505491,0.062418103,0.04003746,0.025506735,0.031376727,0.028268853,0.034013826,0.021052435,0.021710336,0.011217441,0.044731375,0.10144373,0.038955614,0.08405823,0.07786092,0.09877507,0.09868452,0.01013671,0.019103188,0.03227976,0.022036994,0.016111072,0.018370125,0.057677727,0.010693769,0.05106931,0.025651097,0.039595503,0.054869596,0.01264583,0.0114375325,0.048388414,0.006768139,0.013377451,0.012672974,0.022121485,0.11234712
0.10999837,0.05448273,0.0531307,0.035596706,0.023454688,0.012613548,0.007235343,0.007075729,0.004754305,0.008169734,0.010240831,0.0045439475,0.009625974,0.042446114,0.009083011,0.007909826,0.018158084,0.022150574,0.018738857,0.010987298,0.02500996,0.015181017,0.013615593,0.015039404,0.010611823,0.013844084,0.011201146,0.013453955,0.058645178,0.057585567,0.006157631,0.0131079545,0.007096745,0.0069910963,0.021414129,0.008265373,0.025011752,0.04013708,0.021695513,0.018702585,0.008234326,0.0034064455,0.010214952,0.008978743,0.0077889063,0.012683406,0.014530543,0.012405679,0.007704003,0.0073352354,0.019742073,0.01511457,0.023127034,0.01599023,0.01969778,0.0148131475,0.019214537,0.007135366,0.010732347,0.008735901,0.014194624,0.015119456,0.021131901,0.011352543,0.0071798963,0.026812227,0.031615123,0.06523985,0.02121644,0.01805478,0.009968764,0.0074665826,0.0061942725,0.0075452304,0.0085195545,0.022283867,0.017321385,0.011669143,0.0063612885,0.012204348,0.0070745344,0.0065669017,0.005764334,0.011516852,0.0069555584,0.017164856,0.013379768,0.010507511,0.021051146,0.029710399,0.04839893,0.047062382,0.043140043,0.0073409784,0.020911632,0.05262052,0.010717225,0.00993898,0.018295988,0.008010249,0.014273672,0.01274704,0.016652796,0.009446921,0.018692654,0.017683424,0.010161924,0.014892187,0.016129758,0.016263524,0.03978867,0.04179289,0.019724311
0.20085472,0.060423587,0.034761127,0.12960476,0.050881788,0.042288795,0.012666162,0.011934173,0.039522663,0.0054277694,0.039200645,0.019415865,0.01877096,0.008022581,0.003906476,0.014048787,0.017359946,0.016923731,0.027685452,0.0067531806,0.0033944377,0.00868773,0.0063583003,0.0061017126,0.003776978,0.010179191,0.017093493,0.02142729,0.12088208,0.063285716,0.006264356,0.006478062,0.0032456834,0.014339225,0.00952789,0.00894206,0.013157202,0.030617818,0.019526307,0.025867797,0.010425787,0.003643635,0.0039468426,0.0077393916,0.022951026,0.03649749,0.024101516,0.024110163,0.011816283,0.03731391,0.10363156,0.0048992885,0.017057218,0.022679389,0.021219444,0.016420009,0.021944545,0.022189386,0.020995015,0.018565657,0.017103951,0.018843677,0.01657539,0.006119769,0.014352812,0.069344476,0.0333306,0.06419025,0.05462652,0.068300426,0.19614148,0.0154713085,0.08068438,0.02302587,0.07482058,0.014659295,0.0115956925,0.011462497,0.013402279,0.009545198,0.030227322,0.012688316,0.025041567,0.005404464,0.015597263,0.006089388,0.0089856535,0.007025532,0.012020635,0.062625214,0.028982623,0.036728535,0.032892812,0.006815438,0.011258103,0.030361822,0.011139569,0.025667226,0.029587952,0.0157996,0.007015596,0.04291818,0.025195219,0.009342767,0.020309359,0.0059715966,0.009201671,0.009717613,0.0208163,0.030358417,0.03337766,0.01989977,0.06994002
0.18234394,0.04090933,0.05520274,0.059725203,0.07640968,0.054437757,0.013412455,0.009175678,0.043980524,0.020750972,0.06333674,0.05273556,0.021907955,0.01956832,0.04360971,0.03300713,0.02730314,0.030366326,0.029558092,0.013564657,0.011409799,0.07300727,0.058879416,0.029499942,0.02748739,0.038294654,0.030347418,0.010765591,0.06990641,0.09349184,0.09089539,0.039481185,0.010136791,0.024444474,0.014301392,0.039080225,0.06047494,0.084970504,0.10505383,0.05412837,0.019449659,0.06661875,0.015612013,0.00808615,0.045633342,0.02664314,0.010353889,0.018685058,0.008245969,0.011150838,0.039842274,0.041296802,0.11984155,0.124873064,0.052777007,0.03038359,0.031033145,0.058217023,0.047433324,0.109836504,0.015388197,0.09779894,0.12261267,0.010697652,0.01944172,0.037880637,0.13018659,0.088385634,0.09085044,0.08991051,0.026114149,0.032755412,0.016851105,0.0346665,0.017218793,0.012422108,0.025971675,0.026555013,0.033795815,0.0114701865,0.016793309,0.010904503,0.01668711,0.007970221,0.017917309,0.019398974,0.08217421,0.09316573,0.01121617,0.08165814,0.06783489,0.040952142,0.042501803,0.012126809,0.042940993,0.039369922,0.0127783455,0.11554881,0.017270058,0.051218905,0.008504844,0.030662837,0.04666491,0.055181187,0.034331243,0.0080302665,0.01464552,0.05335863,0.027622767,0.06107708,0.05263199,0.021223562,0.065072335
0.2001758,0.018972974,0.067079596,0.062011052,0.018292561,0.035469286,0.010380738,0.013188597,0.022522787,0.07962131,0.037442192,0.022404766,0.027206086,0.032341786,0.02658326,0.01485178,0.011146176,0.044320643,0.017477576,0.017403087,0.009396116,0.036197137,0.027821565,0.012845419,0.013291978,0.037315447,0.008232455,0.027176661,0.3364614,0.04975852,0.029058162,0.017829036,0.013100649,0.035890155,0.02602575,0.023892839,0.058822006,0.06801837,0.05205161,0.02014086,0.023015391,0.013061093,0.0067379675,0.014144586,0.016748542,0.008544292,0.010537741,0.008842299,0.0032322975,0.008698144,0.25177047,0.018812252,0.047487035,0.041798014,0.04005687,0.07199894,0.05879403,0.052539557,0.035433155,0.0040125786,0.05624762,0.007532091,0.010498566,0.010692593,0.008859654,0.21036105,0.02167619,0.12428732,0.058377855,0.017711803,0.019153092,0.005357147,0.018385164,0.01750605,0.0051014535,0.010931089,0.01500166,0.051930178,0.008358017,0.0098521495,0.016261749,0.019681592,0.014124402,0.035429467,0.016266821,0.013695321,0.05805197,0.049797982,0.030884733,0.15712124,0.043100655,0.03073054,0.008277572,0.011062969,0.018596385,0.0246262,0.03194661,0.022369074,0.028067302,0.016004004,0.025400367,0.026061336,0.034199312,0.021703357,0.018761538,0.029677985,0.023523571,0.008813146,0.013214328,0.013073915,0.007411033,0.0051333327,0.14872116
0.057310846,0.014244776,0.029942626,0.048613213,0.01717689,0.015923923,0.009382169,0.010391315,0.0081209615,0.018108582,0.015992198,0.0049930043,0.01631874,0.004357317,0.0042339657,0.005024832,0.010850452,0.0039383317,0.008572692,0.007431428,0.0073359986,0.006517241,0.0043093734,0.0025704042,0.005578781,0.0029791582,0.0052942284,0.005118988,0.015039005,0.009535529,0.004580863,0.005806956,0.0042965016,0.01178897,0.015944794,0.0037975637,0.005704057,0.0030474842,0.0036370344,0.0063757305,0.007182396,0.0028470554,0.007835529,0.004518574,0.004739419,0.0044310316,0.006893033,0.008882283,0.0076625952,0.007603577,0.011402495,0.0050823395,0.007388927,0.0024911158,0.00591576,0.009433897,0.0053751115,0.002086009,0.0059704604,0.0023527301,0.010290745,0.0042782016,0.0037994392,0.0020249572,0.0016954978,0.027185008,0.0030392485,0.004719464,0.0077950545,0.005367161,0.007318699,0.0069235265,0.003895469,0.0073795565,0.0053041405,0.00549917,0.0051965048,0.00579903,0.003186805,0.009215972,0.00506056,0.01519728,0.0042665494,0.008731188,0.003886921,0.011642516,0.007483566,0.0056587257,0.0038907798,0.04654781,0.011096593,0.009124017,0.0053105536,0.0038366606,0.0045678373,0.004557742,0.005803098,0.0019758355,0.0031451345,0.0014403994,0.01019263,0.002890363,0.0025608838,0.0016119729,0.00129726,0.0026777908,0.0032345692,0.003220793,0.005005078,0.0067778234,0.009152586,0.0075430213,0.037598997
0.059395015,0.017536236,0.07244805,0.006974853,0.010463269,0.076286115,0.009463731,0.011719455,0.014923684,0.042367417,0.020321831,0.0071319225,0.006426008,0.02889169,0.0076937536,0.0056096106,0.012131116,0.011094085,0.0067012906,0.0069262576,0.04211554,0.008584785,0.005558928,0.009788137,0.007414785,0.032076508,0.0020881526,0.031119194,0.03229066,0.016819865,0.006774271,0.008351839,0.0065784687,0.009167217,0.0112794805,0.00482557,0.009110444,0.01638939,0.019757835,0.0034329433,0.0129858395,0.007639992,0.012030323,0.021442415,0.012510979,0.0034218282,0.013567592,0.016966615,0.010558088,0.009065362,0.06278942,0.0780387,0.013360144,0.014474142,0.0056631044,0.016433274,0.03486999,0.006579829,0.018794144,0.011889613,0.02715709,0.014811364,0.028251138,0.04053396,0.013604329,0.040937833,0.013416175,0.032974657,0.010580555,0.005391331,0.005153556,0.0052783806,0.010258478,0.009416482,0.004132274,0.04129532,0.032269187,0.017792813,0.003265646,0.0057498915,0.007554447,0.016479546,0.0038955356,0.019408038,0.0039992947,0.008234559,0.008539041,0.011761395,0.02128722,0.038389336,0.041217733,0.044055935,0.017821554,0.02159926,0.022386633,0.028409297,0.03556768,0.010827521,0.02765905,0.023115518,0.019811936,0.015900329,0.024963321,0.024891166,0.017538115,0.039882045,0.028972775,0.02358515,0.040113628,0.019891888,0.024998741,0.03992462,0.07474635
0.03675583,0.00828678,0.025874814,0.024982171,0.00918891,0.019647002,0.004529718,0.018592197,0.011518296,0.017209377,0.010829689,0.014595828,0.010370799,0.007906953,0.005541693,0.0029078708,0.002138115,0.0061921417,0.0031599319,0.0018130437,0.011806493,0.00734936,0.0037074152,0.0016962532,0.005510516,0.003055587,0.007868852,0.007246226,0.020790206,0.009900737,0.0052731326,0.002219721,0.0029755773,0.0022415472,0.0032258444,0.0024130654,0.0046297936,0.0076904832,0.0050900984,0.0029502881,0.005555921,0.0023681123,0.0019359214,0.001971737,0.0035057936,0.0033903997,0.004726764,0.0024535225,0.0030610028,0.0034406364,0.0066390345,0.009752504,0.008079207,0.005619689,0.004177224,0.007997742,0.0061591617,0.0061989725,0.02093657,0.0022190285,0.021526843,0.0028621582,0.0027380704,0.0031883882,0.005181387,0.006245943,0.005586761,0.0023956927,0.0015682029,0.0017055426,0.0027857025,0.0013976647,0.0009751526,0.0026390767,0.0025423667,0.0016133329,0.0007276649,0.01742638,0.0013007444,0.0040749013,0.0014963755,0.005606283,0.0013999963,0.0029612398,0.00057913084,0.009990675,0.0015257499,0.0015618282,0.0016229327,0.009915336,0.006399854,0.0057821544,0.003769015,0.0027734668,0.010457244,0.019773684,0.005897091,0.005412505,0.0146022765,0.00346677,0.00636503,0.0056106504,0.0056995624,0.007569191,0.0042218785,0.0052180644,0.009307517,0.008857535,0.0122426,0.010191351,0.009215672,0.010617413,0.011204938
