step,entropy
0,
1,0.3056678
2,1.31548295e-05
3,1.3296034
4,0.8528076
5,0.18628864
6,0.37807202
7,1.14325885e-05
8,1.0824795
9,0.3102743
10,0.007124597
11,0.13223183
12,0.34654033
13,0.0006536992
14,0.0018058186
15,0.47708696
16,1.3812815e-05
17,0.00022758574
18,0.60236466
19,0.72629434
20,0.8353213
21,0.022598118
22,0.002867975
23,0.0008341458
24,0.927197
25,0.0022675938
26,0.665906
27,0.00074877363
28,6.3787647e-06
29,0.00086136814
30,0.078352906
31,1.7844768
32,0.12145873
33,9.395382e-06
34,0.5051234
35,1.6569425
36,0.00030937928
37,0.68766516
38,0.736234
39,0.0016172748
40,0.026975777
41,0.12790342
42,0.0050002607
43,0.5565139
44,0.008185635
45,2.0570898
46,0.2757866
47,0.7162087
48,0.0355528
49,0.0011269933
50,1.4653373
51,1.4702129
52,0.3005172
53,0.00026749255
54,0.84472305
55,0.00060807477
56,0.22326505
57,0.0016524412
58,0.00011023106
59,0.78195506
60,0.43210897
61,0.6245148
62,0.06598951
63,0.0023417682
64,3.8180726e-05
65,0.6869817
66,0.47597253
67,0.21524909
68,0.047796447
69,1.0846691
70,0.0050663543
71,1.2293242
72,6.6636116e-05
73,0.0025142722
74,1.9959912
75,0.0002269573
76,1.2129812
77,1.5353065
78,0.11388168
79,0.384521
80,1.1029459
81,1.003565
82,0.050259255
83,7.120791e-05
84,1.2430872
85,0.77061933
86,0.7903383
87,0.886153
88,0.23986423
89,0.036469437
90,0.97764665
91,0.16128148
92,0.0025898651
93,0.00018923025
94,0.9163004
95,0.0028891107
96,1.1346254
97,2.8477082
98,1.8434985
99,0.6207577
100,1.7591076
101,1.1575
102,0.46289524
103,0.3156631
104,1.652436
105,0.108676225
106,0.8292172
107,0.10246826
108,0.011848099
109,1.94105e-05
110,0.95616937
111,0.34829545
112,1.395768
113,0.6095609
114,0.00043335848
115,1.4160624e-06
116,0.058375567
117,0.25164127
118,0.0002338871
119,0.20931478
120,0.00010010932
121,0.0001406597
122,0.621281
123,0.0007401189
124,0.0017223512
125,0.9778584
126,0.81013095
127,0.050975893
128,5.6201738e-05
129,1.8685951
130,1.5726876
131,0.1523904
132,0.0004846422
133,0.15438382
134,3.0612655
135,1.9711467
136,0.03296147
137,0.65217054
138,1.2567472
139,0.7034009
140,0.00020096335
141,0.0006907545
142,1.0272598
143,0.22987781
144,0.7607733
145,0.49480754
146,7.0986636e-05
147,0.9012105
148,5.447311e-06
149,0.82704103
150,1.8808093
151,1.1665798
152,0.34402162
153,0.11632244
154,1.1597261
155,0.7597232
156,0.011589113
157,7.731976e-06
158,1.2338977
159,3.283516
