0.092582874,0.09251372,0.08363767,0.075601205,0.07998985,0.076620266,0.061717063,0.05245959,0.0532196,0.057661068,0.058941428,0.045479704,0.058787398
0.14405197,0.04479877,0.037406616,0.032678306,0.03271663,0.041763842,0.026312042,0.021519782,0.021241132,0.027459195,0.041459367,0.019883439,0.022602934
0.04140331,0.047867194,0.04083001,0.055417635,0.01880715,0.021893412,0.042890046,0.03875781,0.02473927,0.020174313,0.02880461,0.019133296,0.01672773
0.0356278,0.049353644,0.032666586,0.022258354,0.016334351,0.023165908,0.027144998,0.022150667,0.015878767,0.016196653,0.01909447,0.011271754,0.012463993
0.06106042,0.050562125,0.056973215,0.0479305,0.060499586,0.051554993,0.040714644,0.048628,0.037196387,0.066714615,0.031569384,0.022713846,0.042455744
0.03217082,0.08912234,0.07579389,0.06323024,0.053709555,0.06769314,0.08444539,0.06300645,0.04650767,0.052370086,0.045206793,0.022829726,0.054023374
0.056539766,0.067148335,0.052527595,0.055557955,0.05316969,0.053207733,0.05117964,0.044068456,0.057007816,0.072071746,0.048730202,0.029670414,0.049769055
0.13457112,0.13572332,0.14034532,0.12657204,0.12233254,0.13829084,0.13614456,0.10834351,0.06531866,0.13807741,0.07708534,0.01931569,0.0961324
0.15383536,0.09658292,0.08162503,0.06507927,0.090300545,0.097024776,0.14448574,0.09778352,0.10333045,0.10337629,0.07359716,0.030214984,0.09079708
0.12298536,0.16180655,0.15037388,0.1811934,0.17787488,0.16486824,0.21666634,0.16438156,0.1090889,0.12530449,0.061934985,0.020076763,0.09303473
0.14193188,0.15207703,0.13796934,0.15414059,0.14065677,0.12462167,0.17989478,0.17000869,0.13726637,0.15174387,0.11670881,0.08085111,0.1313448
0.16178404,0.17605317,0.16146654,0.2056342,0.16476625,0.1419076,0.19040257,0.13603488,0.12145412,0.12466686,0.07926294,0.05024094,0.08894722
0.13349485,0.14367092,0.19574653,0.21070376,0.14731961,0.17353797,0.2010214,0.13808784,0.15212849,0.13046339,0.0739532,0.046058398,0.15432003
0.27975512,0.2999456,0.2842955,0.3301863,0.28753334,0.27103528,0.2707884,0.24930462,0.2331056,0.2644624,0.12336841,0.0593716,0.21871176
0.20147349,0.25052544,0.20822966,0.22186518,0.23047188,0.28702712,0.22243889,0.25648856,0.1923784,0.1594701,0.104329966,0.060364533,0.15722165
0.29183906,0.32602507,0.28088856,0.32687864,0.2480227,0.21632892,0.1517145,0.18819389,0.20989537,0.1550262,0.10214558,0.091033116,0.17274761
0.3556006,0.34770232,0.2689367,0.340969,0.36568183,0.24330772,0.1926172,0.21546139,0.26443082,0.19936669,0.13120629,0.13766104,0.13610464
0.19132692,0.18157093,0.1332742,0.1701488,0.18261135,0.16150458,0.12406884,0.16636932,0.1542892,0.15020135,0.11578772,0.13449445,0.10412803
0.26324362,0.29856092,0.2374699,0.227889,0.27197164,0.22648816,0.20847225,0.21146885,0.18485402,0.1347186,0.10954816,0.10251444,0.11877168
0.16553229,0.23828264,0.22309792,0.15110457,0.16398686,0.14796293,0.14803693,0.18351376,0.12501991,0.0664657,0.06255758,0.065700345,0.088456705
0.12803033,0.19456244,0.18493596,0.08017339,0.13320607,0.17778829,0.1096754,0.17414394,0.12034825,0.068574786,0.063143805,0.045190446,0.06955451
0.08780904,0.09854912,0.12579396,0.04302875,0.056079492,0.10092268,0.057840463,0.13639185,0.054154724,0.038725924,0.038860586,0.036388252,0.041050255
0.10226677,0.1102261,0.10306564,0.066020176,0.05456775,0.067749634,0.033354737,0.05053081,0.044577934,0.034208775,0.033015467,0.02291822,0.037512287
0.045980237,0.06581146,0.075178325,0.0493109,0.053201765,0.04278156,0.010322819,0.026410865,0.047892544,0.038497455,0.028000308,0.033446535,0.042626947
0.067540556,0.04312876,0.056905027,0.03826218,0.054155257,0.08899373,0.05968342,0.047586024,0.042253602,0.03935722,0.029768445,0.022153176,0.029540803
0.06797697,0.04901308,0.06384209,0.05824139,0.06863334,0.08252647,0.028525822,0.04981035,0.038710747,0.051258728,0.035492867,0.036137804,0.036096856
0.058664337,0.049527913,0.043969966,0.0625159,0.062533796,0.054668516,0.03880261,0.04468967,0.053893708,0.038736716,0.033277493,0.045072675,0.05844649
0.06396666,0.032379366,0.025361346,0.04357996,0.04424139,0.04260569,0.022509743,0.035279803,0.03248158,0.04268767,0.035851117,0.02542979,0.037524488
0.10386169,0.059092253,0.10861924,0.08079247,0.07966531,0.077576056,0.05097332,0.06896499,0.08204301,0.0823329,0.06391088,0.046204947,0.047782622
0.096363805,0.037902374,0.06014379,0.036289763,0.05772767,0.08359559,0.038168527,0.0764309,0.054119937,0.06598827,0.06507169,0.030046038,0.041153632
0.075362325,0.060440104,0.11395206,0.099971,0.09027044,0.08318993,0.07372429,0.09421113,0.094696015,0.06611888,0.06867476,0.052475855,0.057080127
0.0842765,0.049737252,0.09122212,0.079481974,0.0738482,0.09126364,0.10113186,0.11433178,0.06449845,0.06374915,0.06502035,0.050965153,0.064011455
