step,entropy
0,
1,1.4845008
2,0.76142204
3,1.6490808
4,8.1365724e-05
5,0.7167919
6,1.1386381
7,1.1345855
8,0.5932759
9,1.0348056e-05
10,1.3202915
11,0.0012774774
12,0.28702027
13,1.2032428
14,0.00019794976
15,0.26499617
16,0.00030753738
17,1.3554325
18,0.30196208
19,0.047298983
20,0.0038266545
21,0.06178801
22,1.0897357
23,0.0074021276
24,0.8210603
25,0.992198
26,0.919931
27,0.96866286
28,0.5391151
29,0.40484062
30,0.2504568
31,0.00093609357
32,0.0006432842
33,0.5235318
34,0.00028054597
35,0.21943897
36,0.25903523
37,6.6740135e-06
38,0.11838848
39,0.56574214
40,1.0620103
41,0.022711605
42,1.0817745
43,0.31669843
44,0.1901108
45,0.012143888
46,0.8643268
47,0.22965221
48,0.59196466
49,6.4106505e-05
50,0.110196844
51,0.003394761
52,1.1889175
53,1.0016289
54,0.4014993
55,0.013033995
56,0.0018153097
57,0.001426302
58,0.29143688
59,0.011472322
60,0.0420822
61,4.6181496e-05
62,3.285637e-05
63,0.76463807
64,0.00040450174
65,0.07394186
66,3.663503e-05
67,1.5108935
68,0.91279775
69,0.61716473
70,0.9128873
71,0.18798193
72,0.008368699
73,0.13137117
74,0.014119666
75,5.2755745e-06
76,1.6510716e-05
77,0.92055446
78,0.022316255
79,6.8598834e-05
80,0.13488832
81,0.0366038
82,0.00016997586
83,0.0012112223
84,6.283425e-05
85,0.47946313
86,0.69213384
87,1.3018744
88,0.069562174
89,0.62401307
90,1.0366056
91,0.003958729
92,0.32996237
93,0.062349573
94,1.6644471
95,0.0020339023
96,0.21285565
97,0.9568091
98,0.6369539
99,1.1275498
100,0.0015372237
101,1.2243856
102,0.0010952423
103,0.83380866
104,0.6452929
105,0.90102035
106,1.9742346
107,0.15183122
108,1.0347279
109,0.7885109
110,1.9857539
111,0.8298663
112,1.1735246
113,0.34551972
114,1.0143787
115,0.0013352868
116,0.008721231
117,0.43843827
118,0.012970221
119,0.0008488946
120,1.1746395
121,0.12021665
122,0.8351772
123,0.15089293
124,0.0004928195
125,0.0003031879
126,3.074946e-05
127,1.026201e-05
128,0.29937318
129,0.04430143
130,0.00087934546
131,1.6988424
132,0.9664862
133,1.669693
134,0.27715734
135,3.817102e-05
136,0.23208915
137,0.018785894
138,0.27165613
139,0.00048396658
140,0.0004262055
141,0.0006289744
142,3.0158202e-05
143,0.12264673
144,0.5768766
145,9.621993e-05
146,0.00020216497
147,0.022614457
148,0.00040455037
149,1.5727174
150,0.028949048
151,0.87170327
152,0.98198974
153,0.09060436
154,0.07050646
155,0.31309593
156,0.00012457323
157,0.06454968
158,1.2618542
159,1.6638083
