step,token_id,decoded
1,1083,I
2,29510,'
3,29487,m
4,5378,happy
5,1066,to
6,2084,help
7,29576,!
8,3937,Let
9,29510,'
10,29481,s
11,2753,talk
12,1452,about
13,2480,three
14,5282,types
15,1070,of
16,9926,musical
17,18705,instruments
18,29515,:
19,781,"
"
20,781,"
"
21,29508,1
22,29491,.
23,4606,Str
24,1510,ings
25,29515,:
26,3725,These
27,3792,include
28,18705,instruments
29,1505,like
30,1040,the
31,4875,viol
32,1030,in
33,29493,","
34,11454,guitar
35,29493,","
36,1072,and
37,4369,cell
38,29477,o
39,29491,.
40,2074,They
41,7840,produce
42,3390,sound
43,1245,from
44,14314,vibr
45,1845,ating
46,12040,strings
47,1507,when
48,1040,the
49,2993,perform
50,1031,er
51,9696,plays
52,1210,or
53,8026,sounds
54,1040,the
55,12040,strings
56,1065,in
57,1509,some
58,9485,manner
59,29491,.
60,781,"
"
61,781,"
"
62,29518,2
63,29491,.
64,8778,Wood
65,15169,wind
66,29481,s
67,29515,:
68,1619,This
69,8779,category
70,6300,includes
71,1740,fl
72,3675,utes
73,29493,","
74,16834,clar
75,1030,in
76,2236,ets
77,29493,","
78,1586,ob
79,7264,oes
80,29493,","
81,1072,and
82,1405,sa
83,29512,x
84,3894,oph
85,3170,ones
86,29491,.
87,2074,They
88,7840,produce
89,3390,sound
90,1254,by
91,26936,blowing
92,3191,air
93,1827,through
94,1032,a
95,1080,re
96,1054,ed
97,1210,or
98,3441,across
99,1032,a
100,14314,vibr
101,1845,ating
102,1080,re
103,1054,ed
104,29493,","
105,1210,or
106,1254,by
107,26936,blowing
108,3191,air
109,1546,into
110,1032,a
111,18503,tube
112,1072,and
113,13866,causing
114,1032,a
115,5187,column
116,1070,of
117,3191,air
118,1066,to
119,14314,vibr
120,1148,ate
121,3141,within
122,1040,the
123,18503,tube
124,29491,.
125,781,"
"
126,781,"
"
127,29538,3
128,29491,.
129,3512,Per
130,19405,cussion
131,29515,:
132,3725,These
133,18705,instruments
134,29493,","
135,2027,such
136,1158,as
137,26465,drums
138,29493,","
139,1045,c
140,1850,ym
141,29494,b
142,1741,als
143,29493,","
144,1072,and
145,2086,x
146,3719,yl
147,3894,oph
148,3170,ones
149,29493,","
150,7840,produce
151,3390,sound
152,1245,from
153,2018,being
154,12146,struck
155,1210,or
156,1248,sh
157,3357,aken
158,29491,.
159,2074,They
160,1228,are
