step,entropy
0,
1,0.10999211
2,0.7409233
3,0.00058575254
4,0.0023500249
5,1.4193457
6,1.296875
7,1.0668886
8,0.00029483088
9,0.11607458
10,1.2020993
11,0.44514868
12,0.0006228852
13,0.033293158
14,1.3111778
15,1.5317942
16,1.4486982
17,0.044158895
18,0.088144444
19,0.023182306
20,0.0022617106
21,0.0061038164
22,2.2085285
23,1.7914255
24,1.8794177
25,0.23258917
26,1.0851332
27,0.85208285
28,0.07290695
29,0.00023710338
30,0.9985314
31,1.4467427
32,4.904434e-05
33,0.39964655
34,0.5433201
35,0.38512284
36,0.00044652267
37,0.042296797
38,2.4909245e-05
39,0.46633208
40,1.3514968
41,0.0977802
42,1.1967058e-05
43,0.0005195034
44,0.00019046216
45,0.00013121092
46,1.0341876
47,0.002394777
48,0.2224653
49,5.8210386e-05
50,0.33613455
51,0.047303952
52,0.5810997
53,0.4596972
54,0.6638528
55,0.00036887624
56,0.58658254
57,1.5774305
58,1.240063
59,0.03368753
60,1.4184475
61,0.08748706
62,4.6667174e-05
63,0.29525003
64,0.5474848
65,0.13262442
66,0.5224443
67,2.074798
68,0.2980827
69,3.4570166e-05
70,0.0007997863
71,1.8440042
72,0.38474008
73,0.0019327728
74,0.6786633
75,0.005208531
76,0.0023070993
77,0.66842425
78,1.1694711
79,0.6883272
80,1.2516857
81,0.4929274
82,1.0592772
83,0.7735318
84,0.018092554
85,0.8021015
86,0.23760068
87,0.1668329
88,0.77179885
89,0.030338474
90,0.062471215
