step,head_agreement
0,
1,0.24743105
2,0.3535673
3,0.328908
4,0.59464985
5,0.38821754
6,0.34796044
7,0.597981
8,0.3080286
9,0.5451012
10,0.48226115
11,0.42421812
12,0.4240959
13,0.4672147
14,0.47219762
15,0.37665057
16,0.46657786
17,0.39235383
18,0.45884874
19,0.39299878
20,0.4560847
21,0.47259918
22,0.23269626
23,0.21273917
24,0.27428922
25,0.42350248
26,0.41721064
27,0.44485554
28,0.47991964
29,0.6366249
30,0.4876649
31,0.4531709
32,0.37924382
33,0.38937995
34,0.48636967
35,0.45696235
36,0.57481873
37,0.54963756
38,0.3907831
39,0.48737833
40,0.25570324
41,0.38111085
42,0.33488628
43,0.57140434
44,0.4719519
45,0.41159222
46,0.38950518
47,0.35369912
48,0.38467658
49,0.33488527
50,0.42551848
51,0.4636118
52,0.42703357
53,0.4648668
54,0.39356893
55,0.25905535
56,0.40471187
57,0.37694114
58,0.46840322
59,0.45091942
60,0.38903072
61,0.46743444
62,0.4375534
63,0.4397033
64,0.42234635
65,0.4098914
66,0.47361764
67,0.31079084
68,0.22654147
69,0.29080197
70,0.20106976
71,0.19306125
72,0.15444699
73,0.21927835
74,0.3559719
75,0.31534198
76,0.2866618
77,0.21752892
78,0.1997259
79,0.22936335
80,0.19601093
81,0.24545957
82,0.26792857
83,0.25530955
84,0.2769175
85,0.31148556
86,0.35275525
87,0.30553132
88,0.4118466
89,0.3453309
90,0.22223946
