step,entropy
0,
1,0.64553916
2,0.0072557623
3,0.03402768
4,0.011784204
5,0.0005888277
6,0.07488852
7,0.89439523
8,0.48258483
9,0.00027177462
10,0.2462222
11,0.6970961
12,0.7688762
13,0.0013117973
14,0.033725645
15,0.7517183
16,0.5084354
17,0.00033921265
18,0.00020341575
19,0.003097069
20,0.0622681
21,1.2563875
22,0.76392
23,0.41284886
24,0.00014796064
25,0.0024782624
26,0.28113163
27,0.7431846
28,7.852034e-06
29,0.729311
30,0.43035132
31,0.0014176611
32,0.0002316718
33,0.0018987881
34,0.00040346032
35,0.046406537
36,0.26984012
37,0.2960459
38,0.5827957
39,0.0066857906
40,0.005827864
41,1.6639249
42,0.87727296
43,0.18149367
44,0.0051279324
45,0.1344716
46,0.0022655502
47,0.5153686
48,0.004288963
49,1.7972162
50,1.6870092
51,0.18748663
52,0.22813424
53,0.16004872
54,0.0011958883
55,0.19288819
56,0.051827542
57,0.15987438
58,0.038772363
59,0.0008179472
60,0.7168358
61,0.0020913733
62,0.029334933
63,0.00043886236
64,0.51528794
65,0.10275228
66,0.7177893
67,0.12061592
68,0.18542913
69,0.016981475
70,0.74274087
71,0.013453835
72,0.77094513
73,0.1934212
74,0.0007121837
75,0.8404842
76,1.0273297
77,0.042226065
78,0.27010977
79,0.37225473
80,0.19263
81,0.0015366373
82,0.00024346853
83,0.3364647
84,0.001961761
85,0.08022784
86,1.7361035
87,1.7184234
88,2.1063936
89,0.001645792
90,1.0821149
91,0.06721326
92,0.00017977065
93,1.170634
94,0.14905435
95,0.005459523
96,0.00032796475
97,1.7465917
98,0.002659797
99,0.16779356
100,2.2438717
101,1.1626327
102,0.48921758
103,1.4856005
104,1.6600497
105,0.2827476
106,1.0680764
107,0.9908337
108,1.8302848
109,0.5726346
110,0.00017640124
111,0.20593065
112,0.21976373
113,0.044580862
114,0.0076354695
115,0.00059639086
116,0.6756913
117,0.0009354155
118,0.33709693
119,1.0462394
120,0.31127262
121,0.4379884
122,0.2881685
123,0.053925805
124,0.4860473
125,1.2396905
126,1.4161982e-05
127,2.4321618
128,0.38206813
129,2.2575934
130,0.027464978
131,2.495625
132,0.3476969
133,0.0014698012
134,0.3523835
135,0.112353176
136,0.028926603
137,0.00052449823
138,1.7453856
139,0.0052725924
140,0.21449438
141,2.118888
142,0.1377331
143,0.057246007
144,1.0814154
145,0.6044615
146,0.5202297
147,0.07071716
148,0.4179933
149,0.509675
150,0.060882792
151,0.00022971196
152,0.0030969894
153,0.017000634
154,0.0035131183
155,0.002686929
156,0.0010415091
157,0.21775289
158,0.00044543724
159,0.02811396
