step,per_step_all,per_step_mid
0,0.13751137,0.15252493
1,0.091144934,0.08466604
2,0.073996365,0.067593835
3,0.06998977,0.062050477
4,0.055255897,0.044838503
5,0.035745878,0.029368376
6,0.06858573,0.07257544
7,0.08527705,0.081307404
8,0.08609781,0.07731887
9,0.12428396,0.1139735
10,0.06745944,0.060617365
11,0.06539872,0.06134719
12,0.06332961,0.05781733
13,0.051353652,0.044947855
14,0.057093,0.057510342
15,0.053938266,0.05164611
16,0.06158065,0.058205724
17,0.05832689,0.052247263
18,0.041890267,0.035267714
19,0.06174584,0.066739984
20,0.06134042,0.056825865
21,0.06833562,0.06172545
22,0.058505602,0.056873083
23,0.057202917,0.05141268
24,0.05490562,0.04720284
25,0.04311714,0.037331607
26,0.062111393,0.06686747
27,0.07985394,0.07778585
28,0.08416162,0.082169704
29,0.09982261,0.10950513
30,0.09044325,0.09921384
31,0.07772849,0.0746476
32,0.07807487,0.0775922
33,0.12134806,0.1214757
34,0.084083185,0.07898903
35,0.08103568,0.08372052
36,0.0566027,0.046793047
37,0.052812565,0.040985804
38,0.050304122,0.043185517
39,0.051572185,0.043408215
40,0.046839755,0.043836027
41,0.048186712,0.04312742
42,0.050838962,0.046293665
43,0.054081503,0.054268718
44,0.05275663,0.049849693
45,0.052609835,0.04840835
46,0.049029943,0.04374136
47,0.04373322,0.040146228
48,0.046766367,0.042748403
49,0.05286849,0.05601816
50,0.053158775,0.052017067
51,0.07741405,0.07615148
52,0.089592695,0.09333961
53,0.05002018,0.04114652
54,0.05860895,0.05066139
55,0.046773653,0.03821043
56,0.04227052,0.03785764
57,0.051734064,0.04545403
58,0.042633206,0.03857956
59,0.046362303,0.04665898
60,0.045889847,0.046264943
61,0.05554617,0.059434712
62,0.0504183,0.049764324
63,0.051368494,0.0514558
64,0.053125165,0.0458477
65,0.049507905,0.047597744
66,0.04306105,0.034152772
67,0.047489353,0.043767996
68,0.048825987,0.046058107
69,0.052813955,0.043326445
70,0.060642887,0.050460562
71,0.047629047,0.039790187
72,0.04401025,0.033925865
73,0.04616023,0.042019024
74,0.04883981,0.04830886
75,0.056124963,0.051276926
76,0.043727726,0.0413809
77,0.04313177,0.035902645
78,0.041670732,0.036638197
79,0.043294344,0.042766515
80,0.039957028,0.034388434
81,0.0395326,0.03730388
82,0.05289933,0.051963903
83,0.05393464,0.047118865
84,0.043181818,0.03762288
85,0.043891553,0.03621003
86,0.04754697,0.044951633
87,0.047355425,0.045075275
88,0.048298396,0.03694209
89,0.057549406,0.049597085
90,0.046274208,0.038816053
91,0.055620424,0.048958834
92,0.044726465,0.036854513
93,0.04378929,0.040872995
94,0.034421355,0.027068468
95,0.037038065,0.033101037
96,0.036884177,0.03238967
97,0.040142294,0.03872589
98,0.043673545,0.041599177
99,0.051565167,0.05281974
100,0.05058314,0.048527565
101,0.046867188,0.047554817
102,0.04109716,0.039859038
103,0.040026754,0.036242615
104,0.050899934,0.050960865
105,0.0574832,0.05934433
106,0.049421586,0.047105566
107,0.053020407,0.04718852
108,0.046714906,0.04233991
109,0.04864575,0.043612715
110,0.0560732,0.05519806
111,0.06201047,0.06503331
112,0.06788463,0.06375399
113,0.060563594,0.055592354
114,0.04985021,0.04442276
115,0.059083655,0.048943963
116,0.04466445,0.03703849
117,0.044406705,0.042353835
118,0.039642923,0.035311606
119,0.038372435,0.034030184
120,0.04283064,0.04249869
121,0.04879935,0.05075797
122,0.05551763,0.061764583
123,0.044539064,0.042074107
124,0.044529412,0.043458518
125,0.040092718,0.036908317
126,0.056437634,0.05974748
127,0.04537487,0.046525493
128,0.04678079,0.04557445
129,0.05976366,0.06053598
130,0.05959755,0.06295152
131,0.049905293,0.04249405
132,0.06189293,0.0587709
133,0.049853913,0.044431254
134,0.14466906,0.16459309
135,0.045901537,0.037987694
136,0.046266563,0.04444397
137,0.050821327,0.044373285
138,0.053552907,0.05654569
139,0.04298325,0.04071138
140,0.06267158,0.06717766
141,0.05065708,0.040232833
142,0.050030608,0.046244252
143,0.044840004,0.042097818
144,0.05160604,0.049782526
145,0.044447973,0.044228584
146,0.044718705,0.042367645
147,0.049299028,0.04573647
148,0.04998942,0.050418083
149,0.05101756,0.051869716
150,0.046037637,0.040189687
151,0.051837,0.05220914
152,0.044775162,0.04488506
153,0.047486503,0.045792114
154,0.060352005,0.059378885
155,0.060727876,0.063374035
156,0.059499495,0.055548068
157,0.06296669,0.06051208
158,0.05433957,0.050056923
159,0.0625611,0.05434805
