0.60620415,0.5931012,0.5465344,0.3375965,0.34120864,0.5542862,0.5812772,0.19958432,0.38168684,0.50266784,0.5969905,0.58718514,0.4806192,0.45275334,0.4196196,0.38157028,0.23482117,0.30058703,0.25330278,0.29866895,0.4636701,0.47322217,0.43510225,0.26418266,0.42968804,0.48000646,0.6084802,0.62022287,0.6679137,0.58210474,0.6425935,0.6534082,0.59303725,0.5776934,0.73967,0.59739137,0.7115351,0.629153,0.42687055,0.24430647,0.081044786,0.37901074,0.31458816,0.40179983,0.45096147,0.21766032,0.10455268,0.20584078,0.11763815,0.6157316,0.13524118,0.054783233,0.13855392,0.09832683,0.18666224,0.1722758,0.20057984,0.35004744,0.26046002,0.40077966,0.29018903,0.27606618,0.3018018,0.40471485,0.30845222,0.24229734,0.1948129,0.31346008,0.2494058,0.10898777,0.13752563,0.1870408,0.13150898,0.25587657,0.20357223,0.10018244,0.1621602,0.106849484,0.12221161,0.18396093
0.30558652,0.29365698,0.2391013,0.23924303,0.13788873,0.3283357,0.2436487,0.11800691,0.12932654,0.15344846,0.3257513,0.2971973,0.17285101,0.23358786,0.24617435,0.18016717,0.118353665,0.2161549,0.13841757,0.17496137,0.19819686,0.21343681,0.21536158,0.16698304,0.15070967,0.25573906,0.3030678,0.28391603,0.41337088,0.24549845,0.27135947,0.29182175,0.3179985,0.29103416,0.23724109,0.13292632,0.23532337,0.2536265,0.18728666,0.15283896,0.14127392,0.19530742,0.11716917,0.18892612,0.23839718,0.116084,0.11066749,0.1220735,0.15747231,0.32226828,0.13145915,0.090259396,0.08768285,0.11930495,0.16961698,0.17808077,0.19202831,0.2179731,0.21077912,0.16402365,0.15845299,0.1503212,0.20491198,0.22684564,0.25292382,0.17129873,0.1869322,0.20592758,0.23998667,0.14344099,0.15667726,0.22246195,0.17003329,0.21632715,0.23305914,0.14479692,0.15163842,0.10925914,0.15687506,0.12801771
0.33985403,0.41871402,0.5302029,0.46493414,0.32802683,0.41567257,0.49082527,0.4041708,0.45000577,0.5277351,0.51085645,0.39680982,0.5559497,0.4090226,0.41182187,0.35749367,0.29449862,0.34498945,0.40904027,0.438906,0.47827297,0.43256545,0.39326373,0.40259758,0.60710955,0.55034876,0.5883806,0.63703763,0.57222986,0.63928264,0.6271313,0.6228869,0.63957137,0.4488317,0.44451907,0.2948948,0.3732082,0.35696515,0.4842873,0.40152678,0.22867522,0.49451792,0.4588728,0.42320907,0.43101656,0.39319658,0.3147991,0.42402965,0.4080104,0.45674345,0.41477293,0.20418425,0.32429907,0.31982252,0.42853773,0.44698763,0.36854318,0.3161045,0.35222524,0.37955996,0.34934977,0.3834204,0.3534848,0.38619712,0.500717,0.42257097,0.47171542,0.4231377,0.4185658,0.4147393,0.47490355,0.44446623,0.41929784,0.4210775,0.38049412,0.2768004,0.36509004,0.19584672,0.24207191,0.30243838
0.6003474,0.6658072,0.6810347,0.52756006,0.5363674,0.5537875,0.49513054,0.20308952,0.1910994,0.42518106,0.64697397,0.6385997,0.65781826,0.55944556,0.5047534,0.40422082,0.288693,0.35111946,0.19404745,0.18319598,0.4729129,0.57622087,0.39510053,0.40244907,0.55829585,0.6089523,0.7480949,0.80605143,0.7263655,0.77728236,0.77132374,0.7768085,0.6525692,0.69154245,0.70728576,0.63803804,0.5486872,0.60938025,0.6729797,0.48442534,0.0854803,0.6304833,0.5123209,0.58593124,0.63950866,0.39028776,0.27428657,0.37484276,0.2724358,0.609998,0.23515111,0.09553085,0.2391348,0.1775229,0.33824977,0.44919744,0.46926737,0.5346298,0.3755118,0.46648496,0.47591797,0.23604693,0.3148017,0.6204171,0.4777738,0.4200865,0.23880428,0.6069082,0.60237396,0.2726742,0.19776385,0.3214052,0.22789298,0.3671716,0.35764423,0.20283176,0.25165617,0.1653866,0.31005532,0.272833
0.31277943,0.26346385,0.31870264,0.35052475,0.30375445,0.2890658,0.35803583,0.26514852,0.39943138,0.26285154,0.26327875,0.35802695,0.30275643,0.26937196,0.31134123,0.23631586,0.23957923,0.2497729,0.31987688,0.3194931,0.25226218,0.22526865,0.22889288,0.1846855,0.2877537,0.23891845,0.26537445,0.22908525,0.2807702,0.2244589,0.1716751,0.17703876,0.24409835,0.2413169,0.3410584,0.43546784,0.34879074,0.26518804,0.18322924,0.2227849,0.3941529,0.24438678,0.27643654,0.22354518,0.24983753,0.31423208,0.24175225,0.19923131,0.2356608,0.44081983,0.31768608,0.19071013,0.19099021,0.24157037,0.26505694,0.1818747,0.17578042,0.2234164,0.20922475,0.24983034,0.24408926,0.23666535,0.20612112,0.15257476,0.22077651,0.16135804,0.21727653,0.2626019,0.2228627,0.21512097,0.25655377,0.22350438,0.30502164,0.27782762,0.21752836,0.2051327,0.2180929,0.18347917,0.17092448,0.26286805
0.17665516,0.1463672,0.12476114,0.095374174,0.08658901,0.10233537,0.15995207,0.14420918,0.36951408,0.11737598,0.10185953,0.1736095,0.0905119,0.16385043,0.28278363,0.16194572,0.2599917,0.3564932,0.25229332,0.1785953,0.10360051,0.10450325,0.19377741,0.14671485,0.12145283,0.097849324,0.11533279,0.105080456,0.10169042,0.115067445,0.11663493,0.13801853,0.09986121,0.0989583,0.16687088,0.24910243,0.16171966,0.19108708,0.14394222,0.128993,0.24905297,0.10324428,0.14505634,0.17207092,0.20587029,0.15902227,0.12680992,0.1424566,0.22352658,0.19472495,0.17000908,0.11181585,0.15786079,0.13695002,0.19243352,0.17158477,0.13535663,0.16844416,0.19453244,0.16608758,0.23309353,0.22459368,0.19610627,0.10568423,0.22491777,0.18555793,0.23872583,0.26021394,0.1904297,0.21453908,0.2579595,0.23806022,0.18219213,0.20580803,0.2580926,0.10095192,0.10644001,0.09507638,0.09447707,0.20367733
0.07030327,0.07360166,0.12920123,0.091476455,0.107356094,0.06256263,0.07272761,0.066629395,0.08412675,0.051030774,0.041349415,0.05244422,0.030817065,0.062341414,0.12212224,0.057985485,0.06570268,0.09254056,0.05937829,0.058906637,0.047011573,0.045272112,0.056463692,0.059294716,0.056099072,0.039469693,0.052419893,0.10962538,0.029033376,0.06862669,0.03345825,0.039709833,0.025896715,0.033544056,0.15068875,0.21213391,0.23964956,0.052466594,0.047906026,0.053490877,0.07546445,0.04500607,0.041952893,0.0334502,0.052564513,0.055269916,0.038801856,0.05490302,0.07801824,0.068638116,0.063827604,0.043215003,0.06551072,0.06509088,0.06806539,0.07611353,0.06345311,0.061205305,0.07368462,0.059650496,0.071971975,0.06118888,0.05327021,0.039827056,0.0658334,0.06190206,0.06039633,0.048806977,0.06773958,0.068377316,0.061790384,0.054093458,0.037375774,0.054164488,0.06585422,0.05185554,0.04032112,0.038287915,0.042343985,0.052226413
0.09399735,0.106545925,0.10644806,0.083918214,0.07799738,0.09921174,0.12597573,0.10255572,0.1495589,0.11570773,0.11666819,0.10172422,0.07964574,0.099207945,0.12436019,0.10111737,0.08665324,0.10326175,0.09855334,0.07335602,0.08678928,0.12114012,0.15723209,0.12005747,0.11644904,0.116847575,0.117873184,0.10938869,0.148439,0.15067613,0.11463438,0.08909109,0.12662525,0.11873009,0.10965512,0.09931756,0.08784914,0.10046468,0.12314564,0.10951104,0.30489904,0.10235712,0.12944368,0.10900339,0.12839685,0.11205691,0.09933398,0.1166815,0.1369378,0.14893582,0.119371705,0.13914406,0.14346997,0.13764715,0.13582242,0.10780966,0.10100446,0.12541291,0.124632865,0.089285895,0.092420995,0.11222831,0.082943745,0.09384701,0.11494748,0.09069853,0.08557911,0.12824146,0.13566723,0.11977863,0.11580648,0.10742158,0.11725012,0.13598162,0.13511264,0.1345756,0.120556764,0.12715676,0.09793625,0.12753554
0.58308136,0.5273793,0.5747489,0.4017346,0.39938438,0.4717947,0.5873915,0.32833445,0.22961828,0.5537977,0.72392446,0.65372616,0.6669885,0.59399414,0.6183575,0.38954988,0.29128042,0.4787687,0.35078213,0.18116759,0.4458879,0.5686802,0.6204818,0.56440943,0.47567984,0.55729717,0.5284589,0.61588264,0.53056145,0.5713633,0.61446184,0.6951449,0.5610395,0.50233454,0.38682312,0.22783293,0.17569412,0.25425234,0.6196598,0.36376318,0.068845525,0.47657862,0.09268549,0.30013472,0.4469897,0.36159104,0.27971455,0.34980923,0.4292519,0.52416205,0.6099583,0.21422549,0.21145141,0.55410916,0.6348524,0.16696984,0.45761466,0.41980916,0.44594172,0.32500005,0.44514835,0.37168965,0.42136765,0.5028117,0.5059625,0.52643657,0.3440876,0.1972687,0.22737658,0.2731599,0.31471452,0.3920163,0.13967296,0.15283936,0.24590299,0.13573174,0.13780838,0.108957976,0.17681676,0.072922066
0.2419204,0.20293859,0.12635885,0.060427345,0.025450254,0.03130044,0.031579405,0.03959671,0.19498041,0.14412858,0.14462271,0.3874008,0.07309455,0.15221971,0.21229082,0.21282439,0.3214162,0.28104085,0.15428475,0.2573278,0.12083595,0.13860323,0.14086826,0.17652689,0.3260249,0.76219404,0.8945813,0.5322175,0.5465817,0.40463424,0.53698385,0.70638037,0.786139,0.60841477,0.77889526,0.24044636,0.30167785,0.64228946,0.4899893,0.23631012,0.21723238,0.4610847,0.3720134,0.035445858,0.24216619,0.47269294,0.47200873,0.59717476,0.51649565,0.7653285,0.39771777,0.26424742,0.6465855,0.3131281,0.45154372,0.39308974,0.30458057,0.4664631,0.50655395,0.37064075,0.33585277,0.2826482,0.29763696,0.50714684,0.47695807,0.6000315,0.28851646,0.052358773,0.23241335,0.3163878,0.5898811,0.34119806,0.36184454,0.5177678,0.60217595,0.6308618,0.6275365,0.48794246,0.29417658,0.115443185
