step,entropy
0,
1,1.5708716
2,2.1351352
3,1.7161168e-05
4,0.37341493
5,1.4533764
6,1.0524911
7,2.1895406
8,0.0042865723
9,0.08088824
10,1.4170198
11,0.0009089047
12,0.2237628
13,1.2718403
14,1.2341697
15,1.4109632
16,0.16775978
17,0.9946328
18,1.2951833
19,1.0535092
20,0.5330154
21,1.9787891
22,1.3357193
23,1.2404355
24,0.0012917186
25,2.0465207
26,0.7550912
27,2.416879
28,0.07276935
29,0.6478903
30,1.9700136
31,1.415081
32,0.033673562
33,0.56361634
34,0.05738616
35,8.562465e-06
36,0.0007542037
37,1.1384089
38,1.2465154
39,0.63545346
40,0.0004720046
41,1.5537574
42,0.06846569
43,1.713769
44,1.8498228
45,5.2649142e-05
46,0.6824295
47,0.0020609659
48,0.87087286
49,0.000125818
50,0.000114313254
51,0.3739119
52,0.05335745
53,0.004248163
54,0.9063377
55,0.48406476
56,0.880742
57,0.66498935
58,0.8637904
59,0.075598635
60,0.6884518
61,0.21008882
62,0.6131836
63,2.0668092
64,1.6617581
65,2.878467
66,0.43931884
67,2.1180236
68,1.5712175
69,1.5717514
70,0.0013730302
71,0.31144893
72,0.40560696
73,1.2293236
74,1.4521015
75,0.45685402
76,0.5104387
77,1.3185831
78,1.1666268
79,0.9092503
