0.09812532,0.082860604,0.11672298,0.09581698,0.104903914,0.124903515,0.080569565,0.14382158,0.11757942,0.14551927,0.1417292,0.18788394,0.23781873,0.24250883,0.24256642,0.19107287,0.20793019,0.15276618,0.16414809,0.1302807,0.15024431,0.15814722,0.16309324,0.1118595,0.08878739,0.12678528,0.20068184,0.21840699,0.1906731,0.17184527,0.15724078,0.12562865,0.08057902,0.17014115,0.19065861,0.16968891,0.21811885,0.19458175,0.21607406,0.17356458,0.15120217,0.32502696,0.19516383,0.21763416,0.24578913,0.23393297,0.18797244,0.14707619,0.115886755,0.13052082,0.15438454,0.06837824,0.12022414,0.10432808,0.156469,0.11236229,0.16519351,0.0870232,0.09559936,0.10346246,0.11676632,0.10123733,0.20722795,0.25580308,0.18248971,0.09305369,0.26685217,0.16933668,0.20034772,0.15031457,0.11090856,0.23880027,0.25319034,0.21588232,0.22191767,0.22653478,0.2937663,0.35835594,0.22462091,0.21452156,0.15518662,0.20464265,0.146738,0.2167506,0.20178612,0.21366633,0.20354442,0.23210071,0.3861202,0.2884842,0.18282206,0.3307031,0.1774297,0.28655282
0.14170063,0.16858616,0.13257545,0.083508365,0.14828448,0.06704085,0.086988054,0.0770097,0.04263391,0.031532362,0.091619916,0.11108975,0.13968551,0.11568698,0.14966452,0.13350292,0.15106694,0.11886207,0.114108816,0.117846206,0.16871464,0.16041544,0.14504352,0.115962125,0.12559529,0.13949132,0.102259815,0.11145726,0.13790292,0.117718495,0.102322176,0.11490032,0.11067052,0.09950716,0.11478335,0.12214496,0.12027513,0.1354876,0.12201703,0.08877332,0.106295675,0.1603497,0.16885313,0.19999339,0.17208356,0.1211661,0.16139477,0.16296136,0.10723293,0.12852944,0.09272018,0.12791605,0.11702173,0.10160084,0.17071591,0.08025544,0.14219166,0.062374473,0.122418486,0.11595942,0.19367194,0.23605968,0.13666183,0.32316712,0.20636533,0.12038118,0.113285154,0.10687999,0.12815055,0.18622567,0.16733289,0.14310114,0.20874569,0.14474818,0.14633645,0.10705926,0.15084538,0.23422009,0.19552666,0.2189853,0.19645712,0.18055049,0.16918911,0.13928923,0.11309774,0.15135685,0.14912978,0.11436119,0.3003056,0.12275128,0.17962384,0.14828378,0.14685546,0.21881646
0.32050893,0.2873922,0.030397048,0.3574226,0.38000363,0.21243569,0.11559559,0.10396735,0.05167289,0.07077791,0.14622337,0.17916144,0.2240308,0.18403016,0.23121306,0.15632932,0.16244814,0.19440757,0.1754472,0.21143906,0.27101338,0.34772056,0.28740644,0.1574516,0.09096126,0.090048335,0.122418426,0.13177273,0.20351715,0.1591866,0.20996207,0.19804366,0.18476808,0.14212285,0.18106179,0.1285593,0.18975829,0.2395811,0.18378961,0.1319853,0.1514438,0.3575779,0.26748335,0.28873906,0.299845,0.27190813,0.27986872,0.11004672,0.19429727,0.38672587,0.3191193,0.25781026,0.117393285,0.10436819,0.14212362,0.121382564,0.18442486,0.057804212,0.21303849,0.23886625,0.17670201,0.3321194,0.19621968,0.4961029,0.38020805,0.13864799,0.28129607,0.16403773,0.20240158,0.20119749,0.2154913,0.239866,0.27893957,0.24875785,0.24953306,0.19719619,0.42759025,0.5120798,0.35962492,0.5334847,0.20750041,0.18605672,0.25293654,0.20193858,0.16232736,0.31931135,0.17037763,0.22166955,0.25851384,0.32474697,0.29034594,0.24680947,0.19198671,0.5192217
0.13646533,0.12572916,0.17326012,0.18004477,0.21534672,0.10808824,0.16097783,0.15246432,0.13596538,0.28610218,0.14459625,0.15206964,0.1473585,0.120512396,0.12775555,0.15459794,0.23048076,0.14941046,0.21847656,0.14929281,0.17392083,0.18051642,0.2709418,0.21447594,0.14842844,0.19389494,0.17755936,0.19820498,0.13298768,0.13560225,0.13375399,0.12171401,0.17618817,0.15299758,0.19590689,0.14534375,0.17041717,0.1976711,0.17854026,0.18699196,0.13128869,0.3477937,0.19527559,0.12734596,0.21661301,0.18919311,0.30896372,0.20088494,0.15951444,0.42292982,0.4395596,0.18869564,0.35781065,0.17306913,0.2763881,0.3407207,0.13785003,0.22925396,0.29204893,0.3105371,0.24096327,0.17331272,0.20067847,0.17209642,0.19331534,0.33635363,0.24753988,0.3093971,0.2351273,0.30400422,0.2155761,0.25330913,0.24484026,0.118784465,0.23355746,0.100870766,0.11708913,0.16896015,0.12855986,0.13962343,0.18529509,0.1574398,0.14749797,0.2660165,0.25045624,0.1484183,0.17171587,0.108733326,0.2367541,0.1597014,0.16192324,0.14113136,0.15019979,0.232348
0.6110962,0.39323935,0.3362205,0.7478381,0.61453193,0.27489427,0.20290089,0.11468782,0.23776817,0.41973126,0.07429656,0.103686236,0.088538386,0.12030907,0.13239326,0.14384587,0.119826294,0.061096963,0.11696008,0.09099914,0.06644928,0.06741173,0.12677096,0.13907166,0.08333013,0.117304824,0.24940935,0.11329043,0.069599524,0.06419808,0.14691763,0.1901228,0.084397376,0.10983186,0.08011511,0.14587566,0.10742647,0.08663079,0.08204437,0.094159506,0.08021331,0.2529272,0.046750553,0.15019622,0.29756665,0.08030882,0.27287528,0.49758953,0.1355645,0.21240677,0.6399449,0.34160778,0.25020894,0.17183486,0.51635957,0.5208468,0.2637948,0.13608779,0.49357942,0.78671205,0.43679586,0.9221591,0.64523613,0.45127025,0.5788899,0.1848882,0.42313993,0.051310886,0.1448054,0.31236374,0.3639939,0.5949635,0.10885152,0.089771554,0.19524053,0.09962107,0.26707476,0.2337616,0.26400256,0.1490943,0.2168545,0.19659318,0.1783747,0.14418337,0.18915194,0.14624791,0.14867194,0.08549796,0.033754822,0.11695393,0.16888043,0.21051867,0.08099705,0.30422634
0.4864322,0.13660076,0.14507972,0.5434358,0.19171704,0.09694451,0.11390806,0.08019176,0.12235095,0.3131688,0.06175359,0.16801336,0.19309081,0.1687071,0.36067688,0.2636269,0.16730656,0.1620795,0.18528801,0.17653677,0.1620558,0.18252648,0.36084306,0.28383097,0.09253814,0.21505398,0.21764638,0.27377233,0.13923241,0.11540078,0.1355247,0.40079778,0.14992015,0.111895576,0.074698664,0.13720831,0.09424456,0.13650289,0.053101435,0.060117982,0.07371193,0.20978631,0.07803233,0.09825663,0.19839278,0.06677901,0.30319613,0.22730105,0.12272509,0.1640354,0.6510866,0.29333293,0.37887973,0.20340382,0.8395945,0.5899614,0.35157844,0.0948734,0.35331738,0.6143394,0.22543313,0.8106155,0.11954298,0.22274728,0.66977865,0.21706021,0.30996296,0.16381213,0.2485406,0.40789285,0.40616181,0.30066234,0.25163043,0.16802798,0.33493558,0.10473229,0.34162548,0.29310837,0.26424918,0.27209663,0.19567837,0.19990864,0.27182737,0.21226548,0.27277005,0.15109059,0.16093849,0.057077117,0.028629327,0.15106983,0.19465987,0.25916734,0.1304943,0.23475912
0.23780969,0.11233032,0.09588048,0.23521501,0.16482024,0.08325297,0.07992831,0.13523598,0.12701087,0.110581696,0.06596449,0.12364925,0.08358511,0.108313054,0.18952215,0.1544716,0.12907732,0.081206374,0.10000847,0.10829369,0.05338304,0.076927856,0.16193949,0.12549306,0.11298358,0.10826336,0.14349878,0.24318905,0.07041989,0.0777871,0.16144267,0.22855012,0.075220495,0.043531362,0.0389627,0.15032578,0.07725952,0.09969032,0.06764451,0.062073104,0.049654923,0.09179711,0.03533199,0.04639834,0.065849,0.057231724,0.11258798,0.09738323,0.08433141,0.07741021,0.28460237,0.11149305,0.15084566,0.068547755,0.18580636,0.100133695,0.11935214,0.044316232,0.11356654,0.32195565,0.11034046,0.31634927,0.08856898,0.08202315,0.22042356,0.15023433,0.10386359,0.050643127,0.12187228,0.21808928,0.10964629,0.16710544,0.14534084,0.086469635,0.17996797,0.109971195,0.21344092,0.18413311,0.1433398,0.06329949,0.15613271,0.11675212,0.13202663,0.065647535,0.08456054,0.104472704,0.09740033,0.035052698,0.039211374,0.07900594,0.10250281,0.14083512,0.14136851,0.10827713
0.11160812,0.114207044,0.06700904,0.08111204,0.2271273,0.1836614,0.045700133,0.16735125,0.17969458,0.08432318,0.061769236,0.14622213,0.098332494,0.10836275,0.15555309,0.123204604,0.07917189,0.057433005,0.09221056,0.15445444,0.07598845,0.097472586,0.11149609,0.100703545,0.15469892,0.07354733,0.23559791,0.21532395,0.103774145,0.13713686,0.11824819,0.21554236,0.096000075,0.15343837,0.12767127,0.19490024,0.15676819,0.123062514,0.13644202,0.12168815,0.14408985,0.08350349,0.06581251,0.074531555,0.084918596,0.06155358,0.33436027,0.16469769,0.088810466,0.14947763,0.3625396,0.3154474,0.30419672,0.12395721,0.6948719,0.3302067,0.2679512,0.05151477,0.4246918,0.645528,0.27834082,0.7663549,0.24601813,0.17366797,0.50121856,0.17098966,0.12319128,0.051230382,0.21206139,0.12394132,0.08492417,0.27366206,0.1358342,0.17582197,0.28944117,0.113384806,0.27168232,0.26503894,0.15301983,0.12472812,0.22723398,0.113253675,0.20894814,0.19217704,0.16148743,0.13075621,0.18098995,0.06841925,0.034498103,0.13121581,0.2447333,0.14964186,0.13916057,0.084693186
0.2661449,0.016231002,0.2749247,0.78298753,0.4213963,0.27973402,0.30790797,0.33927846,0.39414477,0.54352295,0.30692372,0.09124301,0.050641358,0.09084237,0.2062269,0.15726438,0.35385105,0.23599361,0.23296525,0.20382407,0.15881015,0.32903072,0.28786924,0.3535989,0.24529526,0.4585842,0.57390904,0.18939044,0.17482781,0.17190684,0.16921772,0.114630364,0.2573873,0.107840955,0.06732888,0.18235236,0.10247892,0.19017296,0.10331976,0.079339944,0.17227721,0.6680261,0.35646054,0.2268671,0.30702356,0.44745526,0.57932264,0.10316136,0.28218514,0.60311604,0.86912924,0.9406974,0.5727476,0.59679306,0.84313434,0.8818615,0.3778247,0.6498391,0.96080923,0.8160462,0.75428027,0.6293871,0.9985313,0.97098565,0.99858576,0.9132542,0.31784755,0.4170958,0.24570358,0.5529222,0.22378989,0.2786054,0.5073252,0.2720709,0.36658233,0.42927665,0.3651463,0.47537893,0.44622287,0.47636077,0.47297186,0.57540494,0.35637861,0.22761886,0.23248804,0.2321738,0.18628922,0.15445359,0.08683946,0.09658524,0.3313377,0.09389802,0.19512159,0.27710927
0.14992043,0.041124906,0.20141657,0.4859774,0.25620362,0.16477107,0.18908572,0.15712847,0.15321536,0.14966208,0.086197264,0.20371509,0.12663098,0.12812307,0.2724497,0.20700571,0.35517603,0.19743279,0.16816871,0.099059924,0.18774173,0.19401512,0.36717394,0.401483,0.1207727,0.1990728,0.29085475,0.12210339,0.10333422,0.07225271,0.11062323,0.06224187,0.09226611,0.06985991,0.10859714,0.21342771,0.0665347,0.12494731,0.060307976,0.057374317,0.05674778,0.19589749,0.053805042,0.2605475,0.20152524,0.28495538,0.41026288,0.18517132,0.33468342,0.67322904,0.8728446,0.29440048,0.89897954,0.82250524,0.9885531,0.7848504,0.63758045,0.75812894,0.2514801,0.5974471,0.9655593,0.9145434,0.7518577,0.9788221,0.9983313,0.92325693,0.36042264,0.48305175,0.29719335,0.7285725,0.5433813,0.38572767,0.49678913,0.25210595,0.41055638,0.27875707,0.2671634,0.32622576,0.3343256,0.32349882,0.44735765,0.50958467,0.25155586,0.23991922,0.2631284,0.3261818,0.2062566,0.11860578,0.14649418,0.1269595,0.26900136,0.15659893,0.12873274,0.25813317
