0.37167454,0.124900766,0.69367635,0.6513986,0.53117853,0.4487541,0.41340944,0.72437125,0.434152,0.7532383,0.75817096,0.71999884,0.53348076,0.6082183,0.21276343,0.59974086,0.8036583,0.5346609,0.7936614,0.5520767,0.48473918,0.39991173,0.073738635,0.22586565,0.40976098,0.2757804,0.3072614,0.3972762,0.43940118,0.5350645,0.21767183,0.4507752,0.8440679,0.26844323,0.87366325,0.8216719,0.30296206,0.8280545,0.9160237,0.9188213,0.5657697,0.93493855,0.07982321,0.30497482
0.07979754,0.045151845,0.13132083,0.13420245,0.113850646,0.103270955,0.11129213,0.060998503,0.075155675,0.056143418,0.05584688,0.21846892,0.15975648,0.08231166,0.05404905,0.046629343,0.13756941,0.15733434,0.07690659,0.3347531,0.5933059,0.07191193,0.05008701,0.06973768,0.114741996,0.085044034,0.15687202,0.2737276,0.23032266,0.04547514,0.07538638,0.18419285,0.104327165,0.14646158,0.16663802,0.14437924,0.18495935,0.14569408,0.19882156,0.2687359,0.27791867,0.39826807,0.27972233,0.66230917
0.17118514,0.0929065,0.16058473,0.18314905,0.13154271,0.18549724,0.08556606,0.085235834,0.07758734,0.2267487,0.08995484,0.21747981,0.10970367,0.27920637,0.125774,0.12685049,0.38302964,0.064780556,0.12237123,0.07534722,0.103083305,0.2912125,0.10840446,0.17321098,0.20438373,0.11146368,0.10003689,0.11635834,0.17438488,0.34795794,0.04415679,0.34096667,0.5097001,0.18018758,0.15991583,0.50111043,0.23204257,0.12761001,0.16224636,0.09596717,0.1974643,0.20583116,0.08633305,0.11708731
0.08208004,0.084254496,0.100349165,0.08090294,0.0917086,0.07498002,0.12288639,0.08387171,0.050775737,0.046796963,0.06302632,0.16545732,0.065859474,0.043650966,0.07197871,0.021619324,0.0667952,0.06875357,0.08132538,0.078472175,0.089830615,0.048478678,0.04993375,0.066824794,0.068946324,0.06418226,0.1163356,0.10857344,0.107494764,0.113207616,0.043723155,0.055897232,0.11751074,0.05009812,0.12585747,0.13150416,0.13803895,0.14895923,0.24526869,0.16759817,0.037162725,0.10291626,0.13728169,0.1207755
0.17441337,0.04122751,0.23343898,0.013592332,0.18988746,0.0073714396,0.07358385,0.18581496,0.013186597,0.0040319245,0.1380699,0.009023067,0.14485493,0.0817234,0.008278908,0.05399352,0.052878533,0.013018585,0.1655126,0.027257366,0.32781518,0.01704025,0.039978713,0.017900385,0.014205413,0.13004456,0.0049146498,0.03871257,0.047358934,0.101806596,0.048189938,0.01280583,0.057080254,0.03757901,0.15908884,0.0031222936,0.01261398,0.15575086,0.2417741,0.09339968,0.023832154,0.019683335,0.05378507,0.25505987
0.19812459,0.20228511,0.29471835,0.054915145,0.4521799,0.1697106,0.42570323,0.3198647,0.06109149,0.06335787,0.3663371,0.2899158,0.5922464,0.23371758,0.070906356,0.107380025,0.20756131,0.23106855,0.34896266,0.23165406,0.32000518,0.14834462,0.038347166,0.17826582,0.055865776,0.20708133,0.10190525,0.33747315,0.46091193,0.3040516,0.036992207,0.06905934,0.26409775,0.11720213,0.17844965,0.077662386,0.15715998,0.23330997,0.34931576,0.12818803,0.09728548,0.058791857,0.33532298,0.42441097
0.009489695,0.018264668,0.031265616,0.008759302,0.014513743,0.003660852,0.017844368,0.01427497,0.006354686,0.0051419027,0.04985808,0.0075713494,0.021228105,0.0104602575,0.0034668134,0.017183222,0.0119954785,0.025842238,0.04495909,0.047216147,0.01390049,0.00606716,0.011496363,0.016436297,0.009066258,0.019372916,0.009694683,0.047113817,0.0053460686,0.013497125,0.01895351,0.010603261,0.016001401,0.008671504,0.037399553,0.0028686333,0.011547082,0.0390121,0.015821509,0.013184182,0.013156967,0.07558704,0.029402608,0.019168574
0.05966784,0.03405183,0.09321882,0.24534135,0.1011388,0.06659673,0.08805446,0.06268832,0.11617514,0.12290646,0.082456775,0.3225865,0.059492473,0.10783368,0.03584049,0.06634608,0.11332856,0.06045289,0.07674218,0.08756416,0.086430095,0.16321786,0.07463273,0.22264235,0.264116,0.16620532,0.17469159,0.20449936,0.33114916,0.21801105,0.06727059,0.122965135,0.12999366,0.07513602,0.09547328,0.15041877,0.09844097,0.1209595,0.1318854,0.08558634,0.04563207,0.1533964,0.2084782,0.10286288
0.12969886,0.04281569,0.022254318,0.0036400678,0.014899991,0.0030522344,0.053297408,0.06840675,0.0029069332,0.0028827786,0.008787759,0.0039677513,0.02856823,0.011018816,0.007917502,0.09426306,0.015462629,0.087427765,0.009014245,0.12350479,0.12541862,0.007653291,0.0076912916,0.019230839,0.0069116578,0.025050148,0.0025872267,0.09733053,0.04163092,0.048473906,0.007618082,0.0076055797,0.009642841,0.004166791,0.011087747,0.01156258,0.017512552,0.022210117,0.047846258,0.006935145,0.0052598747,0.019538593,0.05579708,0.064608924
0.12637459,0.047351133,0.119645,0.070265785,0.14355,0.027080236,0.21894887,0.17036362,0.09445073,0.061903946,0.06962249,0.038903054,0.15953605,0.14328404,0.08364925,0.13808298,0.11660216,0.11613272,0.110344194,0.15798315,0.1758867,0.19671808,0.080309294,0.22551048,0.10448369,0.108654626,0.039649904,0.22451556,0.4589235,0.32877848,0.036030248,0.10808918,0.22162369,0.15314753,0.13968831,0.060788587,0.1013911,0.14279643,0.18964714,0.01762943,0.029693602,0.04131124,0.12199843,0.14570148
