step,head_agreement
0,
1,0.2290464
2,0.1410543
3,0.07178977
4,0.10409298
5,0.15584734
6,0.3509747
7,0.11418512
8,0.078143194
9,0.08624708
10,0.14046063
11,0.1216919
12,0.12378608
13,0.2207445
14,0.2100649
15,0.085359015
16,0.10359082
17,0.27206257
18,0.16508399
19,0.07356325
20,0.31890547
21,0.071382634
22,0.26509374
23,0.09288257
24,0.08047505
25,0.09640149
26,0.18776391
27,0.18979758
28,0.24611731
29,0.33085984
30,0.33417204
31,0.28200585
32,0.2729638
33,0.17226401
34,0.23734541
35,0.32107532
36,0.37369946
37,0.2900404
38,0.21206631
39,0.1988413
40,0.26797885
41,0.27145055
42,0.294555
43,0.27256528
44,0.22802596
45,0.18881397
46,0.21138272
47,0.3157802
48,0.25622037
49,0.25034574
50,0.20999987
51,0.32201472
52,0.24005988
53,0.29147694
54,0.21731105
55,0.15262908
56,0.18602782
57,0.28778186
58,0.23897521
59,0.23123759
60,0.24299815
61,0.21460485
62,0.18969056
63,0.26477432
64,0.218932
65,0.21689394
66,0.22128631
67,0.31122562
68,0.26236546
69,0.27598077
70,0.1819808
71,0.2372689
72,0.25305477
73,0.14375967
74,0.3467664
75,0.28486043
76,0.3225192
77,0.41477495
78,0.3121832
79,0.36091772
80,0.35407645
81,0.24800465
82,0.26093876
83,0.32789567
84,0.32302704
85,0.3120217
86,0.31829855
87,0.36110973
88,0.29295036
89,0.34754354
90,0.4477336
91,0.3573632
92,0.24434677
93,0.22408763
94,0.29517204
95,0.28898576
96,0.32219008
97,0.103970975
98,0.16079894
99,0.3284889
100,0.2893246
101,0.2749698
102,0.21646796
103,0.29105574
104,0.25033265
105,0.40334108
106,0.36536318
107,0.3348341
108,0.44786575
109,0.33736777
110,0.3786802
111,0.34636766
112,0.35752448
113,0.29169008
114,0.36807927
115,0.3680076
116,0.36281353
117,0.32076496
118,0.37657836
119,0.35068142
120,0.37818554
121,0.3535732
122,0.335527
123,0.38298443
124,0.37944058
125,0.37871638
126,0.35950437
127,0.36132103
128,0.29322916
129,0.12901254
130,0.19046815
131,0.23428567
132,0.22173136
133,0.25710797
134,0.21267995
135,0.238486
136,0.25916412
137,0.24605729
138,0.1874522
139,0.31849548
140,0.18096289
141,0.24691992
142,0.2806014
143,0.20027666
144,0.23962463
145,0.18671842
146,0.23668556
147,0.35445446
148,0.2572018
149,0.115898766
150,0.23257014
151,0.11280476
152,0.16312556
153,0.18392713
154,0.14974152
155,0.22324719
156,0.09726767
157,0.13106632
158,0.1782684
159,0.12386362
