0.018830506,0.042823438,0.0269682,0.017721964,0.018808272,0.022012234,0.014335856,0.029627234,0.01958787,0.0457506,0.030585114,0.018853229
0.14629184,0.20503889,0.14491995,0.11612111,0.13504392,0.19335979,0.1121824,0.23753832,0.11958147,0.09584479,0.1893087,0.19644968
0.016048722,0.024531974,0.017884105,0.013852156,0.01001826,0.014446978,0.0076921363,0.023191497,0.01373968,0.025723148,0.029924154,0.012440891
0.018832743,0.028232519,0.018085072,0.015379679,0.01829047,0.010205556,0.008627123,0.015125566,0.011489677,0.025715236,0.013747073,0.017509012
0.029752197,0.039469715,0.029275915,0.029961849,0.03304137,0.028219681,0.03414305,0.044410065,0.039747316,0.050189905,0.037776485,0.060046896
0.35949928,0.46517137,0.33731273,0.21497579,0.25020993,0.17843154,0.15074289,0.22113559,0.12408455,0.1365087,0.18525323,0.17102088
0.04805886,0.10026864,0.04310995,0.029794263,0.025387397,0.023653105,0.015974674,0.026993137,0.011616202,0.021928301,0.03265548,0.026698679
0.016253477,0.015858406,0.012953603,0.014190203,0.01740955,0.017362067,0.018810347,0.02198503,0.023551406,0.030390533,0.025220066,0.034437817
0.014107034,0.020912519,0.010353885,0.01347918,0.010256266,0.008583522,0.006029153,0.011406916,0.0071155215,0.014545294,0.015637003,0.011733624
0.038427915,0.22320461,0.07363703,0.09737457,0.13780068,0.090758994,0.08461282,0.12801963,0.10381576,0.11541428,0.13283077,0.09156818
0.028419068,0.0718913,0.06386992,0.035409212,0.038711473,0.03837381,0.035558507,0.037935313,0.029047372,0.034892984,0.03580533,0.035659127
0.027764212,0.05711083,0.03493292,0.031142285,0.024164617,0.032578316,0.026915599,0.0491805,0.03414886,0.03741017,0.037551854,0.035493407
0.012673719,0.013941384,0.004323928,0.0044177184,0.013208965,0.006888013,0.01751561,0.0061297542,0.021527832,0.040973008,0.005555239,0.041319888
0.0042597167,0.018223315,0.021251488,0.011583045,0.003338286,0.0066383933,0.0037711929,0.01130865,0.005999478,0.009449567,0.01782128,0.007081447
0.018513042,0.01425597,0.01698473,0.009564329,0.0051253494,0.010055012,0.0069941618,0.019941663,0.012735074,0.0075841704,0.02920402,0.019900823
0.0013135395,0.012021131,0.012956623,0.06334936,0.02884092,0.013574303,0.005288698,0.012317307,0.007134082,0.015789527,0.017297974,0.005723839
0.017531361,0.027143804,0.018986197,0.023683965,0.008549763,0.017075952,0.007820388,0.027366048,0.0111230435,0.011688723,0.028410826,0.01249038
0.021501465,0.048682075,0.03182904,0.02124919,0.020698259,0.018827101,0.0095080575,0.051900316,0.009580569,0.020956183,0.01969169,0.02245703
0.024294743,0.038911767,0.051128626,0.011774694,0.015911328,0.013072899,0.028685747,0.0136522995,0.026511032,0.023538088,0.0105635505,0.03555116
0.0123235695,0.06293672,0.0701591,0.0685641,0.014235832,0.079438575,0.016669776,0.086689636,0.01888372,0.011578546,0.075417,0.017771998
0.007889895,0.026794938,0.014329415,0.009416669,0.0046120766,0.0077701937,0.0044325013,0.007772151,0.005203842,0.009978222,0.01045503,0.006972012
0.005257502,0.021933611,0.0079146,0.008479097,0.009099868,0.010477465,0.0055163284,0.012241148,0.006140211,0.005289722,0.008130806,0.013155329
0.01934759,0.045863874,0.01901315,0.012019504,0.014332505,0.013119192,0.011867455,0.02286966,0.014018322,0.018960064,0.024508521,0.018694222
0.0078880815,0.04661004,0.013291414,0.011035257,0.0028914383,0.0068494338,0.0021390503,0.020394215,0.0011937752,0.0026276521,0.016673626,0.004810468
0.071873516,0.08814883,0.055617396,0.044430606,0.055214904,0.04764714,0.06132438,0.043381203,0.06099779,0.06614507,0.052863553,0.075413816
0.07268218,0.12939397,0.078200296,0.065901555,0.09401344,0.054505575,0.07931607,0.067613445,0.090113245,0.1012769,0.07131222,0.08727366
0.048899528,0.0733003,0.045710757,0.039269164,0.028204791,0.03490516,0.027002404,0.047388457,0.0380876,0.039658338,0.040524155,0.030534232
0.016791124,0.03946014,0.020238355,0.028800426,0.017851412,0.019342605,0.013926679,0.023165153,0.013318016,0.018255197,0.033281673,0.022072475
0.20355415,0.5086185,0.6007152,0.47791356,0.34271115,0.4578113,0.28493133,0.4034593,0.24942614,0.34839353,0.4623481,0.19511081
0.11602875,0.24107796,0.24944918,0.1997284,0.12288465,0.15150295,0.13774987,0.1823325,0.14806235,0.24768081,0.17178173,0.11008681
0.054383244,0.16761337,0.15346873,0.13273543,0.08194852,0.09300601,0.05453793,0.11454641,0.052636825,0.045317825,0.124000944,0.07954392
0.17494348,0.18963276,0.09734888,0.07539563,0.051346928,0.079439074,0.06902447,0.060361933,0.07821836,0.083680876,0.07412585,0.15511324
