step,head_agreement
0,
1,0.15915535
2,0.22748384
3,0.14088611
4,0.07616528
5,0.13152434
6,0.14390752
7,0.24770969
8,0.33017218
9,0.22960731
10,0.3598487
11,0.33751127
12,0.3872172
13,0.26729968
14,0.119419955
15,0.24022609
16,0.189759
17,0.23193766
18,0.28932798
19,0.2782126
20,0.165507
21,0.09934806
22,0.2987101
23,0.33825472
24,0.3400736
25,0.33172867
26,0.3602506
27,0.29014477
28,0.32330427
29,0.40819642
30,0.32164595
31,0.37007618
32,0.41838148
33,0.30940664
34,0.33070785
35,0.38754934
36,0.42574847
37,0.40765768
38,0.3961941
39,0.38506415
40,0.37611768
41,0.37136886
42,0.40938887
43,0.32229194
44,0.2723065
45,0.3268646
46,0.36088854
47,0.3374664
48,0.3453353
49,0.3401355
50,0.3436867
51,0.3478234
52,0.3766666
53,0.3749363
54,0.3675529
55,0.35500214
56,0.3303221
57,0.23961121
58,0.32195878
59,0.15957673
60,0.1363949
61,0.13999137
62,0.1836653
63,0.38135123
64,0.37732434
65,0.36036894
66,0.3392368
67,0.4607114
68,0.40687448
69,0.34319577
70,0.44411168
71,0.4531575
72,0.33786267
73,0.33985895
74,0.32512802
75,0.3906151
76,0.33063293
77,0.29752377
78,0.40804794
79,0.3646926
80,0.31343725
81,0.31162733
82,0.34750447
83,0.20704396
84,0.302515
85,0.26854736
86,0.3129447
87,0.21551752
88,0.1744846
89,0.23921679
90,0.14519356
91,0.31445384
92,0.3690543
93,0.33707806
94,0.3899375
95,0.4386238
96,0.40405178
97,0.3761542
98,0.4196283
99,0.47915107
100,0.40569857
101,0.3444467
102,0.29137784
103,0.49961847
104,0.4301396
105,0.44585326
106,0.4527541
107,0.4386231
108,0.45405257
109,0.34454924
110,0.47593296
111,0.49936536
112,0.5087281
113,0.4755615
114,0.49442178
115,0.45888656
116,0.46694043
117,0.45693675
118,0.46687624
119,0.48424745
120,0.51706994
121,0.48302993
122,0.43267304
123,0.4033799
124,0.43621573
125,0.48647144
126,0.48642603
127,0.5266402
128,0.4474342
129,0.4358753
130,0.43413728
131,0.39945325
132,0.35344154
133,0.36417234
134,0.36012873
135,0.44024143
136,0.3765708
137,0.30030185
138,0.31025672
139,0.3767008
140,0.1290568
141,0.18161729
142,0.06732739
143,0.18751207
144,0.3152801
145,0.26514584
146,0.25355884
147,0.34066844
148,0.2902777
149,0.2675887
150,0.3292004
151,0.33559242
152,0.39692587
153,0.48611176
154,0.45010188
155,0.3262756
156,0.3355188
157,0.30100086
158,0.3851262
159,0.21062613
