k,cum_mean_std_all,cum_mean_std_mid
1,0.08987429,0.08584636
2,0.07790074,0.07256846
3,0.07289251,0.06877987
4,0.07041149,0.06724165
5,0.07028265,0.06751551
6,0.06807934,0.064817816
7,0.06948788,0.066368654
8,0.06841339,0.065255076
9,0.06721531,0.06336515
10,0.06668124,0.0626656
11,0.066100724,0.062224504
12,0.065817356,0.06193583
13,0.06570665,0.06151933
14,0.064904645,0.06066852
15,0.06434535,0.060029384
16,0.06448792,0.060151897
17,0.06591333,0.06207102
18,0.06555334,0.06142836
19,0.06613666,0.061974306
20,0.06655664,0.06268803
21,0.06658728,0.06270054
22,0.0662845,0.062198803
23,0.06618036,0.06204683
24,0.066361256,0.062274884
25,0.06830049,0.064798266
