step,per_step_all,per_step_mid
0,0.10804715,0.11256123
1,0.0783006,0.066120476
2,0.0505907,0.04245167
3,0.039959032,0.031572178
4,0.05698778,0.051243667
5,0.06037373,0.05257338
6,0.0879909,0.08918013
7,0.05796146,0.0481781
8,0.05577918,0.04992609
9,0.050364207,0.042739663
10,0.060492117,0.05352297
11,0.061825357,0.049005065
12,0.060910672,0.0604576
13,0.060819507,0.052623536
14,0.05961114,0.04629563
15,0.05079272,0.041041564
16,0.0559478,0.0521996
17,0.049419187,0.04493838
18,0.056586526,0.048825014
19,0.0508764,0.046202622
20,0.05192227,0.046441983
21,0.043024268,0.03669629
22,0.0870087,0.068739325
23,0.05326622,0.05006242
24,0.081862055,0.07656146
25,0.06307046,0.052830156
26,0.049160212,0.0422383
27,0.045142457,0.04051501
28,0.043039188,0.0391176
29,0.04390047,0.039532952
30,0.040983506,0.039106295
31,0.05106451,0.052882347
32,0.06653656,0.06826398
33,0.05698666,0.05344826
34,0.04736152,0.042146966
35,0.054442134,0.05397742
36,0.050280258,0.04918365
37,0.05523036,0.053957865
38,0.05283458,0.04904358
39,0.07086236,0.07545685
40,0.06918334,0.0737268
41,0.06200273,0.05531322
42,0.055353407,0.05237522
43,0.052357845,0.047818087
44,0.061809994,0.06366949
45,0.055068213,0.057074536
46,0.065754905,0.06814288
47,0.061893605,0.06421482
48,0.07217258,0.067646906
49,0.055122957,0.04958826
50,0.05429953,0.052793633
51,0.052786972,0.053198937
52,0.045359824,0.0418994
53,0.062333345,0.066245586
54,0.117562406,0.13549203
