0.043633502,0.0076666116,0.011178413,0.0054460545,0.00462667,0.007151671,0.015434155,0.010266888,0.003634988,0.006396756,0.021421175,0.010038279,0.008628554,0.009841776,0.0048088674,0.00226393,0.018955024,0.012964673,0.0056901607,0.004894863,0.0020077394,0.0017046214,0.0011262874,0.009920829,0.014739387,0.01024465,0.00920735,0.021217985,0.0018998589,0.00040152593,0.0026991072,0.009853258,0.0069266586,0.008877834,0.009943867,0.0023873127,0.0020249186,0.0012506462,0.0016988013,0.011304647,0.008051846,0.0018243783,0.0015518327,0.00080230046,0.0011178358,0.0008937389,0.0014482707,0.0039473483,0.012283756,0.0011743074,0.0022899064,0.0015101356,0.002125295,0.004883867,0.008705048
0.05576785,0.026293078,0.023787225,0.02912162,0.009457201,0.011028279,0.014646266,0.027230412,0.06749032,0.0095863715,0.022201747,0.012322182,0.004136819,0.005720067,0.0114394305,0.0036838485,0.0068083312,0.022245158,0.0085314335,0.02117319,0.018037459,0.008475847,0.006541617,0.022070497,0.009831678,0.01441533,0.015262429,0.046424713,0.009452597,0.002360166,0.0038262906,0.02061762,0.015473091,0.006702467,0.0025260886,0.009137545,0.010319581,0.012443844,0.012262557,0.009875689,0.0043716975,0.013071662,0.080959745,0.06202256,0.011392069,0.019412393,0.017560992,0.023347326,0.009011407,0.023505053,0.039926104,0.085192144,0.017721198,0.047433607,0.006072639
0.01631432,0.010857531,0.018449444,0.008545994,0.0075397673,0.005132216,0.007875971,0.013935592,0.0060668,0.009900826,0.0064095813,0.009468082,0.021308022,0.0029676158,0.0036599627,0.0014611536,0.0022909304,0.030887695,0.0044760564,0.0074180397,0.0042738994,0.0057756593,0.0017392844,0.006671664,0.0071073356,0.03708429,0.05126366,0.015917325,0.0020658232,0.0034292198,0.0116997,0.019373318,0.0053447783,0.010195707,0.0025078407,0.0031417964,0.008641356,0.0022383966,0.004250134,0.0053051193,0.004663655,0.020735057,0.028763182,0.005049802,0.0073028808,0.008554952,0.006681195,0.03049699,0.5635547,0.011819757,0.028175931,0.021496853,0.0024307899,0.012150529,0.0059588896
0.03138681,0.013093156,0.020093754,0.0065180026,0.006863067,0.004085311,0.00962234,0.011524703,0.0076474734,0.014909283,0.02886865,0.07030546,0.032925207,0.0191013,0.0077255154,0.012386194,0.0057216096,0.0115639,0.0022616645,0.009454552,0.006430981,0.0015826622,0.0064105424,0.0048667025,0.010837031,0.013330976,0.01563641,0.011394734,0.0032207794,0.0025483381,0.0017386922,0.005668188,0.004543081,0.0066372734,0.006734517,0.008235535,0.007278014,0.0040923445,0.004781191,0.01429861,0.004762615,0.0049214466,0.0057466035,0.0044428394,0.0031664595,0.0018715698,0.0067678234,0.007008195,0.011884401,0.0053855963,0.005549995,0.004481868,0.0056775156,0.00883056,0.019517727
0.083561875,0.07317262,0.012149295,0.004222684,0.0012942847,0.0020563083,0.0023418136,0.01380099,0.005142143,0.008260765,0.0108974585,0.016454035,0.009530696,0.009311132,0.0044436557,0.0012261106,0.0043659876,0.0046669617,0.005237473,0.0021513214,0.004224365,0.0019932901,0.003049011,0.004696361,0.1630545,0.0039870683,0.0052204365,0.014375536,0.0021655424,0.00060897163,0.0007878358,0.0009224816,0.009981733,0.003863518,0.0050593745,0.0049737156,0.0072260024,0.0032327848,0.002464479,0.0060104225,0.0018188503,0.002666536,0.0023521315,0.000868164,0.0005591547,0.000936278,0.0007648898,0.0030282652,0.0025149712,0.0010575064,0.001768401,0.0009526276,0.0024233856,0.005219155,0.45413005
0.06499526,0.042659186,0.058904026,0.07982301,0.020059034,0.033524096,0.05410964,0.060178615,0.035265222,0.01881576,0.055907592,0.10308141,0.0081347,0.03921442,0.036595713,0.05715466,0.016862705,0.05030047,0.02586769,0.07607703,0.038456205,0.043261614,0.061076988,0.039888814,0.10576773,0.034759887,0.010574055,0.06476129,0.018354416,0.019245652,0.05763348,0.036912818,0.05290767,0.01505973,0.012894936,0.008643477,0.015181662,0.021538645,0.01671934,0.071709886,0.058220606,0.024127334,0.022623233,0.051860273,0.04471029,0.031032665,0.035936426,0.04227437,0.017564867,0.016050586,0.013065901,0.02185738,0.035552587,0.04699928,0.08114157
0.022408003,0.0037215732,0.03138982,0.020365177,0.003244732,0.025414975,0.008727111,0.015524085,0.004059426,0.025322359,0.014601356,0.032478333,0.06793302,0.008950896,0.0043669245,0.0036565524,0.018627636,0.0105133485,0.023179658,0.0074850246,0.009938042,0.009230825,0.00488815,0.05899165,0.029802183,0.010217303,0.02138328,0.15598527,0.013705385,0.0118721975,0.008101341,0.052690715,0.0109349545,0.006240758,0.015405686,0.041797023,0.009701643,0.0064303754,0.017002068,0.14398591,0.0061764456,0.003024929,0.0024041724,0.0035741401,0.008768104,0.0028298928,0.01824003,0.0027075405,0.0026913183,0.013857214,0.005996632,0.001742763,0.008737482,0.0425935,0.0030744679
0.031735532,0.012095248,0.013907577,0.002503941,0.01246888,0.00748423,0.0076741283,0.005463304,0.003189972,0.0028777567,0.046067286,0.01404147,0.0046952786,0.011871866,0.032020915,0.0015952507,0.0017039587,0.003489137,0.0019715987,0.004669526,0.006806524,0.0024087494,0.002208403,0.012325833,0.03347091,0.007815467,0.0049615046,0.0029687427,0.002375992,0.001151192,0.002449599,0.0051962105,0.03191698,0.039659318,0.0014761566,0.0035740586,0.0050254245,0.0019683163,0.0015373919,0.015105226,0.08305192,0.0126589155,0.017186455,0.00844692,0.01883745,0.005017802,0.006703585,0.044682525,0.095761806,0.0056114118,0.0073478105,0.011655361,0.0027043482,0.0090267025,0.15987645
0.11339993,0.050846558,0.035338935,0.024039164,0.10618616,0.104945004,0.073196836,0.101680145,0.10075029,0.031713083,0.06233997,0.06857025,0.02098578,0.070596896,0.10643343,0.010952136,0.02824313,0.098576486,0.0044200965,0.019936202,0.025464933,0.0038954173,0.012485668,0.032944743,0.059315898,0.20948434,0.016167233,0.052809276,0.02410046,0.0020097897,0.0028369909,0.011588567,0.10941995,0.034771528,0.0058533233,0.06503346,0.071338445,0.08216803,0.032790285,0.011670316,0.07078715,0.05921704,0.11217396,0.01663949,0.0128409285,0.052542172,0.01409591,0.083023146,0.11981784,0.030885337,0.09323924,0.1585635,0.0069795474,0.049726896,0.17423266
0.28240973,0.050653376,0.030353798,0.02212479,0.054318577,0.100204654,0.11697217,0.14369045,0.16702715,0.013040283,0.064272106,0.046445668,0.009628828,0.028249048,0.052967325,0.0123372385,0.051111262,0.046264768,0.01717069,0.040172525,0.027738115,0.005810656,0.00608431,0.07105037,0.14019898,0.061255563,0.0068396083,0.07122513,0.023573516,0.0026848528,0.0023768845,0.041486043,0.17164794,0.03918589,0.0030713028,0.05343655,0.050813474,0.09614854,0.05283547,0.012178676,0.035058238,0.043633062,0.059914973,0.036993347,0.026695954,0.07775563,0.032139722,0.06270908,0.042814914,0.023138246,0.024453875,0.056816027,0.0065891366,0.06375566,0.56562823
