0.080515385,0.21476017,0.016097864,0.006195907,0.0114317695,0.045177083,0.060446188,0.022951942,0.04097249,0.015770936,0.0061487965,0.0059593883,0.011553986,0.0033339493,0.0017806195,0.004638826,0.011706806,0.030946476,0.00414799,0.02097266,0.028866218,0.006802514,0.002349961,0.005958716,0.010370695,0.00714768,0.005951677,0.011978929,0.017538702,0.016970577,0.019715654,0.01306263,0.00608346,0.027400844,0.06608653,0.016480789,0.016702753,0.0037134397,0.0042818394,0.009909933,0.009293092,0.012141332,0.006869935,0.0041442956,0.0035930236,0.008149335,0.015542746,0.0029198066,0.008125583,0.023893636,0.05641434,0.010439295,0.0063151247,0.013256312,0.010749372,0.02106354,0.021798387,0.03256011,0.009633756,0.006938153,0.02513676,0.02482904,0.012372435,0.010890208,0.02106198,0.010327206,0.0076490007,0.007410734,0.027471203,0.0071386104,0.016325576,0.014052946,0.077709354,0.011263212,0.004240948,0.0043125576,0.02010949,0.0153468205,0.029676683,0.002995616,0.0034593197,0.011860253,0.007192404,0.010644392,0.012068634,0.03828645,0.025001487,0.02802028
0.20716104,0.3156165,0.104565494,0.0397573,0.11260807,0.06253491,0.46338716,0.31544003,0.09502864,0.099061474,0.038430624,0.04170127,0.16608362,0.06668568,0.06361015,0.10243449,0.102252916,0.09900943,0.04445392,0.0904694,0.030285792,0.07254804,0.043517865,0.066194355,0.0957207,0.0435644,0.10382735,0.1016174,0.05527315,0.11750689,0.121957675,0.045400143,0.012838703,0.18425779,0.16680788,0.1633774,0.08923004,0.16291372,0.06511944,0.13321257,0.13584395,0.026277263,0.1172489,0.11090041,0.047074866,0.10266944,0.09612762,0.11138388,0.027380036,0.12193677,0.20101549,0.07415389,0.17142819,0.11638647,0.036186762,0.053893276,0.13209657,0.12815909,0.03980827,0.10904173,0.018132007,0.020190073,0.022465331,0.10057117,0.07178827,0.024872422,0.02959818,0.05365665,0.086183846,0.02322295,0.09397768,0.020775186,0.03647206,0.14735939,0.037146498,0.061649874,0.038827416,0.025459044,0.084086716,0.08102242,0.16583052,0.1470908,0.031572107,0.10673537,0.15539373,0.2149889,0.06983739,0.10113792
0.17867494,0.093057655,0.0076074125,0.011322264,0.017551957,0.07125864,0.15132321,0.035043262,0.032878872,0.026573505,0.053060874,0.028583547,0.03536374,0.022449667,0.0184339,0.042701423,0.029939052,0.029320922,0.020657392,0.021716246,0.0071261553,0.017209882,0.009082348,0.007578545,0.01366753,0.0074751982,0.033561002,0.010635677,0.026322981,0.016498376,0.039879825,0.022739656,0.01422331,0.123819284,0.08038937,0.12519039,0.043433525,0.05688002,0.010459516,0.017853789,0.014206996,0.008331299,0.019540358,0.012544685,0.011529596,0.020397047,0.009658717,0.026168784,0.01217798,0.13180457,0.10977804,0.04019258,0.00554781,0.05927432,0.017647978,0.040779315,0.0119571695,0.019274265,0.014656159,0.04912142,0.005005617,0.007316523,0.017249448,0.0068032662,0.0173377,0.009199724,0.0035088998,0.013778898,0.009652528,0.017888684,0.023872025,0.007609377,0.005557694,0.017355412,0.0065912586,0.0101973545,0.019695567,0.04782771,0.048099265,0.01905033,0.005216528,0.038344223,0.013715987,0.04872882,0.022942556,0.013069693,0.0831897,0.039378267
0.022167921,0.17509207,0.026106339,0.012876868,0.034918033,0.023964383,0.1311598,0.024165459,0.018710937,0.031412486,0.03631086,0.05908586,0.04366357,0.040705312,0.047590267,0.0532645,0.038752835,0.01941507,0.057399083,0.010513554,0.004125454,0.018227959,0.015574629,0.005787783,0.008923652,0.0058192136,0.009979333,0.008042623,0.0085909525,0.02150159,0.0073033785,0.013386962,0.0013722068,0.047523543,0.05372189,0.093344085,0.03480042,0.058602046,0.024342943,0.016655473,0.014587143,0.007986334,0.0597257,0.039358042,0.013931134,0.033774488,0.056058045,0.083936505,0.006514388,0.046202794,0.118534215,0.09220441,0.049115095,0.08453558,0.02176847,0.022583136,0.12648721,0.110566266,0.009259762,0.03155969,0.0068627596,0.004618486,0.010455119,0.014551476,0.016500432,0.01129476,0.006971359,0.020669948,0.019031323,0.0022165861,0.013069014,0.008451132,0.017036036,0.038005374,0.025546499,0.020773258,0.010085296,0.053377893,0.055177137,0.03244273,0.12689875,0.04300318,0.018983053,0.04697191,0.086299844,0.086368434,0.008427389,0.025690634
0.060581956,0.049944878,0.03051176,0.025179874,0.05453583,0.059589103,0.08187068,0.085478924,0.04776457,0.06253916,0.048723675,0.08751448,0.035294406,0.038603283,0.08331521,0.07298488,0.041159064,0.0235109,0.021581313,0.03434268,0.032268394,0.03138968,0.016624823,0.04279673,0.040805016,0.021390038,0.022835232,0.032791745,0.040507235,0.018350014,0.02863777,0.021438252,0.023769325,0.012469564,0.0147733595,0.02546517,0.033190712,0.023591314,0.016232686,0.025375145,0.024810169,0.04689728,0.02238452,0.01944805,0.013311109,0.008761778,0.015861304,0.018869082,0.012106432,0.008294021,0.012559454,0.021841537,0.02341922,0.031812735,0.06401147,0.041108076,0.02265361,0.02172555,0.031243278,0.04198484,0.026575718,0.018667305,0.029358719,0.025564168,0.025695395,0.043376837,0.026134688,0.038979203,0.026069574,0.02143366,0.01576674,0.02095121,0.013451995,0.021018503,0.04623056,0.02849095,0.019232113,0.04114391,0.027073162,0.029251214,0.019252257,0.01882956,0.023426173,0.042085692,0.038967837,0.038675457,0.025482748,0.010614603
0.12231843,0.048012365,0.021276657,0.07594799,0.07545942,0.06195278,0.04867863,0.08650212,0.053032577,0.029949619,0.026170293,0.047989767,0.04099954,0.042824753,0.03504108,0.043433998,0.05715828,0.03721548,0.021853875,0.04231626,0.031064272,0.032088242,0.0178473,0.04806355,0.024580587,0.022298148,0.02741413,0.023440935,0.02786606,0.041907758,0.01677045,0.026705557,0.021666737,0.025623925,0.023086032,0.05252633,0.0455093,0.021628723,0.02032405,0.024440737,0.024731645,0.019938964,0.016697941,0.020964522,0.01303152,0.0052645034,0.008297039,0.011707895,0.015049904,0.019031547,0.024038136,0.03134327,0.038111646,0.04680962,0.03290123,0.031301413,0.010332621,0.010211465,0.024145542,0.03239603,0.03871132,0.02049214,0.042326514,0.022961743,0.05037974,0.044209097,0.03467465,0.05199732,0.029090509,0.019133972,0.019499004,0.021593887,0.022430968,0.021527253,0.022178559,0.015631692,0.040160663,0.028190691,0.026552396,0.016839547,0.02542686,0.03855137,0.013724574,0.018150644,0.010220193,0.05267026,0.045089472,0.03379162
0.1375868,0.11533525,0.11878622,0.097789764,0.059326626,0.03924669,0.09429798,0.052448273,0.06387797,0.025740227,0.024816422,0.038548622,0.033358186,0.023313208,0.031483643,0.026344301,0.06869337,0.053166736,0.20997855,0.21076638,0.027453005,0.039545953,0.02398253,0.03823477,0.059606526,0.025075238,0.020828886,0.029880373,0.08746885,0.08259459,0.02075837,0.038226027,0.027952356,0.10062913,0.10148967,0.10269172,0.094316095,0.04227781,0.024314422,0.07814143,0.054840673,0.038781486,0.051164966,0.03892483,0.036729634,0.03122515,0.030739337,0.032831762,0.03269738,0.093417495,0.06136169,0.042757984,0.1389877,0.032529723,0.05170868,0.018123744,0.081957504,0.080818005,0.036374215,0.042741165,0.01750985,0.007182699,0.021769188,0.097502984,0.008141022,0.0054481095,0.007144765,0.016353147,0.041231968,0.03155384,0.03198088,0.031974483,0.024266718,0.026502343,0.01928065,0.023556113,0.017303532,0.04847432,0.03518849,0.027859243,0.057371516,0.022118676,0.019981239,0.013939987,0.014637236,0.029620498,0.024452426,0.036706693
0.05810189,0.04447576,0.037448093,0.037201494,0.056748856,0.030336887,0.017647678,0.028474892,0.014940781,0.054809853,0.02902669,0.037645742,0.02369758,0.013144721,0.0308472,0.02539535,0.026658876,0.013665445,0.021193687,0.03156182,0.01047951,0.014214591,0.015067801,0.02822627,0.01810449,0.013886624,0.011537588,0.011890632,0.023753487,0.020636598,0.021898346,0.009319809,0.014617432,0.011569074,0.047534674,0.048968367,0.044724613,0.012442681,0.0072492915,0.012810012,0.027531074,0.012061477,0.01422731,0.01153082,0.010380141,0.00862146,0.02713647,0.014555699,0.01756212,0.012186797,0.039105132,0.0056593018,0.012617939,0.014061654,0.022804953,0.025855213,0.018292384,0.04143447,0.04677326,0.028796742,0.013466917,0.018806756,0.0075817876,0.008589646,0.015139462,0.008733524,0.008556845,0.011406342,0.0101451585,0.012150742,0.0075235865,0.009421276,0.025659453,0.017606648,0.01609574,0.011782366,0.011784548,0.013898015,0.01697111,0.011691524,0.011582959,0.01599072,0.007878618,0.01464497,0.017941203,0.010684838,0.014795589,0.009118942
0.30477813,0.2352449,0.11790892,0.0073489617,0.06097731,0.10259168,0.1477853,0.06174544,0.07756974,0.036555946,0.026065182,0.08083534,0.046897788,0.0048147324,0.004324674,0.0061787125,0.040299684,0.12148133,0.016800536,0.07233632,0.011719831,0.005636507,0.0043879277,0.029395882,0.04845012,0.04894204,0.017106477,0.02778343,0.010733041,0.0068822815,0.016764773,0.061459184,0.008366086,0.15950647,0.104561985,0.043079887,0.11727768,0.030601904,0.050923515,0.10741515,0.04023942,0.0363524,0.063260525,0.003610664,0.01859823,0.096341275,0.039264295,0.015167068,0.058192722,0.116919115,0.09994232,0.047271892,0.031094076,0.061724238,0.016756663,0.1864902,0.17698884,0.048681844,0.10054003,0.08099427,0.10883585,0.024701336,0.013793346,0.02878303,0.046754126,0.07895487,0.024347376,0.14726473,0.1674909,0.06994215,0.1071585,0.09942494,0.029339824,0.026254604,0.024177397,0.011935835,0.12096372,0.20899548,0.14568026,0.023361875,0.017107286,0.12996873,0.052011587,0.13166288,0.14029194,0.17256768,0.048360743,0.121349275
0.32034254,0.20381488,0.112265036,0.023316063,0.049189262,0.04455194,0.17845066,0.06539336,0.03476991,0.053132378,0.08168367,0.042023495,0.007658727,0.0068918965,0.012705806,0.027912823,0.04334534,0.04648252,0.030854935,0.022336595,0.0056207003,0.0033130841,0.0026786726,0.013434586,0.017830065,0.0070948084,0.00684963,0.014337668,0.028116884,0.051540017,0.030207695,0.018903246,0.0048602717,0.04974569,0.04483386,0.022649191,0.013346461,0.0059330035,0.013772471,0.021036187,0.025646755,0.029670693,0.006133583,0.0015699245,0.005213788,0.0055769817,0.022239817,0.03325711,0.023704434,0.023132663,0.020639071,0.00932877,0.013444159,0.013881872,0.0077978396,0.041081455,0.015463756,0.035743833,0.013286798,0.01607054,0.010827488,0.005404454,0.005432751,0.025027782,0.013318563,0.009537525,0.0029262053,0.030411648,0.037693523,0.012389045,0.015398921,0.014785663,0.003823443,0.006611013,0.003994829,0.0038573793,0.011911313,0.050342746,0.008564767,0.0056268196,0.00830211,0.015424744,0.0032365771,0.006731161,0.012774849,0.022659536,0.02966451,0.02842559
