0.30164948,0.370788,0.36206082
0.05102948,0.11082998,0.11096834
0.049477328,0.07947111,0.063997515
0.059059862,0.07880117,0.07689022
0.05172075,0.069138,0.07205073
0.092431076,0.047339503,0.048281122
0.07932188,0.056315023,0.043104574
0.13040708,0.07374197,0.03866808
0.099231035,0.055290613,0.04154097
0.20634332,0.077804886,0.068357676
0.14260907,0.051708616,0.042397533
0.15699762,0.07365539,0.042562205
0.29392898,0.18055218,0.06648638
0.12584351,0.08524,0.04611753
0.1599188,0.17299248,0.06895895
0.31706136,0.19736888,0.059550587
0.28469425,0.1284649,0.07375188
0.14371982,0.06735872,0.051630765
0.17802404,0.10714706,0.10352523
0.14145465,0.082705416,0.06403135
0.19938059,0.1521663,0.0994466
0.10273033,0.08647948,0.071341164
0.1493731,0.08337778,0.047552243
0.09597209,0.060713183,0.04966362
0.1198321,0.10966501,0.07176341
0.120439395,0.10140626,0.095776215
0.12510793,0.07588559,0.09583342
0.13064347,0.06167405,0.11970094
0.18487188,0.09681815,0.16422862
0.12311874,0.065297335,0.075752996
0.18700506,0.14552344,0.15223052
0.23070478,0.17374511,0.15771352
