0.019092632,0.03487371,0.05431393
0.1446173,0.22996332,0.2086765
0.017051065,0.026985977,0.040721554
0.019104917,0.028168779,0.041216724
0.02919739,0.02732488,0.065137796
0.3492484,0.489638,0.30776706
0.043346066,0.092668355,0.06007113
0.015698861,0.012579162,0.022422971
0.014454627,0.015288583,0.03256185
0.03661426,0.3962863,0.19083129
0.027197585,0.07251868,0.06512467
0.026639465,0.03807691,0.07292477
0.013315586,0.009379049,0.013115762
0.0043317736,0.007923222,0.01696567
0.018073382,0.028488377,0.03274316
0.0013891499,0.020211603,0.058245495
0.017310387,0.04179728,0.13678443
0.021167278,0.026627779,0.040422093
0.02347571,0.042663284,0.06341603
0.011472997,0.0962962,0.15422761
0.007974782,0.017393628,0.043801416
0.006129772,0.034976974,0.02932753
0.018718133,0.04456374,0.05843034
0.0075739906,0.06444132,0.046795942
0.070987135,0.043342132,0.12278698
0.07103199,0.07778416,0.124282025
0.047068827,0.090360686,0.101499766
0.016181162,0.03351779,0.04494344
0.19539882,0.5739989,0.4870101
0.11662783,0.35579163,0.3634701
0.052376814,0.27151808,0.22752899
0.17007524,0.20111115,0.22341977
