0.06474321,0.26390097,0.3531311
0.27621213,0.2374953,0.35583696
0.20372564,0.25865176,0.15586136
0.16210105,0.2727094,0.2734335
0.48361963,0.32041773,0.33728594
0.25991735,0.30752277,0.388967
0.87940896,0.4057619,0.43203053
0.4930068,0.33393747,0.36203867
0.3463116,0.4964759,0.4513425
0.4698332,0.5446714,0.53344315
0.032197885,0.19767343,0.17959851
0.17440747,0.3109951,0.40995172
0.032264728,0.2656762,0.17712829
0.10240153,0.28225142,0.15365787
0.54104793,0.1271148,0.19044395
0.13085978,0.2657514,0.2896228
0.060556546,0.7952967,0.7464801
0.5057147,0.7736432,0.7885353
0.28499907,0.71207726,0.69087213
0.34043482,0.76163393,0.76294404
0.27740258,0.13808544,0.08747153
0.09288975,0.10026343,0.12570655
0.5583773,0.35909948,0.38463712
0.04923254,0.2023287,0.20165059
0.7552778,0.5907344,0.4067088
0.6029417,0.6898195,0.5767388
0.23082009,0.39837345,0.2518169
0.5075118,0.69946843,0.62326974
0.52806175,0.46689636,0.46594006
0.1425974,0.011574113,0.14041762
0.03446121,0.24435905,0.25650644
0.029446837,0.030556325,0.032475267
