0.017487071,0.15674469,0.016135572
0.04542789,0.045132406,0.004943356
0.12072616,0.21531793,0.05745647
0.04664544,0.0561293,0.014874657
0.04212668,0.104437426,0.018266665
0.11334261,0.09821105,0.028420715
0.20031595,0.16740763,0.048647232
0.032910872,0.02606419,0.021786671
0.05383049,0.040422708,0.024136545
0.2625423,0.083215885,0.14752112
0.045520287,0.028296188,0.018658081
0.27867684,0.17672601,0.07926861
0.05823657,0.05128661,0.025632236
0.12681785,0.23827438,0.037660237
0.2769117,0.27812108,0.09338597
0.31731358,0.389789,0.108479366
0.14338309,0.06350026,0.07487842
0.059506584,0.11037806,0.30816326
0.09751209,0.06608682,0.18006977
0.10418706,0.042806797,0.14656876
0.11073632,0.11661236,0.066844136
0.16797711,0.16308261,0.06552946
0.08632634,0.07537119,0.03616136
0.09274075,0.10768437,0.056733377
0.26213768,0.18705025,0.01867274
0.07918107,0.071579956,0.116734
0.008363175,0.029842664,0.009933745
0.2416661,0.09181454,0.1812022
0.16603898,0.1352363,0.15591903
0.09056839,0.04506425,0.051055502
0.059006095,0.03026604,0.05193265
0.026463967,0.01732734,0.030757422
