0.29306287,0.22219431,0.15237111
0.086773805,0.052089326,0.043990012
0.12390692,0.083517954,0.095838256
0.03709487,0.041384272,0.022197582
0.017222017,0.01162554,0.008487359
0.0069602425,0.011956309,0.006716896
0.033055898,0.03381891,0.007969785
0.01850833,0.03034328,0.01197339
0.15823302,0.025267389,0.059380468
0.32061076,0.12861188,0.09751561
0.27401128,0.13783823,0.13376628
0.070654,0.09747245,0.084979855
0.20839605,0.055999048,0.21969861
0.14614795,0.14065595,0.10095061
0.14906426,0.052177556,0.09073614
0.31796336,0.0970606,0.15682311
0.16828252,0.025095334,0.113481
0.04728462,0.02193282,0.062122803
0.03867591,0.029477034,0.020572547
0.0659748,0.060367886,0.011670084
0.22458814,0.08463258,0.1219821
0.05433228,0.06895399,0.07850284
0.3179206,0.064502716,0.061945003
0.17475227,0.111177504,0.06455404
0.0325206,0.024854336,0.016795216
0.12957792,0.17670135,0.088116944
0.021665635,0.050652895,0.06335675
0.010878231,0.040120997,0.020590834
0.018615836,0.043270227,0.071552776
0.05237313,0.009157847,0.12225783
0.01886553,0.015473924,0.0027892995
0.30182588,0.041130465,0.21041049
