0.2072439,0.060695045,0.025207752
0.16039932,0.06062435,0.030834889
0.17016686,0.07256763,0.08082599
0.19213852,0.14638948,0.050619595
0.5755618,0.1396001,0.07090172
0.041776378,0.04595005,0.01663677
0.17091021,0.09968288,0.02739944
0.030470613,0.026782032,0.010995426
0.3430099,0.06369997,0.018002126
0.011418523,0.0069672954,0.0069113234
0.047347605,0.013318827,0.034993455
0.40232998,0.073072135,0.07308499
0.036428113,0.016570687,0.0094396565
0.012906891,0.008131037,0.002460787
0.017411824,0.012760089,0.011147178
0.02364865,0.0137799075,0.008104105
0.30746904,0.39093226,0.2738354
0.19167326,0.06501863,0.06983744
0.12341704,0.22641969,0.12187132
0.21759364,0.060991015,0.02666821
0.086969934,0.1633812,0.0410054
0.17450345,0.14363092,0.08185947
0.018706603,0.015129162,0.006532069
0.043336276,0.03590657,0.0421461
0.053834215,0.03434762,0.007470035
0.031078583,0.034250233,0.012159025
0.06170482,0.10200848,0.038505163
0.048380293,0.085378535,0.043433577
0.24175954,0.08377818,0.099193774
0.43624255,0.163898,0.076823786
0.17009543,0.17670053,0.087370954
0.13000481,0.025725994,0.01539478
