0.6172692,0.11346759,0.056536477
0.24636419,0.028943082,0.009569056
0.0879656,0.17689525,0.06815966
0.5681154,0.37461782,0.058594886
0.82292074,0.8914447,0.3042077
0.33688915,0.31779572,0.100423954
0.6198689,0.27983785,0.07551903
0.77516764,0.33191854,0.052332547
0.12779845,0.01699875,0.0113544725
0.05325978,0.034409456,0.049185313
0.31697947,0.089231305,0.017857334
0.73360527,0.27893573,0.10159585
0.08131342,0.025169516,0.112801306
0.026572425,0.009330958,0.023681005
0.07069805,0.05038424,0.030880053
0.050524764,0.019313483,0.027664801
0.6039566,0.3002015,0.04868461
0.3383819,0.1677967,0.067460194
0.27868715,0.13453844,0.027081104
0.40958953,0.2507978,0.044440676
0.0438527,0.049570356,0.04134273
0.12944792,0.18932217,0.035621576
0.18941918,0.29354686,0.101146206
0.057182275,0.5521542,0.12532426
0.00071285304,0.0011250919,0.0010513656
0.41411772,0.34087902,0.10113745
0.010215272,0.0022535508,0.0030758926
0.37709376,0.23966761,0.016054219
0.8616478,0.47532424,0.1255451
0.7800707,0.1957487,0.030658143
0.104244515,0.06792072,0.020659609
0.01203287,0.016264096,0.015972387
